"Status","Year","Age","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Stoke-on-Trent","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sunderland","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Swansea","AA/AO","50","30","[c]","[c]"
"Leaver CS","2021","60-64","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","AA/AO","90","60","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","EO","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","60-64","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","60-64","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","G6/G7","100","80","66850","65500"
"Leaver CS","2021","60-64","Westminster","SCS","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Westminster","SEO/HEO","80","70","41870","41950"
"Leaver CS","2021","60-64","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Angus and Dundee City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","AA/AO","30","20","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Coventry","SCS","[c]","[c]","[c]","[c]"
