"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Legal","100","90","49040","49580"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Operational Delivery","2220","2020","26010","24260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Other","60","50","26710","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Property","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Tax","70","60","33540","33370"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Digital, Data and Technology","60","60","36240","35970"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Intelligence Analysis","50","50","27670","26330"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Operational Delivery","1500","1380","28350","26800"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Other","90","80","24390","21830"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Property","80","70","24980","19010"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Psychology","50","50","33910","30810"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Science and Engineering","40","40","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Operational Delivery","290","270","27520","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Other","230","200","22670","21260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Operational Delivery","930","860","26680","25120"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Other","30","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Digital, Data and Technology","50","50","29360","26670"
"In post","2022","Lincolnshire","Lincolnshire CC","Finance","110","110","29810","26670"
"In post","2022","Lincolnshire","Lincolnshire CC","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Human Resources","40","40","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Intelligence Analysis","50","50","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Medicine","50","50","46980","39030"
"In post","2022","Lincolnshire","Lincolnshire CC","Operational Delivery","1630","1510","27810","27520"
"In post","2022","Lincolnshire","Lincolnshire CC","Other","550","530","24270","21170"
"In post","2022","Lincolnshire","Lincolnshire CC","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Project Delivery","50","40","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Property","60","60","29970","26670"
"In post","2022","Lincolnshire","Lincolnshire CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Science and Engineering","180","180","35020","33740"
"In post","2022","Lincolnshire","Lincolnshire CC","Security","70","70","22390","20370"
"In post","2022","Lincolnshire","Lincolnshire CC","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Lincolnshire CC","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Counter Fraud","60","60","29570","27570"
"In post","2022","Merseyside","East Merseyside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Finance","70","60","24110","21260"
"In post","2022","Merseyside","East Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Operational Delivery","820","730","27420","27570"
"In post","2022","Merseyside","East Merseyside","Other","70","60","27590","27570"
"In post","2022","Merseyside","East Merseyside","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Policy","40","40","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Property","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Security","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Commercial","190","190","35750","33910"
"In post","2022","Merseyside","Liverpool","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Counter Fraud","130","120","28310","27570"
"In post","2022","Merseyside","Liverpool","Digital, Data and Technology","240","240","38660","33980"
"In post","2022","Merseyside","Liverpool","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Finance","200","190","35650","33000"
"In post","2022","Merseyside","Liverpool","Human Resources","190","180","37100","31470"
"In post","2022","Merseyside","Liverpool","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Intelligence Analysis","90","80","28060","26160"
"In post","2022","Merseyside","Liverpool","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Legal","210","200","47610","48080"
"In post","2022","Merseyside","Liverpool","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Operational Delivery","8060","7390","26300","24890"
"In post","2022","Merseyside","Liverpool","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Other","350","330","28050","25310"
"In post","2022","Merseyside","Liverpool","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Policy","160","150","41660","37450"
"In post","2022","Merseyside","Liverpool","Project Delivery","510","500","43540","40520"
"In post","2022","Merseyside","Liverpool","Property","40","40","[c]","[c]"
"In post","2022","Merseyside","Liverpool","Psychology","[c]","[c]","[c]","[c]"
