"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Public Health England","60","50","42440","36690"
"Leaver CS","2022","65+","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","65+","Scottish Prison Service","30","20","[c]","[c]"
"Leaver CS","2022","65+","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Health Security Agency","30","20","[c]","[c]"
"Leaver CS","2022","65+","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","80","50","23990","20350"
"Leaver CS","2022","65+","Valuation Office Agency","40","30","[c]","[c]"
"Leaver CS","2022","65+","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Space Agency","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office (excl. agencies)","750","750","32910","32000"
"Leaver Dept.","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Crown Prosecution Service","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Defence Equipment and Support","140","140","25920","25950"
"Leaver Dept.","2021","20-29","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","200","180","38410","33640"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","90","90","38080","32620"
"Leaver Dept.","2021","20-29","Department for Education (excl. agencies)","80","80","35660","33610"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","180","180","35370","33190"
"Leaver Dept.","2021","20-29","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","130","130","35490","32120"
"Leaver Dept.","2021","20-29","Department for Transport (excl. agencies)","90","90","37700","34710"
"Leaver Dept.","2021","20-29","Department for Work and Pensions (excl. agencies)","360","360","27970","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","90","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Courts and Tribunals Service","130","130","22900","19930"
"Leaver Dept.","2021","20-29","HM Prison and Probation Service","100","100","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs (excl. agencies)","560","550","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office (incl. agencies)","350","340","30840","28670"
"Leaver Dept.","2021","20-29","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence (excl. agencies)","120","120","34740","33150"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","160","160","33400","32560"
"Leaver Dept.","2021","20-29","Ministry of Justice (excl. agencies)","130","130","34330","31000"
"Leaver Dept.","2021","20-29","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of the Public Guardian","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","70","60","[c]","[c]"
"Leaver Dept.","2021","20-29","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office (excl. agencies)","390","390","44900","39380"
"Leaver Dept.","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","110","100","34820","33010"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","160","140","48560","52300"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","80","80","48730","49720"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","70","70","44560","44750"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","120","120","42830","38560"
"Leaver Dept.","2021","30-39","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","70","70","46230","50700"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","80","80","47900","43550"
"Leaver Dept.","2021","30-39","Department for Work and Pensions (excl. agencies)","360","340","30200","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","90","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","120","110","25620","22570"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","140","130","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs (excl. agencies)","490","480","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","350","330","35000","29860"
"Leaver Dept.","2021","30-39","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","130","120","40290","39510"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","130","130","46570","51580"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","130","130","41400","36800"
"Leaver Dept.","2021","30-39","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of the Public Guardian","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Forestry","[c]","[c]","[c]","[c]"
