"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Undeclared","30","30","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwent Valleys","Unknown","70","60","26610","27570"
"In post","2022","West Wales and The Valleys","Gwent Valleys","White","900","820","30110","27570"
"In post","2022","West Wales and The Valleys","Gwynedd","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Undeclared","40","40","[c]","[c]"
"In post","2022","West Wales and The Valleys","Gwynedd","Unknown","70","60","23610","21260"
"In post","2022","West Wales and The Valleys","Gwynedd","White","660","610","26540","24360"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Isle of Anglesey","White","220","200","28850","27370"
"In post","2022","West Wales and The Valleys","South West Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","South West Wales","Undeclared","80","70","31480","27570"
"In post","2022","West Wales and The Valleys","South West Wales","Unknown","100","90","28040","25990"
"In post","2022","West Wales and The Valleys","South West Wales","White","1400","1300","31530","27570"
"In post","2022","West Wales and The Valleys","Swansea","Asian","80","80","29850","21960"
"In post","2022","West Wales and The Valleys","Swansea","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","Mixed","70","60","26350","22150"
"In post","2022","West Wales and The Valleys","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Swansea","Undeclared","330","300","30170","26470"
"In post","2022","West Wales and The Valleys","Swansea","Unknown","1110","1020","26390","21840"
"In post","2022","West Wales and The Valleys","Swansea","White","7570","6740","27890","22600"
"In post","2022","West Yorkshire","Bradford","Asian","830","740","24600","21260"
"In post","2022","West Yorkshire","Bradford","Black","40","30","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Mixed","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Bradford","Undeclared","110","90","26250","25360"
"In post","2022","West Yorkshire","Bradford","Unknown","470","420","24260","21250"
"In post","2022","West Yorkshire","Bradford","White","1270","1110","27570","26820"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Asian","170","160","26850","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Black","30","30","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Undeclared","50","40","28230","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","Unknown","100","90","27420","27570"
"In post","2022","West Yorkshire","Calderdale and Kirklees","White","700","620","29000","27570"
"In post","2022","West Yorkshire","Leeds","Asian","1280","1210","31570","27570"
"In post","2022","West Yorkshire","Leeds","Black","310","300","30420","27570"
"In post","2022","West Yorkshire","Leeds","Mixed","230","220","33260","28750"
"In post","2022","West Yorkshire","Leeds","Other ethnicity","50","40","[c]","[c]"
"In post","2022","West Yorkshire","Leeds","Undeclared","460","430","33420","28990"
"In post","2022","West Yorkshire","Leeds","Unknown","2660","2570","33050","27570"
"In post","2022","West Yorkshire","Leeds","White","8530","8010","35820","31990"
"In post","2022","West Yorkshire","Wakefield","Asian","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Wakefield","Undeclared","60","50","32970","31650"
"In post","2022","West Yorkshire","Wakefield","Unknown","180","170","27310","25070"
"In post","2022","West Yorkshire","Wakefield","White","1480","1360","31200","28200"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","White","40","40","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","White","150","140","33140","31100"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","White","70","60","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","60","50","31570","26700"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","White","100","90","34970","28750"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","White","120","110","31120","29930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","White","110","100","36270","30630"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","White","140","130","29320","26320"
"Leaver CS","2021","Cheshire","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","White","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","Mixed","[c]","[c]","[c]","[c]"
