"Status","Year","Sex","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Economics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","White","80","80","36940","32430"
"Leaver CS","2021","Female","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","White","140","130","37070","32490"
"Leaver CS","2021","Female","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","White","40","40","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Knowledge and Information Management","White","60","50","33100","28540"
"Leaver CS","2021","Female","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Legal","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Female","Legal","White","160","130","52370","51510"
"Leaver CS","2021","Female","Medicine","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medicine","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Female","Medicine","White","130","100","48100","37890"
"Leaver CS","2021","Female","Operational Delivery","Asian","140","130","26860","23370"
"Leaver CS","2021","Female","Operational Delivery","Black","110","100","24620","23500"
"Leaver CS","2021","Female","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Delivery","Mixed","80","70","[c]","[c]"
"Leaver CS","2021","Female","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Delivery","Undeclared","150","120","26650","23050"
"Leaver CS","2021","Female","Operational Delivery","Unknown","1040","960","24630","21590"
"Leaver CS","2021","Female","Operational Delivery","White","2610","2220","26740","22020"
"Leaver CS","2021","Female","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Other","Unknown","90","90","31060","27600"
"Leaver CS","2021","Female","Other","White","420","380","26910","21580"
"Leaver CS","2021","Female","Planning","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Policy","Unknown","130","130","39190","32960"
"Leaver CS","2021","Female","Policy","White","220","210","47620","42360"
"Leaver CS","2021","Female","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Project Delivery","White","140","130","38370","33300"
"Leaver CS","2021","Female","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Property","Unknown","50","40","28300","24800"
"Leaver CS","2021","Female","Property","White","80","60","31180","26500"
"Leaver CS","2021","Female","Psychology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Psychology","White","60","50","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Asian","50","40","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Science and Engineering","White","190","170","32690","29750"
"Leaver CS","2021","Female","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Security","White","40","40","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Research","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Statistics","Undeclared","[c]","[c]","[c]","[c]"
