"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","AA/AO","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","AA/AO","Surrey, East and West Sussex","190","180","24250","24370"
"In post","2022","Animal and Plant Health Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","AA/AO","West Wales and The Valleys","90","80","21340","21300"
"In post","2022","Animal and Plant Health Agency","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Cumbria","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Devon","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Herefordshire, Worcestershire and Warwickshire","50","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Kent","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","North Yorkshire","60","50","25680","25310"
"In post","2022","Animal and Plant Health Agency","EO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Outer London - West and North West","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","Surrey, East and West Sussex","160","150","28140","27960"
"In post","2022","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","EO","West Wales and The Valleys","60","50","25660","25190"
"In post","2022","Animal and Plant Health Agency","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","Surrey, East and West Sussex","70","70","58300","55830"
"In post","2022","Animal and Plant Health Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Devon","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","East Anglia","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","East Wales","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","70","70","34160","32160"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","North Yorkshire","60","50","33500","31850"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Surrey, East and West Sussex","240","230","36550","35820"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","West Wales and The Valleys","60","60","35600","36030"
"In post","2022","Animal and Plant Health Agency","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","EO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Inner London - West","100","100","24150","24490"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","North Yorkshire","130","120","21190","21170"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Northumberland, and Tyne and Wear","170","160","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Inner London - East","70","70","27600","27500"
"In post","2022","Cabinet Office (excl. agencies)","EO","Inner London - West","460","450","27710","27500"
"In post","2022","Cabinet Office (excl. agencies)","EO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","North Yorkshire","140","130","25720","26350"
"In post","2022","Cabinet Office (excl. agencies)","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Northumberland, and Tyne and Wear","90","80","24810","24100"
"In post","2022","Cabinet Office (excl. agencies)","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","West Central Scotland","40","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","East Anglia","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","East Wales","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","60170","54890"
