"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","LGBO","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Undeclared","100","100","44410","40960"
"Leaver Dept.","2021","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","White","150","150","49810","50600"
"Leaver Dept.","2021","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Asian","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","1370","1170","43100","38740"
"Leaver Dept.","2021","Unknown","London","White","320","210","47830","46380"
"Leaver Dept.","2021","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","130","120","30060","27570"
"Leaver Dept.","2021","Unknown","North East (England)","White","170","160","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Asian","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","240","230","27650","24920"
"Leaver Dept.","2021","Unknown","North West (England)","White","180","170","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","White","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","130","130","33490","27570"
"Leaver Dept.","2021","Unknown","Scotland","White","170","160","27620","25140"
"Leaver Dept.","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","150","150","35220","32340"
"Leaver Dept.","2021","Unknown","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","390","33950","32000"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Unknown","90","90","30270","25500"
"Leaver Dept.","2021","Unknown","Wales","White","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","110","110","29440","23410"
"Leaver Dept.","2021","Unknown","West Midlands (England)","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","180","150","34820","32360"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Asian","60","50","29780","25000"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Midlands (England)","White","300","290","32130","27570"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Asian","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East of England","White","350","330","37260","30460"
"Leaver Dept.","2022","Heterosexual / straight","London","Asian","1090","1020","39180","33210"
"Leaver Dept.","2022","Heterosexual / straight","London","Black","650","620","36900","32650"
"Leaver Dept.","2022","Heterosexual / straight","London","Mixed","270","250","40740","36340"
"Leaver Dept.","2022","Heterosexual / straight","London","Other ethnicity","70","70","41580","35690"
"Leaver Dept.","2022","Heterosexual / straight","London","Undeclared","70","60","41700","36650"
"Leaver Dept.","2022","Heterosexual / straight","London","Unknown","90","60","45710","40070"
"Leaver Dept.","2022","Heterosexual / straight","London","White","3590","3360","46820","40680"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North East (England)","White","500","480","31080","27570"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Asian","150","150","27850","26750"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Black","70","70","31120","27570"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North West (England)","White","1040","990","32770","27570"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
