"Status","Year","Region_ITL2","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Crown Prosecution Service","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Electronics and Components Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Electronics and Components Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Electronics and Components Agency","Undeclared","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Equipment and Support","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","Declared disabled","310","270","26420","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","Declared non-disabled","1110","960","26650","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","Undeclared","70","60","25850","27570"
"In post","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","Unknown","40","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","Declared non-disabled","130","120","29160","26780"
"In post","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","Declared disabled","100","90","21420","18880"
"In post","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","Declared non-disabled","430","390","21940","18880"
"In post","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","Undeclared","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","Unknown","60","60","19960","18880"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Declared non-disabled","170","150","31480","27130"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Land Registry","Unknown","130","120","24280","22350"
"In post","2021","Shropshire and Staffordshire","HM Prison and Probation Service","Declared disabled","280","270","30420","30170"
"In post","2021","Shropshire and Staffordshire","HM Prison and Probation Service","Declared non-disabled","1750","1660","29660","27150"
"In post","2021","Shropshire and Staffordshire","HM Prison and Probation Service","Undeclared","310","280","30470","31420"
"In post","2021","Shropshire and Staffordshire","HM Prison and Probation Service","Unknown","250","240","24000","23970"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","Declared disabled","80","70","38960","35000"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","Declared non-disabled","490","460","40470","38630"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","Undeclared","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","Unknown","210","200","37360","31810"
"In post","2021","Shropshire and Staffordshire","Home Office (incl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Home Office (incl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","Declared disabled","180","180","31360","29930"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","Declared non-disabled","1110","1080","31320","29670"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","Undeclared","100","90","31980","26800"
"In post","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","Unknown","160","150","35430","33100"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","Declared non-disabled","110","110","26660","23720"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","National Crime Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Public Health England","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Rural Payments Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Rural Payments Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Valuation Office Agency","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Cabinet Office (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","South Yorkshire","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Cabinet Office (excl. agencies)","Unknown","50","50","[c]","[c]"
"In post","2021","South Yorkshire","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Crown Prosecution Service","Declared non-disabled","90","80","36270","28430"
"In post","2021","South Yorkshire","Crown Prosecution Service","Unknown","30","30","[c]","[c]"
"In post","2021","South Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Education (excl. agencies)","Declared disabled","110","110","37720","36500"
"In post","2021","South Yorkshire","Department for Education (excl. agencies)","Declared non-disabled","750","720","42890","38470"
"In post","2021","South Yorkshire","Department for Education (excl. agencies)","Undeclared","70","60","40630","36960"
"In post","2021","South Yorkshire","Department for Education (excl. agencies)","Unknown","150","150","33790","29730"
"In post","2021","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Declared disabled","570","500","28190","27570"
"In post","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Declared non-disabled","2490","2190","30760","27570"
"In post","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Undeclared","150","140","30430","27570"
"In post","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Unknown","80","80","30570","27570"
