"Status","Year","Profession_of_post","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","No function","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","No function","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","International Trade","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","No function","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Inner London - West","150","130","57140","55000"
"Leaver CS","2021","Legal","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
