"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Declared non-disabled","210","190","28710","27680"
"Leaver CS","2021","Lincolnshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","Liverpool","Declared non-disabled","250","210","25860","23090"
"Leaver CS","2021","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2021","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2021","Manchester","Declared non-disabled","290","260","35850","28510"
"Leaver CS","2021","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","80","80","32660","26240"
"Leaver CS","2021","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2021","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Declared non-disabled","170","130","27600","26670"
"Leaver CS","2021","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Declared non-disabled","90","80","36790","30680"
"Leaver CS","2021","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Declared non-disabled","110","90","34450","27570"
"Leaver CS","2021","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","110","100","28320","23050"
"Leaver CS","2021","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Declared non-disabled","60","40","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Declared non-disabled","70","60","29850","22640"
"Leaver CS","2021","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","Nottingham","Declared non-disabled","210","180","28410","23200"
"Leaver CS","2021","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","110","100","25770","24000"
"Leaver CS","2021","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","80","70","39640","36960"
"Leaver CS","2021","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Declared non-disabled","110","100","29550","26320"
"Leaver CS","2021","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Peterborough","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Peterborough","Declared non-disabled","120","90","24350","21430"
"Leaver CS","2021","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Declared non-disabled","80","70","29290","27130"
"Leaver CS","2021","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Declared non-disabled","120","100","31630","27670"
"Leaver CS","2021","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Declared non-disabled","160","120","31000","27370"
"Leaver CS","2021","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","70","50","[c]","[c]"
"Leaver CS","2021","Sheffield","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","Sheffield","Declared non-disabled","290","240","30390","25000"
"Leaver CS","2021","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Declared non-disabled","90","80","31180","27740"
"Leaver CS","2021","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Declared non-disabled","120","100","27190","25340"
"Leaver CS","2021","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","110","80","25580","19520"
"Leaver CS","2021","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Declared non-disabled","90","70","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Declared non-disabled","150","130","28430","26120"
"Leaver CS","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Suffolk","Declared non-disabled","180","160","26690","24110"
"Leaver CS","2021","Suffolk","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","Suffolk","Unknown","80","70","31600","27570"
"Leaver CS","2021","Sunderland","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Sunderland","Declared non-disabled","150","110","24050","21010"
"Leaver CS","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Swansea","Declared disabled","80","60","21580","21590"
"Leaver CS","2021","Swansea","Declared non-disabled","270","220","25390","21590"
"Leaver CS","2021","Swansea","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Swansea","Unknown","90","80","23420","21590"
"Leaver CS","2021","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Declared non-disabled","270","250","49450","44570"
"Leaver CS","2021","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Unknown","150","150","41820","37880"
"Leaver CS","2021","Tyneside","Declared disabled","110","90","26370","21010"
"Leaver CS","2021","Tyneside","Declared non-disabled","440","370","26880","21010"
"Leaver CS","2021","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Unknown","230","190","26710","21050"
"Leaver CS","2021","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","60","50","45310","32200"
"Leaver CS","2021","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","620","610","39880","32000"
"Leaver CS","2021","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","Declared non-disabled","60","50","[c]","[c]"
