"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","80","70","35360","32240"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Development","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Development","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Development","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Trade","Inner London - West","70","70","33840","25730"
"Leaver CS","2021","Female","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Cheshire","40","30","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","90","70","24870","25480"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Devon","70","50","24580","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","East Anglia","70","60","25220","27230"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","East Wales","60","50","24560","25190"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Eastern Scotland","80","70","24580","25190"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Essex","60","50","27540","29290"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","80","60","25100","27570"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Greater Manchester","190","170","25610","26110"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Inner London - East","70","60","28180","30300"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Inner London - West","90","90","39380","31060"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Kent","50","40","28650","29280"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Lancashire","220","180","24820","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","60","50","24100","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Merseyside","80","60","24310","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","220","180","24980","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","60","50","29660","31060"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","60","50","30140","31060"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","50","40","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","South Yorkshire","110","80","26930","26120"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","70","60","24790","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","60","40","24520","25490"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","West Central Scotland","120","90","24890","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","West Midlands","120","90","25740","26120"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","80","60","24470","21010"
"Leaver CS","2021","Female","Department for Work and Pensions (excl. agencies)","West Yorkshire","130","110","28460","27570"
"Leaver CS","2021","Female","Department of Health and Social Care (excl. agencies)","Inner London - West","70","[c]","[c]","[c]"
"Leaver CS","2021","Female","Department of Health and Social Care (excl. agencies)","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Female","Disclosure Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Licensing Agency","West Wales and The Valleys","160","110","22080","21590"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Driver and Vehicle Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education and Skills Funding Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Education Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","FCDO Services","Inner London - West","[c]","[c]","[c]","[c]"
