"Status","Year","Function_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","EO","50","50","26240","25970"
"In post","2021","Property","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","SEO/HEO","50","50","35610","32110"
"In post","2021","Property","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","G6/G7","30","30","[c]","[c]"
"In post","2021","Property","Sheffield","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sheffield","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Property","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Property","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Suffolk","AA/AO","30","30","[c]","[c]"
"In post","2021","Property","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Suffolk","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Property","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","EO","40","40","[c]","[c]"
"In post","2021","Property","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Property","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Property","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","AA/AO","40","30","[c]","[c]"
"In post","2021","Property","Tower Hamlets","EO","80","80","30450","30520"
"In post","2021","Property","Tower Hamlets","G6/G7","70","70","60730","61040"
"In post","2021","Property","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","SEO/HEO","130","130","40980","38430"
"In post","2021","Property","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tyneside","AA/AO","40","40","[c]","[c]"
"In post","2021","Property","Tyneside","EO","60","50","25840","25860"
"In post","2021","Property","Tyneside","G6/G7","30","30","[c]","[c]"
"In post","2021","Property","Tyneside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tyneside","SEO/HEO","100","90","36210","33920"
"In post","2021","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","AA/AO","40","40","[c]","[c]"
"In post","2021","Property","Westminster","EO","60","60","29050","28500"
"In post","2021","Property","Westminster","G6/G7","210","210","61760","61690"
"In post","2021","Property","Westminster","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","SEO/HEO","180","180","38550","37270"
"In post","2021","Property","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wiltshire","G6/G7","30","30","[c]","[c]"
"In post","2021","Property","Wiltshire","SEO/HEO","140","130","36280","33300"
"In post","2021","Property","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Security","Aberdeen City and Aberdeenshire","AA/AO","80","80","39720","44070"
"In post","2021","Security","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Antrim and Newtownabbey","AA/AO","70","70","20810","20310"
"In post","2021","Security","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ards and North Down","AA/AO","100","100","20900","20310"
"In post","2021","Security","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","EO","40","40","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","90","90","22990","19560"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire","AA/AO","530","520","32470","28750"
"In post","2021","Security","Berkshire","EO","80","80","44340","45920"
"In post","2021","Security","Berkshire","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Security","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cardiff and Vale of Glamorgan","AA/AO","40","40","[c]","[c]"
"In post","2021","Security","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Causeway Coast and Glens","AA/AO","60","60","20380","20310"
"In post","2021","Security","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Central Bedfordshire","AA/AO","30","30","[c]","[c]"
"In post","2021","Security","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Central Hampshire","AA/AO","60","60","25620","20060"
"In post","2021","Security","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Central Hampshire","SCS","[c]","[c]","[c]","[c]"
