"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
