"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Declared non-disabled","60","40","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Declared non-disabled","70","60","29850","22640"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Declared non-disabled","210","180","28410","23200"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Unknown","110","100","25770","24000"
"Leaver CS","2021","Orkney Islands","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","80","70","39640","36960"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","110","100","29550","26320"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Declared non-disabled","120","90","24350","21430"
"Leaver CS","2021","Peterborough","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Declared non-disabled","80","70","29290","27130"
"Leaver CS","2021","Plymouth","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Declared non-disabled","120","100","31630","27670"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Declared non-disabled","160","120","31000","27370"
"Leaver CS","2021","Sefton","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Unknown","70","50","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Declared non-disabled","290","240","30390","25000"
"Leaver CS","2021","Sheffield","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Declared non-disabled","90","80","31180","27740"
"Leaver CS","2021","Somerset","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Declared non-disabled","120","100","27190","25340"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Unknown","110","80","25580","19520"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Declared non-disabled","90","70","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Declared non-disabled","150","130","28430","26120"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Declared non-disabled","180","160","26690","24110"
"Leaver CS","2021","Suffolk","East Anglia","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Unknown","80","70","31600","27570"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","Declared non-disabled","150","110","24050","21010"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Declared disabled","80","60","21580","21590"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Declared non-disabled","270","220","25390","21590"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Unknown","90","80","23420","21590"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Declared non-disabled","270","250","49450","44570"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Unknown","150","150","41820","37880"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Declared disabled","110","90","26370","21010"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Declared non-disabled","440","370","26880","21010"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Unknown","230","190","26710","21050"
"Leaver CS","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Declared non-disabled","60","50","45310","32200"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
