"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Research","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","45200","47010"
"In post","2022","Operational Research","Male","Greater Manchester","40","40","[c]","[c]"
"In post","2022","Operational Research","Male","Hampshire and Isle of Wight","300","290","44300","47010"
"In post","2022","Operational Research","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Inner London - East","70","70","50170","45990"
"In post","2022","Operational Research","Male","Inner London - West","110","100","52990","54110"
"In post","2022","Operational Research","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other","Female","Bedfordshire and Hertfordshire","200","190","27460","26340"
"In post","2022","Other","Female","Berkshire, Buckinghamshire and Oxfordshire","550","520","26950","23170"
"In post","2022","Other","Female","Cheshire","100","90","26030","27120"
"In post","2022","Other","Female","Cornwall and Isles of Scilly","100","90","23370","21380"
"In post","2022","Other","Female","Cumbria","40","30","[c]","[c]"
"In post","2022","Other","Female","Derbyshire and Nottinghamshire","210","190","27010","25870"
"In post","2022","Other","Female","Devon","240","220","25400","22330"
"In post","2022","Other","Female","Dorset and Somerset","370","330","24390","21380"
"In post","2022","Other","Female","East Anglia","560","530","24030","21830"
"In post","2022","Other","Female","East Wales","360","340","32420","27570"
"In post","2022","Other","Female","East Yorkshire and Northern Lincolnshire","150","130","24310","21830"
"In post","2022","Other","Female","Eastern Scotland","500","460","29830","26900"
"In post","2022","Other","Female","Essex","130","120","26270","24250"
"In post","2022","Other","Female","Gloucestershire, Wiltshire and Bath/Bristol area","1920","1760","29720","26670"
"In post","2022","Other","Female","Greater Manchester","490","440","26920","25880"
"In post","2022","Other","Female","Hampshire and Isle of Wight","770","720","25650","21830"
"In post","2022","Other","Female","Herefordshire, Worcestershire and Warwickshire","300","260","23010","21260"
"In post","2022","Other","Female","Highlands and Islands","190","170","23330","21260"
"In post","2022","Other","Female","Inner London - East","480","460","42030","33100"
"In post","2022","Other","Female","Inner London - West","1290","1240","40900","32000"
"In post","2022","Other","Female","Kent","190","180","27250","29290"
"In post","2022","Other","Female","Lancashire","350","310","26460","27130"
"In post","2022","Other","Female","Leicestershire, Rutland and Northamptonshire","290","240","23600","21260"
"In post","2022","Other","Female","Lincolnshire","320","300","23410","21380"
"In post","2022","Other","Female","Merseyside","380","340","27950","27570"
"In post","2022","Other","Female","North Eastern Scotland","50","50","26040","26900"
"In post","2022","Other","Female","North Yorkshire","300","280","23810","21380"
"In post","2022","Other","Female","Northern Ireland","180","170","24930","22580"
"In post","2022","Other","Female","Northumberland, and Tyne and Wear","580","500","24930","21260"
"In post","2022","Other","Female","Outer London - East and North East","120","110","30020","31060"
"In post","2022","Other","Female","Outer London - South","400","370","36050","31880"
"In post","2022","Other","Female","Outer London - West and North West","240","230","31200","31030"
"In post","2022","Other","Female","Overseas","310","300","47860","46600"
"In post","2022","Other","Female","Shropshire and Staffordshire","400","370","25390","22330"
"In post","2022","Other","Female","South Yorkshire","340","290","26610","21260"
"In post","2022","Other","Female","Southern Scotland","90","90","33120","27570"
"In post","2022","Other","Female","Surrey, East and West Sussex","220","190","26160","27570"
"In post","2022","Other","Female","Tees Valley and Durham","100","90","26050","25450"
"In post","2022","Other","Female","Unknown","300","290","30780","28980"
"In post","2022","Other","Female","West Central Scotland","590","550","28060","26670"
"In post","2022","Other","Female","West Midlands","430","370","25780","23220"
"In post","2022","Other","Female","West Wales and The Valleys","650","600","34650","31210"
"In post","2022","Other","Female","West Yorkshire","330","280","27840","26120"
"In post","2022","Other","Male","Bedfordshire and Hertfordshire","110","110","30280","27570"
"In post","2022","Other","Male","Berkshire, Buckinghamshire and Oxfordshire","310","310","30770","26930"
"In post","2022","Other","Male","Cheshire","70","70","25740","22170"
"In post","2022","Other","Male","Cornwall and Isles of Scilly","150","150","24660","21380"
"In post","2022","Other","Male","Cumbria","70","70","23700","21360"
"In post","2022","Other","Male","Derbyshire and Nottinghamshire","130","130","27510","21700"
"In post","2022","Other","Male","Devon","260","260","27230","23240"
"In post","2022","Other","Male","Dorset and Somerset","400","390","27620","25460"
"In post","2022","Other","Male","East Anglia","460","460","25530","21830"
"In post","2022","Other","Male","East Wales","320","310","30030","27570"
"In post","2022","Other","Male","East Yorkshire and Northern Lincolnshire","330","320","26920","26670"
"In post","2022","Other","Male","Eastern Scotland","480","460","32920","29900"
"In post","2022","Other","Male","Essex","80","70","27490","26670"
"In post","2022","Other","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1760","1720","36550","33300"
"In post","2022","Other","Male","Greater Manchester","340","320","27610","25880"
"In post","2022","Other","Male","Hampshire and Isle of Wight","860","850","29840","26930"
"In post","2022","Other","Male","Herefordshire, Worcestershire and Warwickshire","220","210","22990","21260"
"In post","2022","Other","Male","Highlands and Islands","160","150","23220","21170"
"In post","2022","Other","Male","Inner London - East","380","370","46810","37970"
"In post","2022","Other","Male","Inner London - West","900","890","46940","35760"
"In post","2022","Other","Male","Kent","110","110","27890","26670"
"In post","2022","Other","Male","Lancashire","200","190","27370","27570"
"In post","2022","Other","Male","Leicestershire, Rutland and Northamptonshire","120","120","24560","21260"
"In post","2022","Other","Male","Lincolnshire","230","220","25500","21050"
"In post","2022","Other","Male","Merseyside","220","210","28600","27570"
"In post","2022","Other","Male","North Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Other","Male","North Yorkshire","330","330","24390","21170"
"In post","2022","Other","Male","Northern Ireland","160","160","24910","21520"
"In post","2022","Other","Male","Northumberland, and Tyne and Wear","320","310","25560","21260"
"In post","2022","Other","Male","Outer London - East and North East","50","50","29870","31060"
"In post","2022","Other","Male","Outer London - South","250","240","40620","35200"
"In post","2022","Other","Male","Outer London - West and North West","260","250","28340","25760"
"In post","2022","Other","Male","Overseas","250","250","50660","46600"
"In post","2022","Other","Male","Shropshire and Staffordshire","440","430","29310","29350"
"In post","2022","Other","Male","South Yorkshire","160","150","27610","24890"
"In post","2022","Other","Male","Southern Scotland","230","220","27880","25610"
"In post","2022","Other","Male","Surrey, East and West Sussex","120","110","28320","27570"
"In post","2022","Other","Male","Tees Valley and Durham","70","60","24350","21680"
"In post","2022","Other","Male","Unknown","1640","1640","37780","34460"
"In post","2022","Other","Male","West Central Scotland","560","540","30050","27420"
"In post","2022","Other","Male","West Midlands","220","210","26460","21680"
"In post","2022","Other","Male","West Wales and The Valleys","310","300","33990","27570"
"In post","2022","Other","Male","West Yorkshire","250","240","27600","22520"
"In post","2022","Other","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Inner London - West","40","40","[c]","[c]"
"In post","2022","Planning","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","East Wales","30","30","[c]","[c]"
"In post","2022","Planning","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Inner London - West","50","50","[c]","[c]"
"In post","2022","Planning","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
