"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chancellor's other departments","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Female","London","40","40","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Male","London","40","40","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","London","90","90","45220","40050"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","London","130","120","49750","40730"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","South West (England)","60","60","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Wales","50","50","35230","35310"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","London","40","40","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","London","40","40","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","London","90","90","45720","40510"
"Leaver CS","2021","Department for Education","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","London","60","60","48510","50130"
"Leaver CS","2021","Department for Education","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","London","80","70","35420","32400"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","South East (England)","60","50","32630","24640"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","London","70","70","41610","34810"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","South East (England)","40","40","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","London","70","70","33840","25730"
"Leaver CS","2021","Department for International Trade","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","London","70","60","41240","32380"
"Leaver CS","2021","Department for International Trade","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","London","50","40","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","Female","South West (England)","[c]","[c]","[c]","[c]"
