"Status","Year","Sexual_orientation","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","North East (England)","40-49","130","110","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","50-59","230","190","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","60-64","220","160","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","65+","170","110","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","20-29","230","210","22500","21050"
"Leaver CS","2021","Unknown","North West (England)","30-39","140","130","26950","24920"
"Leaver CS","2021","Unknown","North West (England)","40-49","140","120","26420","21010"
"Leaver CS","2021","Unknown","North West (England)","50-59","290","260","28600","26890"
"Leaver CS","2021","Unknown","North West (England)","60-64","220","170","28170","26890"
"Leaver CS","2021","Unknown","North West (England)","65+","200","130","26290","25470"
"Leaver CS","2021","Unknown","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","50-59","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","20-29","180","170","25000","23460"
"Leaver CS","2021","Unknown","Scotland","30-39","210","190","29720","27570"
"Leaver CS","2021","Unknown","Scotland","40-49","160","140","31690","27150"
"Leaver CS","2021","Unknown","Scotland","50-59","290","250","37270","33650"
"Leaver CS","2021","Unknown","Scotland","60-64","250","210","38030","33640"
"Leaver CS","2021","Unknown","Scotland","65+","170","120","33520","27570"
"Leaver CS","2021","Unknown","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","20-29","180","180","22330","21360"
"Leaver CS","2021","Unknown","South East (England)","30-39","120","110","30460","28940"
"Leaver CS","2021","Unknown","South East (England)","40-49","130","110","32540","28430"
"Leaver CS","2021","Unknown","South East (England)","50-59","230","200","33260","27570"
"Leaver CS","2021","Unknown","South East (England)","60-64","130","100","33150","25110"
"Leaver CS","2021","Unknown","South East (England)","65+","120","80","30970","25310"
"Leaver CS","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","20-29","160","150","24950","22670"
"Leaver CS","2021","Unknown","South West (England)","30-39","110","100","29030","27570"
"Leaver CS","2021","Unknown","South West (England)","40-49","90","80","34730","27570"
"Leaver CS","2021","Unknown","South West (England)","50-59","180","170","33780","27570"
"Leaver CS","2021","Unknown","South West (England)","60-64","100","80","38510","34220"
"Leaver CS","2021","Unknown","South West (England)","65+","90","70","35730","30210"
"Leaver CS","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","20-29","190","180","28620","28000"
"Leaver CS","2021","Unknown","Unknown","30-39","120","120","37460","30700"
"Leaver CS","2021","Unknown","Unknown","40-49","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","50-59","130","130","56970","42430"
"Leaver CS","2021","Unknown","Unknown","60-64","70","70","42100","36580"
"Leaver CS","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","20-29","160","160","22330","21030"
"Leaver CS","2021","Unknown","Wales","30-39","120","110","28090","21590"
"Leaver CS","2021","Unknown","Wales","40-49","100","90","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","50-59","300","260","25010","21030"
"Leaver CS","2021","Unknown","Wales","60-64","140","110","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","65+","100","70","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","20-29","160","160","21510","19930"
"Leaver CS","2021","Unknown","West Midlands (England)","30-39","110","90","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","40-49","130","110","39010","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","50-59","250","220","32330","26890"
"Leaver CS","2021","Unknown","West Midlands (England)","60-64","170","140","30480","26890"
"Leaver CS","2021","Unknown","West Midlands (England)","65+","80","50","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","20-29","180","160","24150","21050"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","30-39","120","110","31820","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","40-49","140","120","32220","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","50-59","390","340","32290","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","60-64","200","150","32430","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","65+","110","70","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","20-29","290","280","23900","21260"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","30-39","230","220","29250","27570"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","40-49","180","160","28870","27570"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","50-59","280","250","32100","27570"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","60-64","180","150","32250","27570"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","65+","130","100","27820","21260"
"Leaver CS","2022","Heterosexual / straight","East of England","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","20-29","360","350","26080","25120"
"Leaver CS","2022","Heterosexual / straight","East of England","30-39","330","310","29720","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","40-49","260","230","31780","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","50-59","400","370","33940","29200"
"Leaver CS","2022","Heterosexual / straight","East of England","60-64","240","200","32550","29100"
"Leaver CS","2022","Heterosexual / straight","East of England","65+","190","150","30030","27370"
"Leaver CS","2022","Heterosexual / straight","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","London","20-29","1510","1440","31570","31060"
"Leaver CS","2022","Heterosexual / straight","London","30-39","1240","1170","42240","38590"
"Leaver CS","2022","Heterosexual / straight","London","40-49","810","740","49180","44140"
"Leaver CS","2022","Heterosexual / straight","London","50-59","750","680","47820","40070"
"Leaver CS","2022","Heterosexual / straight","London","60-64","530","470","48280","40060"
"Leaver CS","2022","Heterosexual / straight","London","65+","350","280","36950","30780"
"Leaver CS","2022","Heterosexual / straight","North East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","20-29","210","200","23150","21260"
"Leaver CS","2022","Heterosexual / straight","North East (England)","30-39","190","180","28070","23620"
"Leaver CS","2022","Heterosexual / straight","North East (England)","40-49","150","140","29690","24890"
"Leaver CS","2022","Heterosexual / straight","North East (England)","50-59","220","200","31420","27570"
"Leaver CS","2022","Heterosexual / straight","North East (England)","60-64","220","160","30930","27570"
"Leaver CS","2022","Heterosexual / straight","North East (England)","65+","160","110","25200","21260"
"Leaver CS","2022","Heterosexual / straight","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","20-29","480","470","24070","21260"
"Leaver CS","2022","Heterosexual / straight","North West (England)","30-39","400","370","27840","25220"
"Leaver CS","2022","Heterosexual / straight","North West (England)","40-49","310","290","32190","27570"
"Leaver CS","2022","Heterosexual / straight","North West (England)","50-59","530","480","32340","27570"
"Leaver CS","2022","Heterosexual / straight","North West (England)","60-64","370","300","31940","27570"
"Leaver CS","2022","Heterosexual / straight","North West (England)","65+","350","250","27140","22270"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","20-29","210","200","25600","23230"
"Leaver CS","2022","Heterosexual / straight","Scotland","30-39","210","200","29900","27570"
"Leaver CS","2022","Heterosexual / straight","Scotland","40-49","220","200","33470","27570"
"Leaver CS","2022","Heterosexual / straight","Scotland","50-59","350","320","34610","27570"
"Leaver CS","2022","Heterosexual / straight","Scotland","60-64","310","270","38140","32700"
"Leaver CS","2022","Heterosexual / straight","Scotland","65+","210","160","29710","26900"
"Leaver CS","2022","Heterosexual / straight","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South East (England)","20-29","560","540","25260","24610"
"Leaver CS","2022","Heterosexual / straight","South East (England)","30-39","470","440","30380","27570"
"Leaver CS","2022","Heterosexual / straight","South East (England)","40-49","410","380","32940","29290"
"Leaver CS","2022","Heterosexual / straight","South East (England)","50-59","620","570","31240","27570"
"Leaver CS","2022","Heterosexual / straight","South East (England)","60-64","420","360","33590","29200"
"Leaver CS","2022","Heterosexual / straight","South East (England)","65+","400","310","28720","26670"
"Leaver CS","2022","Heterosexual / straight","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South West (England)","20-29","620","610","25320","23520"
"Leaver CS","2022","Heterosexual / straight","South West (England)","30-39","460","430","33240","31750"
"Leaver CS","2022","Heterosexual / straight","South West (England)","40-49","360","330","36550","33290"
"Leaver CS","2022","Heterosexual / straight","South West (England)","50-59","480","450","35260","32330"
"Leaver CS","2022","Heterosexual / straight","South West (England)","60-64","390","330","37430","34290"
"Leaver CS","2022","Heterosexual / straight","South West (England)","65+","310","250","33530","27570"
"Leaver CS","2022","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","20-29","80","80","22950","21840"
"Leaver CS","2022","Heterosexual / straight","Unknown","30-39","100","80","30710","26470"
"Leaver CS","2022","Heterosexual / straight","Unknown","40-49","60","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","50-59","60","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","60-64","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","65+","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Wales","20-29","280","280","24450","21500"
"Leaver CS","2022","Heterosexual / straight","Wales","30-39","200","190","29190","27570"
"Leaver CS","2022","Heterosexual / straight","Wales","40-49","140","130","33170","27570"
"Leaver CS","2022","Heterosexual / straight","Wales","50-59","210","180","35060","29700"
"Leaver CS","2022","Heterosexual / straight","Wales","60-64","180","150","39000","28850"
"Leaver CS","2022","Heterosexual / straight","Wales","65+","180","130","31260","26780"
"Leaver CS","2022","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","20-29","330","320","25170","24060"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","30-39","270","260","30140","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","40-49","220","200","33240","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","50-59","300","270","35430","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","60-64","220","190","31990","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","65+","160","130","30140","26780"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","20-29","390","380","24430","22200"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","30-39","350","320","30870","27570"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","40-49","240","220","33810","27570"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","50-59","420","370","33560","27570"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","60-64","320","260","31860","27570"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","65+","220","160","27350","26410"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","20-29","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","20-29","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","30-39","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","60-64","[c]","[c]","[c]","[c]"
