"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East of England","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Unknown","280","260","27210","26370"
"Leaver CS","2021","East of England","White","Declared disabled","180","160","28210","26700"
"Leaver CS","2021","East of England","White","Declared non-disabled","830","740","30560","26670"
"Leaver CS","2021","East of England","White","Undeclared","90","70","[c]","[c]"
"Leaver CS","2021","East of England","White","Unknown","110","100","36300","32670"
"Leaver CS","2021","London","Asian","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","London","Asian","Declared non-disabled","450","400","33180","28670"
"Leaver CS","2021","London","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Asian","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","London","Black","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","London","Black","Declared non-disabled","280","260","32040","27760"
"Leaver CS","2021","London","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Declared non-disabled","120","110","35890","31060"
"Leaver CS","2021","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Declared non-disabled","90","80","44470","34850"
"Leaver CS","2021","London","Undeclared","Undeclared","80","70","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Unknown","100","90","28070","18200"
"Leaver CS","2021","London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Declared non-disabled","110","100","51010","40230"
"Leaver CS","2021","London","Unknown","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","London","Unknown","Unknown","1220","1070","37430","31060"
"Leaver CS","2021","London","White","Declared disabled","290","260","40660","33920"
"Leaver CS","2021","London","White","Declared non-disabled","1840","1660","46580","39910"
"Leaver CS","2021","London","White","Undeclared","110","100","[c]","[c]"
"Leaver CS","2021","London","White","Unknown","200","180","48500","46690"
"Leaver CS","2021","North East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Unknown","290","260","24010","21050"
"Leaver CS","2021","North East (England)","White","Declared disabled","190","150","25600","21050"
"Leaver CS","2021","North East (England)","White","Declared non-disabled","880","710","26660","21010"
"Leaver CS","2021","North East (England)","White","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","North East (England)","White","Unknown","100","70","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Declared non-disabled","70","70","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Unknown","460","430","25680","21050"
"Leaver CS","2021","North West (England)","White","Declared disabled","270","230","29430","26890"
"Leaver CS","2021","North West (England)","White","Declared non-disabled","1440","1210","28080","24210"
"Leaver CS","2021","North West (England)","White","Undeclared","120","100","[c]","[c]"
"Leaver CS","2021","North West (England)","White","Unknown","110","90","33210","28910"
"Leaver CS","2021","Northern Ireland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Declared non-disabled","120","100","25530","21430"
"Leaver CS","2021","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Overseas","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","Declared non-disabled","40","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
