"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","HM Land Registry","Male","240","180","34110","33840"
"In post","2022","60-64","HM Revenue and Customs","Female","3400","2550","29580","26820"
"In post","2022","60-64","HM Revenue and Customs","Male","2310","1890","35460","33370"
"In post","2022","60-64","HM Treasury","Female","40","40","[c]","[c]"
"In post","2022","60-64","HM Treasury","Male","50","40","53820","45390"
"In post","2022","60-64","Home Office","Female","1230","1000","29260","25630"
"In post","2022","60-64","Home Office","Male","1170","970","32650","28650"
"In post","2022","60-64","Ministry of Defence","Female","1790","1610","29030","24380"
"In post","2022","60-64","Ministry of Defence","Male","4200","3930","34500","33000"
"In post","2022","60-64","Ministry of Justice","Female","3600","3010","27730","24180"
"In post","2022","60-64","Ministry of Justice","Male","3240","2640","31230","30910"
"In post","2022","60-64","National Crime Agency","Female","80","70","37460","36630"
"In post","2022","60-64","National Crime Agency","Male","250","230","43620","42710"
"In post","2022","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Female","100","90","52810","51360"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","Male","40","30","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","Female","670","560","35540","30040"
"In post","2022","60-64","Scottish Government","Male","940","770","38710","35000"
"In post","2022","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Female","270","190","26100","20350"
"In post","2022","60-64","UK Statistics Authority","Male","200","150","27690","20350"
"In post","2022","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","Female","240","200","39620","38160"
"In post","2022","60-64","Welsh Government","Male","190","170","48760","47470"
"In post","2022","65+","Attorney General's Departments","Female","90","70","44400","33310"
"In post","2022","65+","Attorney General's Departments","Male","80","60","51970","55610"
"In post","2022","65+","Cabinet Office","Female","40","30","[c]","[c]"
"In post","2022","65+","Cabinet Office","Male","50","50","55860","43710"
"In post","2022","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Female","100","80","34890","28750"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","Male","140","110","42240","40990"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","Female","40","40","[c]","[c]"
"In post","2022","65+","Department for Education","Male","30","30","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Female","140","120","28790","25560"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","Male","120","100","35590","31430"
"In post","2022","65+","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","Male","60","50","54190","58810"
"In post","2022","65+","Department for Transport","Female","180","120","25320","21840"
"In post","2022","65+","Department for Transport","Male","370","280","31730","26830"
"In post","2022","65+","Department for Work and Pensions","Female","1800","1260","26010","27570"
"In post","2022","65+","Department for Work and Pensions","Male","990","760","28270","27570"
"In post","2022","65+","Department of Health and Social Care","Female","120","100","47400","36330"
"In post","2022","65+","Department of Health and Social Care","Male","80","70","57720","50130"
"In post","2022","65+","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","Male","40","30","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Female","40","30","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office","Male","90","70","51330","53430"
"In post","2022","65+","HM Land Registry","Female","70","50","32060","27130"
"In post","2022","65+","HM Land Registry","Male","60","40","33540","33840"
"In post","2022","65+","HM Revenue and Customs","Female","790","560","27870","25900"
"In post","2022","65+","HM Revenue and Customs","Male","780","570","34590","28920"
"In post","2022","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Female","390","290","27200","25630"
"In post","2022","65+","Home Office","Male","450","340","30270","27610"
"In post","2022","65+","Ministry of Defence","Female","530","460","27560","22330"
"In post","2022","65+","Ministry of Defence","Male","1510","1350","32900","29730"
"In post","2022","65+","Ministry of Justice","Female","1050","800","26940","24010"
"In post","2022","65+","Ministry of Justice","Male","1170","890","29140","26310"
"In post","2022","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","Female","170","130","32380","25930"
"In post","2022","65+","Scottish Government","Male","290","220","36140","32040"
"In post","2022","65+","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","Female","130","90","24450","20350"
"In post","2022","65+","UK Statistics Authority","Male","120","80","24360","20350"
"In post","2022","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","Female","100","80","37670","29430"
"In post","2022","65+","Welsh Government","Male","90","70","45210","38160"
"In post","2022","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
