"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","South East (England)","770","730","29670","24880"
"In post","2022","Unknown","Unknown","South West (England)","360","330","31150","24880"
"In post","2022","Unknown","Unknown","Unknown","1800","1790","37630","34460"
"In post","2022","Unknown","Unknown","Wales","250","240","33760","26820"
"In post","2022","Unknown","Unknown","West Midlands (England)","240","230","28530","24880"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","630","600","29040","24880"
"In post","2022","Unknown","White","East Midlands (England)","1110","1060","27850","22750"
"In post","2022","Unknown","White","East of England","2550","2400","28090","25310"
"In post","2022","Unknown","White","London","7630","7310","45470","41950"
"In post","2022","Unknown","White","North East (England)","1390","1250","26510","24880"
"In post","2022","Unknown","White","North West (England)","6700","6250","28280","25040"
"In post","2022","Unknown","White","Northern Ireland","810","760","26160","22890"
"In post","2022","Unknown","White","Overseas","440","430","41890","33900"
"In post","2022","Unknown","White","Scotland","13450","12880","39350","34600"
"In post","2022","Unknown","White","South East (England)","6160","5800","30390","26930"
"In post","2022","Unknown","White","South West (England)","3450","3280","31220","26670"
"In post","2022","Unknown","White","Unknown","130","130","35290","33000"
"In post","2022","Unknown","White","Wales","6360","6000","39740","38160"
"In post","2022","Unknown","White","West Midlands (England)","1700","1620","30070","26670"
"In post","2022","Unknown","White","Yorkshire and The Humber","4150","3900","29640","26160"
"Leaver CS","2021","Analysis","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","London","70","70","42780","34650"
"Leaver CS","2021","Analysis","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Undeclared","Wales","[c]","[c]","[c]","[c]"
