"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Antrim and Newtownabbey","Northern Ireland","Ministry of Defence","170","170","24350","20560"
"In post","2022","Ards and North Down","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Northern Ireland","Department for Transport","40","40","[c]","[c]"
"In post","2022","Ards and North Down","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Northern Ireland","Ministry of Defence","180","170","23520","20560"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Northern Ireland","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Department for Work and Pensions","490","450","31170","31060"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Ministry of Justice","150","140","31650","28140"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Outer London - East and North East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Department for Transport","30","30","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Department for Work and Pensions","300","270","30780","31060"
"In post","2022","Barnet","Outer London - West and North West","Department of Health and Social Care","1130","1050","42560","38930"
"In post","2022","Barnet","Outer London - West and North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Home Office","160","160","44960","41970"
"In post","2022","Barnet","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnet","Outer London - West and North West","Ministry of Justice","140","130","31400","27980"
"In post","2022","Barnet","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Transport","60","60","27630","26830"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department for Work and Pensions","1350","1150","25460","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Home Office","50","40","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Ministry of Justice","1610","1500","29120","27120"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","30","30","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","50","50","55340","49700"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","40","40","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","280","240","27570","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","230","200","28290","25590"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","11870","11450","38900","36820"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","780","710","30550","28200"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","400","390","36910","36410"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department for Work and Pensions","230","210","31910","27570"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Home Office","120","110","29180","26120"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Ministry of Justice","430","410","29690","28140"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","National Crime Agency","30","30","[c]","[c]"
"In post","2022","Bedford","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","Food Standards Agency","40","40","[c]","[c]"
"In post","2022","Belfast","Northern Ireland","HM Revenue and Customs","2360","2220","30580","26820"
"In post","2022","Belfast","Northern Ireland","Home Office","420","390","25420","24880"
