"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Asian","100","90","47380","40070"
"In post","2022","Unknown","Barnet","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Undeclared","60","60","49930","43900"
"In post","2022","Unknown","Barnet","Unknown","70","70","33220","31060"
"In post","2022","Unknown","Barnet","White","180","170","52320","46000"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Unknown","230","210","25970","24430"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","60","60","42770","40580"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","680","660","34460","29700"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","White","870","830","39000","36740"
"In post","2022","Unknown","Bedford","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedford","Unknown","100","100","27920","27470"
"In post","2022","Unknown","Bedford","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Unknown","670","650","27590","24880"
"In post","2022","Unknown","Belfast","White","230","210","32750","28920"
"In post","2022","Unknown","Berkshire","Asian","30","30","[c]","[c]"
"In post","2022","Unknown","Berkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Unknown","350","340","33330","29290"
"In post","2022","Unknown","Berkshire","White","210","200","37950","39070"
"In post","2022","Unknown","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bexley and Greenwich","Unknown","220","220","29570","30460"
"In post","2022","Unknown","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Asian","230","220","31950","28840"
"In post","2022","Unknown","Birmingham","Black","60","60","37110","28840"
"In post","2022","Unknown","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Undeclared","60","60","34430","28840"
"In post","2022","Unknown","Birmingham","Unknown","1860","1770","29690","26590"
"In post","2022","Unknown","Birmingham","White","500","470","36480","34140"
"In post","2022","Unknown","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Unknown","220","220","33690","27570"
"In post","2022","Unknown","Blackpool","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","Unknown","50","40","27130","24800"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Asian","50","50","24360","21260"
"In post","2022","Unknown","Bradford","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Unknown","420","380","24060","21250"
"In post","2022","Unknown","Bradford","White","50","40","27340","22080"
"In post","2022","Unknown","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Breckland and South Norfolk","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","Breckland and South Norfolk","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brent","Unknown","70","70","31700","30620"
"In post","2022","Unknown","Brent","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","Unknown","50","50","26710","24880"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","White","40","40","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Unknown","60","50","29800","27570"
"In post","2022","Unknown","Brighton and Hove","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Undeclared","40","30","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Unknown","730","700","33170","28920"
"In post","2022","Unknown","Bristol, City of","White","350","330","38470","34860"
"In post","2022","Unknown","Bromley","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","Bromley","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Unknown","110","100","32170","28350"
"In post","2022","Unknown","Buckinghamshire","White","50","50","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","Unknown","70","60","27230","27570"
"In post","2022","Unknown","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Unknown","240","230","31940","27410"
"In post","2022","Unknown","Cambridgeshire CC","White","170","160","37330","33300"
"In post","2022","Unknown","Camden and City of London","Asian","40","40","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Unknown","200","190","31410","23720"
"In post","2022","Unknown","Camden and City of London","White","110","110","62530","55850"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Undeclared","60","60","40670","38160"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Unknown","1400","1330","28470","26590"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","White","610","550","31540","26820"
"In post","2022","Unknown","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Unknown","190","180","39200","31570"
"In post","2022","Unknown","Central Hampshire","White","170","170","35520","33300"
"In post","2022","Unknown","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Unknown","160","160","34080","27570"
"In post","2022","Unknown","Central Valleys","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Unknown","90","90","27720","24340"
"In post","2022","Unknown","Cheshire East","White","40","40","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","Unknown","140","140","26030","24720"
"In post","2022","Unknown","Chorley and West Lancashire","White","50","50","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Undeclared","110","100","40370","35000"
"In post","2022","Unknown","City of Edinburgh","Unknown","2920","2790","34810","31540"
"In post","2022","Unknown","City of Edinburgh","White","1700","1610","41340","36130"
"In post","2022","Unknown","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Clackmannanshire and Fife","Unknown","310","290","29530","26900"
"In post","2022","Unknown","Clackmannanshire and Fife","White","140","130","34440","35000"
"In post","2022","Unknown","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Conwy and Denbighshire","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","100","90","27450","24450"
"In post","2022","Unknown","Cornwall and Isles of Scilly","White","60","60","29850","22750"
"In post","2022","Unknown","Coventry","Asian","80","80","34260","29360"
"In post","2022","Unknown","Coventry","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","Unknown","170","170","35810","29780"
"In post","2022","Unknown","Coventry","White","220","210","37630","36500"
"In post","2022","Unknown","Croydon","Asian","120","110","38600","35050"
"In post","2022","Unknown","Croydon","Black","80","80","35330","33440"
"In post","2022","Unknown","Croydon","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Unknown","1370","1340","39050","35050"
"In post","2022","Unknown","Croydon","White","240","240","41570","37610"
"In post","2022","Unknown","Darlington","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","Unknown","110","100","36630","30320"
"In post","2022","Unknown","Darlington","White","130","120","34280","30320"
"In post","2022","Unknown","Derby","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Unknown","100","90","27090","26310"
"In post","2022","Unknown","Derby","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","Unknown","260","250","26190","23140"
"In post","2022","Unknown","Devon CC","White","150","140","33150","28460"
"In post","2022","Unknown","Dorset","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset","Mixed","[c]","[c]","[c]","[c]"
