"Status","Year","Profession_of_post","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Statistics","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Asian","340","270","26700","25110"
"Leaver CS","2021","Unknown","Female","Black","160","140","28240","25110"
"Leaver CS","2021","Unknown","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Mixed","90","80","25960","24360"
"Leaver CS","2021","Unknown","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Undeclared","290","220","26580","26510"
"Leaver CS","2021","Unknown","Female","Unknown","1620","1350","30640","27570"
"Leaver CS","2021","Unknown","Female","White","4710","3690","27780","26120"
"Leaver CS","2021","Unknown","Male","Asian","240","230","26920","25120"
"Leaver CS","2021","Unknown","Male","Black","90","80","28630","25120"
"Leaver CS","2021","Unknown","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Mixed","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Undeclared","290","260","32220","27570"
"Leaver CS","2021","Unknown","Male","Unknown","1300","1150","35210","27570"
"Leaver CS","2021","Unknown","Male","White","2960","2590","31290","27240"
"Leaver CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","White","30","30","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","White","130","110","36790","34470"
"Leaver CS","2022","Commercial","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","White","120","110","42260","38200"
"Leaver CS","2022","Communications","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Unknown","70","50","[c]","[c]"
"Leaver CS","2022","Communications","Female","White","120","100","39730","37420"
"Leaver CS","2022","Communications","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Communications","Male","White","80","80","39050","36840"
"Leaver CS","2022","Communications","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","White","110","80","28020","27570"
"Leaver CS","2022","Counter Fraud","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","White","80","70","29220","27570"
"Leaver CS","2022","Digital, Data and Technology","Female","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Unknown","90","70","42360","38310"
"Leaver CS","2022","Digital, Data and Technology","Female","White","250","220","39510","36780"
"Leaver CS","2022","Digital, Data and Technology","Male","Asian","80","70","41900","38450"
"Leaver CS","2022","Digital, Data and Technology","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Male","Undeclared","80","70","39560","36840"
"Leaver CS","2022","Digital, Data and Technology","Male","Unknown","210","180","40790","38450"
"Leaver CS","2022","Digital, Data and Technology","Male","White","550","530","42990","39700"
"Leaver CS","2022","Digital, Data and Technology","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","White","40","30","[c]","[c]"
"Leaver CS","2022","Economics","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","White","60","60","[c]","[c]"
"Leaver CS","2022","Finance","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Unknown","60","30","[c]","[c]"
"Leaver CS","2022","Finance","Female","White","220","190","36770","33000"
"Leaver CS","2022","Finance","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Finance","Male","White","210","200","43750","36820"
"Leaver CS","2022","Geography","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Asian","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","White","270","240","37240","32790"
"Leaver CS","2022","Human Resources","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","White","120","110","41100","36330"
"Leaver CS","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","White","70","70","63690","64500"
"Leaver CS","2022","Inspector of Education and Training","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","White","40","30","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","White","40","30","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","White","60","50","32580","30500"
"Leaver CS","2022","Internal Audit","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
