"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","40","40","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Internal Audit","40","40","[c]","[c]"
"In post","2021","Undeclared","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","240","230","52160","51510"
"In post","2021","Undeclared","Legal","Operational Delivery","70","70","26900","26070"
"In post","2021","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","50","50","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","70","60","38230","33680"
"In post","2021","Undeclared","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Operational Delivery","4480","4160","30120","27610"
"In post","2021","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Other","130","120","43580","35580"
"In post","2021","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Policy","760","750","47830","45870"
"In post","2021","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Science and Engineering","590","560","42470","40560"
"In post","2021","Undeclared","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Tax","520","480","39030","35000"
"In post","2021","Undeclared","No function","Unknown","100","100","39850","34550"
"In post","2021","Undeclared","No function","Veterinarian","30","30","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Commercial","30","30","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Digital, Data and Technology","40","30","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Operational Delivery","90","80","37000","35590"
"In post","2021","Undeclared","Project Delivery","Other","160","150","33590","31840"
"In post","2021","Undeclared","Project Delivery","Policy","130","130","50610","52580"
"In post","2021","Undeclared","Project Delivery","Project Delivery","720","690","42660","40580"
"In post","2021","Undeclared","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Science and Engineering","270","260","40570","40370"
"In post","2021","Undeclared","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Property","360","340","37520","34000"
"In post","2021","Undeclared","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Security","390","380","34200","37640"
"In post","2021","Undeclared","Security","Unknown","40","40","[c]","[c]"
"In post","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data and Technology","90","80","46700","45160"
"In post","2021","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Finance","40","40","[c]","[c]"
"In post","2021","Undeclared","Unknown","Human Resources","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Intelligence Analysis","180","170","33560","30980"
"In post","2021","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Medicine","60","50","50570","41720"
"In post","2021","Undeclared","Unknown","Operational Delivery","1640","1500","30190","27370"
"In post","2021","Undeclared","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Other","620","600","28220","25630"
"In post","2021","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Policy","270","260","48170","45200"
"In post","2021","Undeclared","Unknown","Project Delivery","80","80","47340","42430"
"In post","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Science and Engineering","160","150","37690","33630"
"In post","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","4680","4160","28460","27570"
"In post","2021","Unknown","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Economics","220","220","40250","34880"
"In post","2021","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Intelligence Analysis","130","120","54280","53360"
"In post","2021","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Operational Delivery","90","80","29620","29540"
"In post","2021","Unknown","Analysis","Operational Research","60","60","41460","37320"
"In post","2021","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Policy","30","30","[c]","[c]"
"In post","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Social Research","110","110","36370","36090"
"In post","2021","Unknown","Analysis","Statistics","230","220","38930","36160"
"In post","2021","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Commercial","490","480","39500","37600"
"In post","2021","Unknown","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2021","Unknown","Commercial","Operational Delivery","30","30","[c]","[c]"
"In post","2021","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","1020","1010","70780","64500"
"In post","2021","Unknown","Communications","Communications","650","640","42500","38720"
"In post","2021","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Operational Delivery","310","290","27940","25560"
"In post","2021","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Tax","870","850","26640","25560"
"In post","2021","Unknown","Communications","Unknown","320","320","36300","31810"
"In post","2021","Unknown","Counter Fraud","Counter Fraud","160","150","41130","38510"
"In post","2021","Unknown","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Intelligence Analysis","30","30","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Legal","650","630","30450","29570"
"In post","2021","Unknown","Counter Fraud","Operational Delivery","450","420","28250","25560"
"In post","2021","Unknown","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Other","50","40","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Tax","290","280","35360","31810"
"In post","2021","Unknown","Counter Fraud","Unknown","50","40","[c]","[c]"
"In post","2021","Unknown","Debt","Operational Delivery","860","780","22220","20140"
"In post","2021","Unknown","Debt","Tax","640","620","20420","20140"
"In post","2021","Unknown","Debt","Unknown","50","40","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","2010","1980","39950","36500"
"In post","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Operational Delivery","70","70","31880","31810"
"In post","2021","Unknown","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Science and Engineering","70","60","41790","39710"
"In post","2021","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","280","280","45690","40600"
"In post","2021","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Economics","40","40","[c]","[c]"
"In post","2021","Unknown","Finance","Finance","860","820","37190","32950"
"In post","2021","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Operational Delivery","160","150","25160","21440"
"In post","2021","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","80","80","41840","37530"
"In post","2021","Unknown","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Operational Delivery","690","660","24210","21050"
"In post","2021","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Human Resources","610","580","35370","31810"
"In post","2021","Unknown","Human Resources","Operational Delivery","120","110","28440","25560"
"In post","2021","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
