"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Shropshire and Staffordshire","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Internal Audit","White","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Legal","White","60","50","43300","48080"
"In post","2022","Shropshire and Staffordshire","No function","Asian","200","190","28900","27280"
"In post","2022","Shropshire and Staffordshire","No function","Black","90","90","28740","27570"
"In post","2022","Shropshire and Staffordshire","No function","Mixed","100","90","30260","27040"
"In post","2022","Shropshire and Staffordshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","No function","Undeclared","180","160","27990","27570"
"In post","2022","Shropshire and Staffordshire","No function","Unknown","590","560","26170","24620"
"In post","2022","Shropshire and Staffordshire","No function","White","4570","4180","28510","27130"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Project Delivery","White","270","250","41220","40000"
"In post","2022","Shropshire and Staffordshire","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","Black","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Property","White","240","230","36870","33300"
"In post","2022","Shropshire and Staffordshire","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","Black","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Security","White","150","140","29740","26670"
"In post","2022","Shropshire and Staffordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Undeclared","50","50","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Unknown","Unknown","60","50","33710","28010"
"In post","2022","Shropshire and Staffordshire","Unknown","White","870","840","31450","29350"
"In post","2022","South Yorkshire","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Analysis","White","170","160","46280","43850"
"In post","2022","South Yorkshire","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","Unknown","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Commercial","White","70","70","38890","36500"
"In post","2022","South Yorkshire","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Communications","White","50","40","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Counter Fraud","White","120","100","28740","27570"
"In post","2022","South Yorkshire","Debt","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Debt","White","220","190","22630","21260"
"In post","2022","South Yorkshire","Digital, Data & Technology","Asian","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Undeclared","40","30","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Unknown","60","60","46820","49520"
"In post","2022","South Yorkshire","Digital, Data & Technology","White","340","330","43830","40020"
"In post","2022","South Yorkshire","Finance","Asian","30","30","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Undeclared","30","30","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","White","420","390","38230","35310"
"In post","2022","South Yorkshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","White","200","180","38500","33650"
"In post","2022","South Yorkshire","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Internal Audit","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Internal Audit","White","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","White","120","100","35860","28430"
"In post","2022","South Yorkshire","No function","Asian","130","120","31300","27570"
"In post","2022","South Yorkshire","No function","Black","70","60","29960","27570"
"In post","2022","South Yorkshire","No function","Mixed","70","60","30560","27570"
"In post","2022","South Yorkshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Undeclared","160","140","29670","27570"
"In post","2022","South Yorkshire","No function","Unknown","460","430","28730","26780"
"In post","2022","South Yorkshire","No function","White","4070","3650","30800","27570"
"In post","2022","South Yorkshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","White","110","100","39880","35310"
"In post","2022","South Yorkshire","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","White","140","130","41100","36640"
"In post","2022","South Yorkshire","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Black","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","White","110","100","36390","38160"
"In post","2022","South Yorkshire","Unknown","Asian","240","220","25680","24880"
"In post","2022","South Yorkshire","Unknown","Black","60","60","24750","24880"
"In post","2022","South Yorkshire","Unknown","Mixed","50","40","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Undeclared","120","110","30530","25310"
"In post","2022","South Yorkshire","Unknown","Unknown","330","320","30170","24880"
"In post","2022","South Yorkshire","Unknown","White","2080","1910","30120","25310"
"In post","2022","Southern Scotland","Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","White","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Mixed","[c]","[c]","[c]","[c]"
