"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East Midlands (England)","White","220","210","42330","37100"
"In post","2022","Department for Education (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","East of England","White","60","50","48970","50630"
"In post","2022","Department for Education (excl. agencies)","London","Asian","230","220","44420","40510"
"In post","2022","Department for Education (excl. agencies)","London","Black","140","140","42180","40230"
"In post","2022","Department for Education (excl. agencies)","London","Mixed","80","80","48960","53420"
"In post","2022","Department for Education (excl. agencies)","London","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","London","Undeclared","60","60","49350","53420"
"In post","2022","Department for Education (excl. agencies)","London","Unknown","290","280","47750","45250"
"In post","2022","Department for Education (excl. agencies)","London","White","1250","1200","52980","53420"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North East (England)","White","620","600","38830","36500"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Asian","90","80","35310","30320"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Black","40","40","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","North West (England)","Unknown","90","90","37820","36500"
"In post","2022","Department for Education (excl. agencies)","North West (England)","White","750","730","42130","37030"
"In post","2022","Department for Education (excl. agencies)","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South East (England)","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","South West (England)","White","170","170","46980","49860"
"In post","2022","Department for Education (excl. agencies)","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Asian","140","140","38370","36500"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","Unknown","80","80","37760","36500"
"In post","2022","Department for Education (excl. agencies)","West Midlands (England)","White","300","290","42520","36780"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Asian","60","60","36790","32590"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Undeclared","40","40","[c]","[c]"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Unknown","90","80","37560","32300"
"In post","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","White","1020","970","41830","36960"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","White","100","90","38520","35900"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","White","160","150","37730","35920"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Asian","220","210","40200","35200"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Black","160","160","35950","32560"
