"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Policy","Female","870","840","37280","32790"
"New entrant CS","2021","Unknown","Policy","Male","630","630","40290","33730"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","170","170","36560","33570"
"New entrant CS","2021","Unknown","Project Delivery","Male","180","180","38360","36740"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","70","70","32440","28730"
"New entrant CS","2021","Unknown","Property","Male","100","100","37120","30000"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","140","140","26740","22960"
"New entrant CS","2021","Unknown","Security","Female","70","70","28890","24620"
"New entrant CS","2021","Unknown","Security","Male","240","240","29070","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Female","60","60","33610","32540"
"New entrant CS","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Female","70","70","33580","32540"
"New entrant CS","2021","Unknown","Statistics","Male","60","60","31610","29830"
"New entrant CS","2021","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Female","1050","1020","22020","20140"
"New entrant CS","2021","Unknown","Tax","Male","1080","1070","22550","20140"
"New entrant CS","2021","Unknown","Unknown","Female","2590","2510","31880","28000"
"New entrant CS","2021","Unknown","Unknown","Male","1880","1860","34410","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Female","50","50","26910","27570"
"New entrant CS","2022","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Female","70","70","36170","33520"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Male","100","100","37380","33080"
"New entrant CS","2022","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Female","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Male","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Female","60","60","32210","29600"
"New entrant CS","2022","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Female","50","50","42720","41750"
"New entrant CS","2022","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Female","1980","1870","26980","24920"
"New entrant CS","2022","Declared disabled","Operational Delivery","Male","1070","1040","26630","24800"
"New entrant CS","2022","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Female","120","110","25580","21260"
"New entrant CS","2022","Declared disabled","Other","Male","90","90","28050","22230"
"New entrant CS","2022","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Female","210","200","35580","32790"
"New entrant CS","2022","Declared disabled","Policy","Male","130","120","34970","32560"
"New entrant CS","2022","Declared disabled","Project Delivery","Female","50","50","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Female","70","60","30170","28590"
"New entrant CS","2022","Declared disabled","Science and Engineering","Male","50","50","31560","31500"
"New entrant CS","2022","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Female","70","60","28260","26590"
"New entrant CS","2022","Declared disabled","Tax","Male","80","80","27310","26590"
"New entrant CS","2022","Declared disabled","Unknown","Female","280","270","29680","27500"
"New entrant CS","2022","Declared disabled","Unknown","Male","210","210","31280","27230"
"New entrant CS","2022","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Female","210","210","30870","29180"
"New entrant CS","2022","Declared non-disabled","Commercial","Male","160","160","32170","29960"
"New entrant CS","2022","Declared non-disabled","Communications","Female","170","160","37300","33150"
"New entrant CS","2022","Declared non-disabled","Communications","Male","100","100","36720","33080"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Female","310","290","25840","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Male","230","220","26760","27570"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Female","500","490","36080","33370"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Male","930","930","38720","35900"
"New entrant CS","2022","Declared non-disabled","Economics","Female","90","90","32720","30990"
"New entrant CS","2022","Declared non-disabled","Economics","Male","140","140","36210","31800"
"New entrant CS","2022","Declared non-disabled","Finance","Female","310","300","34470","31080"
"New entrant CS","2022","Declared non-disabled","Finance","Male","260","260","35670","33000"
"New entrant CS","2022","Declared non-disabled","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Male","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Female","460","440","32990","29480"
"New entrant CS","2022","Declared non-disabled","Human Resources","Male","140","140","34200","30450"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Female","120","120","56290","46360"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Male","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Female","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Male","60","60","30810","28700"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Female","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Male","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Female","100","90","30850","28590"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Male","60","60","32020","29200"
"New entrant CS","2022","Declared non-disabled","Legal","Female","420","400","42860","43920"
"New entrant CS","2022","Declared non-disabled","Legal","Male","220","210","45550","43920"
"New entrant CS","2022","Declared non-disabled","Medicine","Female","110","90","48890","39030"
"New entrant CS","2022","Declared non-disabled","Medicine","Male","50","50","57860","45840"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Female","12000","11470","25840","23170"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Male","7610","7450","26390","24430"
"New entrant CS","2022","Declared non-disabled","Operational Research","Female","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Male","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Female","800","780","26780","23570"
"New entrant CS","2022","Declared non-disabled","Other","Male","710","710","29240","25050"
"New entrant CS","2022","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Female","1190","1180","36920","34020"
"New entrant CS","2022","Declared non-disabled","Policy","Male","940","930","37290","34020"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Female","360","350","35130","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Male","350","350","38490","36900"
"New entrant CS","2022","Declared non-disabled","Property","Female","160","150","33150","28500"
"New entrant CS","2022","Declared non-disabled","Property","Male","220","220","37010","33000"
"New entrant CS","2022","Declared non-disabled","Psychology","Female","120","120","26940","27700"
"New entrant CS","2022","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Female","540","510","31500","29180"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Male","700","690","32500","29230"
"New entrant CS","2022","Declared non-disabled","Security","Female","70","70","28610","25000"
"New entrant CS","2022","Declared non-disabled","Security","Male","200","200","29610","25470"
"New entrant CS","2022","Declared non-disabled","Social Research","Female","130","130","34680","30710"
"New entrant CS","2022","Declared non-disabled","Social Research","Male","50","50","34910","31210"
"New entrant CS","2022","Declared non-disabled","Statistics","Female","80","80","31460","30710"
"New entrant CS","2022","Declared non-disabled","Statistics","Male","120","110","34310","31990"
"New entrant CS","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","Female","740","720","27250","26590"
"New entrant CS","2022","Declared non-disabled","Tax","Male","770","770","27950","26590"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","1980","1920","31640","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","1470","1460","33330","27570"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","60","60","37400","34530"
"New entrant CS","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","580","550","26680","24900"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","390","370","27510","26130"
"New entrant CS","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","90","90","34690","33790"
"New entrant CS","2022","Undeclared","Policy","Male","90","90","35150","33210"
"New entrant CS","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","80","80","30850","29970"
"New entrant CS","2022","Undeclared","Unknown","Male","90","90","31470","27830"
"New entrant CS","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","220","190","34670","32790"
"New entrant CS","2022","Unknown","Commercial","Male","160","130","33990","30420"
"New entrant CS","2022","Unknown","Communications","Female","190","170","35290","33500"
"New entrant CS","2022","Unknown","Communications","Male","110","90","34490","31680"
"New entrant CS","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","410","390","37960","35050"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","700","670","39830","36050"
"New entrant CS","2022","Unknown","Economics","Female","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","80","80","33130","31800"
"New entrant CS","2022","Unknown","Finance","Female","290","250","35130","32790"
"New entrant CS","2022","Unknown","Finance","Male","260","240","35050","30820"
"New entrant CS","2022","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","270","260","33400","28650"
"New entrant CS","2022","Unknown","Human Resources","Male","140","130","35890","29520"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","60","60","29190","28700"
"New entrant CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Female","60","60","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","130","120","39090","34260"
"New entrant CS","2022","Unknown","Legal","Male","80","80","35710","34260"
"New entrant CS","2022","Unknown","Medicine","Female","120","100","45160","39030"
"New entrant CS","2022","Unknown","Medicine","Male","50","30","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Female","7670","7190","26050","24090"
"New entrant CS","2022","Unknown","Operational Delivery","Male","5530","5280","26920","24880"
"New entrant CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Female","400","380","25760","21640"
"New entrant CS","2022","Unknown","Other","Male","450","450","26100","21260"
"New entrant CS","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Female","740","700","35360","32790"
"New entrant CS","2022","Unknown","Policy","Male","520","500","37030","34020"
"New entrant CS","2022","Unknown","Project Delivery","Female","200","200","37220","35050"
"New entrant CS","2022","Unknown","Project Delivery","Male","190","190","40170","37920"
"New entrant CS","2022","Unknown","Property","Female","150","150","32240","26350"
"New entrant CS","2022","Unknown","Property","Male","190","190","35330","30450"
"New entrant CS","2022","Unknown","Psychology","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Female","80","70","35190","30380"
"New entrant CS","2022","Unknown","Science and Engineering","Male","210","210","31530","30180"
"New entrant CS","2022","Unknown","Security","Female","60","60","27400","24470"
"New entrant CS","2022","Unknown","Security","Male","280","280","27520","25000"
"New entrant CS","2022","Unknown","Social Research","Female","60","60","33780","33650"
"New entrant CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Female","60","60","29090","28080"
"New entrant CS","2022","Unknown","Statistics","Male","70","60","30400","28310"
"New entrant CS","2022","Unknown","Tax","Female","390","370","26340","26590"
"New entrant CS","2022","Unknown","Tax","Male","430","430","27360","26590"
"New entrant CS","2022","Unknown","Unknown","Female","2250","2150","32050","28000"
"New entrant CS","2022","Unknown","Unknown","Male","1700","1660","34490","28000"
"New entrant CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
