"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Black","London","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East of England","90","80","30780","31770"
"Leaver CS","2021","Unknown","Undeclared","London","150","140","29400","20170"
"Leaver CS","2021","Unknown","Undeclared","North East (England)","30","20","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","South East (England)","90","70","25310","19130"
"Leaver CS","2021","Unknown","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Wales","80","70","26940","21380"
"Leaver CS","2021","Unknown","Undeclared","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","320","300","25340","24250"
"Leaver CS","2021","Unknown","Unknown","East of England","310","290","27770","26350"
"Leaver CS","2021","Unknown","Unknown","London","1320","1160","38140","31060"
"Leaver CS","2021","Unknown","Unknown","North East (England)","330","290","24570","21050"
"Leaver CS","2021","Unknown","Unknown","North West (England)","530","480","26260","21050"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","530","470","32730","27570"
"Leaver CS","2021","Unknown","Unknown","South East (England)","520","480","29500","25100"
"Leaver CS","2021","Unknown","Unknown","South West (England)","420","390","30250","27340"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","40830","32060"
"Leaver CS","2021","Unknown","Unknown","Wales","320","290","27570","21590"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","380","350","28600","21590"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","480","400","30190","25860"
"Leaver CS","2021","Unknown","White","East Midlands (England)","320","270","26740","26120"
"Leaver CS","2021","Unknown","White","East of England","390","330","32120","28550"
"Leaver CS","2021","Unknown","White","London","510","400","48570","40340"
"Leaver CS","2021","Unknown","White","North East (England)","610","460","26860","21010"
"Leaver CS","2021","Unknown","White","North West (England)","600","460","27280","26890"
"Leaver CS","2021","Unknown","White","Northern Ireland","90","70","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Scotland","670","560","32650","27570"
"Leaver CS","2021","Unknown","White","South East (England)","300","240","32840","27570"
"Leaver CS","2021","Unknown","White","South West (England)","260","220","35070","27570"
"Leaver CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Wales","510","420","27010","22230"
"Leaver CS","2021","Unknown","White","West Midlands (England)","390","310","33010","26890"
"Leaver CS","2021","Unknown","White","Yorkshire and The Humber","590","480","30880","26890"
"Leaver CS","2022","Heterosexual / straight","Asian","East Midlands (England)","100","90","26840","25000"
"Leaver CS","2022","Heterosexual / straight","Asian","East of England","90","80","32070","27570"
"Leaver CS","2022","Heterosexual / straight","Asian","London","860","800","37130","31060"
"Leaver CS","2022","Heterosexual / straight","Asian","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","North West (England)","110","100","27640","22600"
"Leaver CS","2022","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","South East (England)","130","120","33700","29260"
"Leaver CS","2022","Heterosexual / straight","Asian","South West (England)","70","70","30670","27570"
"Leaver CS","2022","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Asian","West Midlands (England)","160","150","27560","27370"
"Leaver CS","2022","Heterosexual / straight","Asian","Yorkshire and The Humber","140","130","27280","26160"
"Leaver CS","2022","Heterosexual / straight","Black","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","East of England","80","70","28970","27570"
"Leaver CS","2022","Heterosexual / straight","Black","London","700","660","34010","31060"
"Leaver CS","2022","Heterosexual / straight","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","North West (England)","70","60","28320","23390"
"Leaver CS","2022","Heterosexual / straight","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","South East (England)","80","80","28710","27610"
"Leaver CS","2022","Heterosexual / straight","Black","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Black","West Midlands (England)","70","60","29000","27570"
"Leaver CS","2022","Heterosexual / straight","Black","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","East of England","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","London","250","230","38080","31060"
"Leaver CS","2022","Heterosexual / straight","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","South East (England)","70","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","South West (England)","60","60","28960","26510"
"Leaver CS","2022","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Mixed","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","London","80","80","37890","31060"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","London","70","60","42180","37310"
"Leaver CS","2022","Heterosexual / straight","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","London","80","70","49160","36060"
"Leaver CS","2022","Heterosexual / straight","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","White","East Midlands (England)","1080","980","29680","27570"
"Leaver CS","2022","Heterosexual / straight","White","East of England","1510","1380","31020","27570"
"Leaver CS","2022","Heterosexual / straight","White","London","3150","2890","44610","38930"
"Leaver CS","2022","Heterosexual / straight","White","North East (England)","1060","920","28200","22600"
"Leaver CS","2022","Heterosexual / straight","White","North West (England)","2180","1910","29310","25500"
"Leaver CS","2022","Heterosexual / straight","White","Northern Ireland","110","100","28270","22830"
"Leaver CS","2022","Heterosexual / straight","White","Overseas","70","70","49740","44950"
"Leaver CS","2022","Heterosexual / straight","White","Scotland","1450","1300","32470","27570"
"Leaver CS","2022","Heterosexual / straight","White","South East (England)","2560","2300","30460","27570"
"Leaver CS","2022","Heterosexual / straight","White","South West (England)","2390","2180","33050","28330"
"Leaver CS","2022","Heterosexual / straight","White","Unknown","330","280","28860","21840"
"Leaver CS","2022","Heterosexual / straight","White","Wales","1110","980","32030","27570"
"Leaver CS","2022","Heterosexual / straight","White","West Midlands (England)","1200","1080","31890","27570"
"Leaver CS","2022","Heterosexual / straight","White","Yorkshire and The Humber","1690","1480","30910","27570"
"Leaver CS","2022","LGBO","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","London","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Black","Overseas","[c]","[c]","[c]","[c]"
