"Status","Year","Responsibility_level","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury (excl. agencies)","White","510","500","34190","32320"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Asian","1090","1050","37700","35320"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Black","550","540","38180","36370"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Chinese","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Mixed","190","190","37800","36620"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Other ethnicity","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Undeclared","620","590","36700","35680"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","Unknown","360","350","37920","36950"
"In post","2021","SEO/HEO","Home Office (incl. agencies)","White","5890","5680","36160","35200"
"In post","2021","SEO/HEO","Insolvency Service","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Insolvency Service","Unknown","230","220","37060","36060"
"In post","2021","SEO/HEO","Insolvency Service","White","490","470","38450","39490"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Institute for Apprenticeships and Technical Education","White","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Legal Aid Agency","White","260","250","34740","34100"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Asian","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Undeclared","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Maritime and Coastguard Agency","White","400","390","39300","37980"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Asian","120","120","37020","34330"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Black","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","White","250","250","38660","40450"
"In post","2021","SEO/HEO","Met Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Met Office","Undeclared","70","70","38600","39650"
"In post","2021","SEO/HEO","Met Office","Unknown","170","160","38330","39650"
"In post","2021","SEO/HEO","Met Office","White","960","910","37560","38200"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Asian","320","310","39830","39660"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Black","190","180","39370","40000"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Mixed","140","130","38030","37640"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Other ethnicity","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Undeclared","770","750","38430","37640"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","Unknown","830","810","39740","40000"
"In post","2021","SEO/HEO","Ministry of Defence (excl. agencies)","White","9120","8860","38220","37300"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Asian","100","100","35610","34640"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Black","60","60","36660","36160"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","90","90","36110","34440"
"In post","2021","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","White","720","700","36190","35780"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Asian","230","220","36370","35190"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Black","180","180","36390","35360"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Mixed","90","80","35190","33980"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Undeclared","80","80","36620","36800"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","Unknown","410","400","36410","36800"
"In post","2021","SEO/HEO","Ministry of Justice (excl. agencies)","White","1650","1600","36820","36800"
"In post","2021","SEO/HEO","National Crime Agency","Asian","80","80","43640","41910"
"In post","2021","SEO/HEO","National Crime Agency","Black","30","30","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Crime Agency","Undeclared","70","70","43990","43710"
"In post","2021","SEO/HEO","National Crime Agency","Unknown","290","290","44830","43710"
"In post","2021","SEO/HEO","National Crime Agency","White","1750","1710","44730","43710"
"In post","2021","SEO/HEO","National Infrastructure Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Infrastructure Commission","White","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Records of Scotland","White","140","130","38980","39110"
"In post","2021","SEO/HEO","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","National Savings and Investments","White","70","70","41500","42060"
"In post","2021","SEO/HEO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland Office","White","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Budget Responsibility","White","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Asian","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Black","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office for Standards in Education, Children's Services and Skills","White","610","590","43330","42850"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Gas and Electricity Markets","White","250","250","36010","35450"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","White","90","80","36330","36540"
"In post","2021","SEO/HEO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Office of Rail and Road","White","60","60","40090","41640"
"In post","2021","SEO/HEO","Office of the Public Guardian","Asian","[c]","[c]","[c]","[c]"
