"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Attorney General's Departments","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","16-19","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","16-19","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Transport","Unknown","50","50","20150","18310"
"In post","2022","16-19","Department for Work and Pensions","Heterosexual / straight","130","130","23070","21260"
"In post","2022","16-19","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Heterosexual / straight","90","90","22360","21250"
"In post","2022","16-19","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Unknown","120","110","22010","21250"
"In post","2022","16-19","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Unknown","40","40","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Heterosexual / straight","90","90","19330","19460"
"In post","2022","16-19","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence","Unknown","110","110","18190","17140"
"In post","2022","16-19","Ministry of Justice","Heterosexual / straight","90","90","22920","23140"
"In post","2022","16-19","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice","Unknown","90","90","22660","21790"
"In post","2022","16-19","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","16-19","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Unknown","40","40","[c]","[c]"
"In post","2022","16-19","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Heterosexual / straight","1150","1140","29990","26950"
"In post","2022","20-29","Attorney General's Departments","LGBO","120","120","30880","26960"
"In post","2022","20-29","Attorney General's Departments","Undeclared","80","80","29280","26950"
"In post","2022","20-29","Attorney General's Departments","Unknown","120","120","31660","26970"
"In post","2022","20-29","Cabinet Office","Heterosexual / straight","1140","1140","35960","34550"
"In post","2022","20-29","Cabinet Office","LGBO","230","230","37690","34550"
"In post","2022","20-29","Cabinet Office","Undeclared","140","140","38960","34550"
"In post","2022","20-29","Cabinet Office","Unknown","2060","2060","32570","29250"
"In post","2022","20-29","Chancellor's other departments","Heterosexual / straight","60","60","36620","35710"
"In post","2022","20-29","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Charity Commission","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Heterosexual / straight","120","120","39020","33610"
"In post","2022","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","2090","2090","37090","33640"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","LGBO","330","330","37170","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","240","230","38360","37420"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","520","520","31980","30410"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","540","540","38830","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","LGBO","110","110","40490","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Undeclared","70","70","35470","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Unknown","60","60","38310","34020"
"In post","2022","20-29","Department for Education","Heterosexual / straight","1230","1220","35090","32940"
"In post","2022","20-29","Department for Education","LGBO","180","180","36090","32940"
"In post","2022","20-29","Department for Education","Undeclared","90","90","35430","33300"
"In post","2022","20-29","Department for Education","Unknown","290","290","35590","32940"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1460","1450","31200","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","LGBO","260","260","31980","30000"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Undeclared","180","180","30920","29750"
