"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Other","Unknown","3910","3810","35170","32550"
"In post","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Policy","Heterosexual / straight","1680","1640","44720","40230"
"In post","2022","Unknown","Policy","LGBO","180","180","43520","40050"
"In post","2022","Unknown","Policy","Undeclared","500","490","45560","40650"
"In post","2022","Unknown","Policy","Unknown","3400","3330","46140","41950"
"In post","2022","Unknown","Project Delivery","Heterosexual / straight","630","610","44670","40580"
"In post","2022","Unknown","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Undeclared","110","100","46650","41840"
"In post","2022","Unknown","Project Delivery","Unknown","1360","1320","43500","40520"
"In post","2022","Unknown","Property","Heterosexual / straight","320","310","36230","33300"
"In post","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","860","830","33940","30600"
"In post","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Unknown","140","130","32440","29060"
"In post","2022","Unknown","Science and Engineering","Heterosexual / straight","570","550","41670","40450"
"In post","2022","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Undeclared","180","170","45820","42150"
"In post","2022","Unknown","Science and Engineering","Unknown","1040","990","40380","38930"
"In post","2022","Unknown","Security","Heterosexual / straight","720","700","31480","29140"
"In post","2022","Unknown","Security","LGBO","40","40","[c]","[c]"
"In post","2022","Unknown","Security","Undeclared","110","100","35080","39070"
"In post","2022","Unknown","Security","Unknown","1020","1010","32090","28650"
"In post","2022","Unknown","Social Research","Heterosexual / straight","150","150","37200","38340"
"In post","2022","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","150","150","39730","38340"
"In post","2022","Unknown","Statistics","Heterosexual / straight","170","160","41670","38340"
"In post","2022","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","260","260","38810","36840"
"In post","2022","Unknown","Tax","Heterosexual / straight","390","370","36670","33370"
"In post","2022","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Undeclared","80","70","39500","35980"
"In post","2022","Unknown","Tax","Unknown","5020","4800","30270","26820"
"In post","2022","Unknown","Unknown","Heterosexual / straight","1890","1810","43920","39660"
"In post","2022","Unknown","Unknown","LGBO","150","140","41930","36130"
"In post","2022","Unknown","Unknown","Undeclared","190","180","45030","40650"
"In post","2022","Unknown","Unknown","Unknown","9410","9170","40610","32000"
"In post","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Heterosexual / straight","620","540","26170","21640"
"Leaver CS","2021","Declared disabled","Operational Delivery","LGBO","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Undeclared","120","90","26680","22510"
"Leaver CS","2021","Declared disabled","Operational Delivery","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Heterosexual / straight","120","110","28150","25970"
"Leaver CS","2021","Declared disabled","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Heterosexual / straight","570","470","27540","26890"
"Leaver CS","2021","Declared disabled","Unknown","LGBO","70","70","29190","27570"
"Leaver CS","2021","Declared disabled","Unknown","Undeclared","90","70","27370","26890"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","740","590","25640","26890"
