"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Declared non-disabled","120","110","29550","29930"
"Leaver CS","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Declared disabled","60","40","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Declared non-disabled","300","230","26510","22720"
"Leaver CS","2021","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Female","Unknown","90","70","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Declared non-disabled","200","170","28480","24890"
"Leaver CS","2021","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Declared non-disabled","80","70","32950","27570"
"Leaver CS","2021","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Declared non-disabled","60","60","38390","32430"
"Leaver CS","2021","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Declared disabled","90","70","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Declared non-disabled","370","280","25420","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Female","Unknown","160","120","28640","22320"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Declared non-disabled","230","200","27580","21090"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Male","Unknown","120","110","25050","21050"
"Leaver CS","2021","Outer London - East and North East","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Declared non-disabled","150","120","32570","28630"
"Leaver CS","2021","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Female","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Declared non-disabled","130","120","39420","31060"
"Leaver CS","2021","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Declared non-disabled","190","160","31790","28670"
"Leaver CS","2021","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Female","Unknown","80","70","33480","31060"
"Leaver CS","2021","Outer London - West and North West","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Male","Declared non-disabled","160","140","34660","31060"
"Leaver CS","2021","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Unknown","60","60","37550","36960"
"Leaver CS","2021","Overseas","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Declared non-disabled","30","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Female","Declared non-disabled","160","130","27670","26110"
"Leaver CS","2021","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Female","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Male","Declared non-disabled","150","130","31340","27570"
"Leaver CS","2021","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Female","Declared disabled","60","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Female","Declared non-disabled","250","200","27710","24890"
"Leaver CS","2021","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Male","Declared non-disabled","170","150","30830","25000"
"Leaver CS","2021","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Female","Declared non-disabled","90","60","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Female","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Male","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Female","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Female","Declared non-disabled","160","140","28130","25500"
"Leaver CS","2021","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Female","Unknown","80","70","33310","24370"
"Leaver CS","2021","Surrey, East and West Sussex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Male","Declared non-disabled","130","120","28280","27570"
"Leaver CS","2021","Surrey, East and West Sussex","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Male","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Female","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Female","Declared non-disabled","230","180","26360","21430"
"Leaver CS","2021","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Male","Declared non-disabled","140","120","30600","26380"
"Leaver CS","2021","Tees Valley and Durham","Male","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Unknown","300","290","39490","28420"
"Leaver CS","2021","Unknown","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Unknown","320","320","40020","32400"
"Leaver CS","2021","West Central Scotland","Female","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Female","Declared non-disabled","210","170","28530","23450"
"Leaver CS","2021","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Female","Unknown","110","90","31030","25990"
"Leaver CS","2021","West Central Scotland","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Male","Declared non-disabled","180","150","32780","27570"
"Leaver CS","2021","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Central Scotland","Male","Unknown","110","100","30970","27990"
"Leaver CS","2021","West Midlands","Female","Declared disabled","110","80","[c]","[c]"
"Leaver CS","2021","West Midlands","Female","Declared non-disabled","380","300","28990","25910"
"Leaver CS","2021","West Midlands","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands","Female","Unknown","160","140","37260","27570"
"Leaver CS","2021","West Midlands","Male","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2021","West Midlands","Male","Declared non-disabled","250","220","34700","26120"
"Leaver CS","2021","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Male","Unknown","110","100","35610","26530"
"Leaver CS","2021","West Wales and The Valleys","Female","Declared disabled","70","50","23360","21590"
"Leaver CS","2021","West Wales and The Valleys","Female","Declared non-disabled","240","190","25400","21590"
"Leaver CS","2021","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Female","Unknown","70","60","25300","21590"
"Leaver CS","2021","West Wales and The Valleys","Male","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Male","Declared non-disabled","230","210","29060","25390"
"Leaver CS","2021","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Male","Unknown","70","70","26170","21590"
"Leaver CS","2021","West Yorkshire","Female","Declared disabled","70","50","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Female","Declared non-disabled","310","260","28770","26890"
"Leaver CS","2021","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Female","Unknown","150","110","27290","22020"
"Leaver CS","2021","West Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Male","Declared non-disabled","240","200","31470","26890"
"Leaver CS","2021","West Yorkshire","Male","Undeclared","40","40","[c]","[c]"
