"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inspector of Education and Training","Female","South West (England)","80","70","63750","64500"
"In post","2022","Inspector of Education and Training","Female","Wales","40","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","Female","West Midlands (England)","60","60","62590","51360"
"In post","2022","Inspector of Education and Training","Female","Yorkshire and The Humber","70","70","66080","70500"
"In post","2022","Inspector of Education and Training","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","South East (England)","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","Wales","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","East Midlands (England)","60","50","29550","27380"
"In post","2022","Intelligence Analysis","Female","East of England","160","160","31740","27380"
"In post","2022","Intelligence Analysis","Female","London","510","480","36690","34320"
"In post","2022","Intelligence Analysis","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","North West (England)","190","180","28480","26850"
"In post","2022","Intelligence Analysis","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","Scotland","40","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","South East (England)","220","200","28300","27370"
"In post","2022","Intelligence Analysis","Female","South West (England)","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","Wales","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Female","West Midlands (England)","50","50","31550","27380"
"In post","2022","Intelligence Analysis","Female","Yorkshire and The Humber","120","110","28000","27280"
"In post","2022","Intelligence Analysis","Male","East Midlands (England)","80","80","30480","28670"
"In post","2022","Intelligence Analysis","Male","East of England","260","250","32640","33300"
"In post","2022","Intelligence Analysis","Male","London","730","710","40500","37500"
"In post","2022","Intelligence Analysis","Male","North East (England)","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","North West (England)","160","160","29270","26830"
"In post","2022","Intelligence Analysis","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","Overseas","50","50","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","Scotland","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","South East (England)","210","200","28840","27370"
"In post","2022","Intelligence Analysis","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Male","Yorkshire and The Humber","120","110","30240","29060"
"In post","2022","Internal Audit","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","London","100","90","51910","49230"
"In post","2022","Internal Audit","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","North West (England)","30","30","[c]","[c]"
"In post","2022","Internal Audit","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","Scotland","40","40","[c]","[c]"
"In post","2022","Internal Audit","Female","South East (England)","40","30","[c]","[c]"
"In post","2022","Internal Audit","Female","South West (England)","60","50","42550","40550"
"In post","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Female","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Internal Audit","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","London","120","120","52800","50370"
"In post","2022","Internal Audit","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","South East (England)","30","30","[c]","[c]"
"In post","2022","Internal Audit","Male","South West (England)","50","50","44140","42510"
"In post","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","London","590","580","46860","42740"
"In post","2022","International Trade","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","Overseas","50","50","[c]","[c]"
"In post","2022","International Trade","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","London","650","640","47920","44030"
"In post","2022","International Trade","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","Overseas","120","120","55850","53410"
"In post","2022","International Trade","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","East Midlands (England)","40","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","East of England","50","50","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","London","410","390","40580","36650"
"In post","2022","Knowledge and Information Management","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","North West (England)","130","120","31130","28430"
"In post","2022","Knowledge and Information Management","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","Scotland","50","40","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","South East (England)","160","150","31720","30330"
"In post","2022","Knowledge and Information Management","Female","South West (England)","180","160","32790","32000"
"In post","2022","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Female","Wales","100","90","33960","29430"
"In post","2022","Knowledge and Information Management","Female","West Midlands (England)","80","80","25910","21380"
"In post","2022","Knowledge and Information Management","Female","Yorkshire and The Humber","90","80","33490","31990"
"In post","2022","Knowledge and Information Management","Male","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","East of England","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","London","350","350","42430","37920"
"In post","2022","Knowledge and Information Management","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","North West (England)","90","90","33030","31660"
"In post","2022","Knowledge and Information Management","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","Scotland","30","30","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","South East (England)","100","100","34950","33280"
"In post","2022","Knowledge and Information Management","Male","South West (England)","210","210","35710","32570"
"In post","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","Wales","70","70","36270","37970"
"In post","2022","Knowledge and Information Management","Male","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Knowledge and Information Management","Male","Yorkshire and The Humber","60","60","36250","31990"
