"Status","Year","Organisation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","East of England","50","50","42700","39600"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","North West (England)","60","50","39580","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","50","50","41540","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","South West (England)","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","East of England","50","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","Scotland","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","100","90","42320","41560"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","North West (England)","70","70","38520","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","London","2210","2160","48630","53130"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","North West (England)","50","50","35920","30190"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","North East (England)","60","60","40210","36340"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","West Midlands (England)","320","310","37060","33950"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Yorkshire and The Humber","90","90","41380","36840"
"In post","2022","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","South East (England)","120","120","60570","75230"
"In post","2022","Department for Transport (excl. agencies)","Inner London - East","London","90","70","33330","33390"
"In post","2022","Department for Transport (excl. agencies)","Inner London - West","London","2930","2870","50120","46710"
"In post","2022","Department for Transport (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Surrey, East and West Sussex","South East (England)","130","120","35720","32180"
"In post","2022","Department for Transport (excl. agencies)","West Midlands","West Midlands (England)","150","150","37710","31870"
"In post","2022","Department for Transport (excl. agencies)","West Wales and The Valleys","Wales","60","50","43280","39040"
"In post","2022","Department for Transport (excl. agencies)","West Yorkshire","Yorkshire and The Humber","140","140","39090","38650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","East of England","1110","1020","29080","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","1090","980","28530","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cheshire","North West (England)","770","680","25640","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","860","770","25650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Cumbria","North West (England)","250","220","26960","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","2280","2020","26060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Devon","South West (England)","1930","1630","25950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","South West (England)","890","770","26960","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Anglia","East of England","1800","1570","27060","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Wales","Wales","1490","1340","26470","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","1190","1020","26100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Scotland","2970","2640","25500","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Essex","East of England","1570","1430","28910","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1840","1610","26790","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Greater Manchester","North West (England)","5290","4850","28400","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","South East (England)","1250","1080","26330","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","900","790","25970","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Scotland","450","400","26370","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - East","London","2710","2510","29940","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Inner London - West","London","2840","2720","42980","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Kent","South East (England)","1740","1610","28850","29290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lancashire","North West (England)","8110","7390","28030","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","1690","1500","25520","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire","East Midlands (England)","570","500","26440","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Merseyside","North West (England)","3930","3450","25910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Scotland","260","240","26730","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire","Yorkshire and The Humber","360","320","28240","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","North East (England)","7890","7100","29100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","1980","1810","30280","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - South","London","830","780","30990","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","1610","1490","30940","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","1460","1280","26810","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","South Yorkshire","Yorkshire and The Humber","3390","3000","30950","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Southern Scotland","Scotland","920","820","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","South East (England)","2280","2020","26690","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","North East (England)","2280","2000","25330","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","600","550","31150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Central Scotland","Scotland","4030","3550","25020","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Midlands","West Midlands (England)","5280","4670","26070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Wales","4230","3800","25910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","West Yorkshire","Yorkshire and The Humber","4570","4160","30450","27570"
