"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","SEO/HEO","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Merseyside","20-29","110","110","32740","33080"
"New entrant CS","2022","SEO/HEO","Merseyside","30-39","110","110","33990","33080"
"New entrant CS","2022","SEO/HEO","Merseyside","40-49","70","70","35220","33080"
"New entrant CS","2022","SEO/HEO","Merseyside","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Merseyside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Merseyside","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Yorkshire","20-29","60","60","31960","30990"
"New entrant CS","2022","SEO/HEO","North Yorkshire","30-39","60","50","33690","33000"
"New entrant CS","2022","SEO/HEO","North Yorkshire","40-49","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Yorkshire","50-59","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northern Ireland","20-29","60","60","33290","33080"
"New entrant CS","2022","SEO/HEO","Northern Ireland","30-39","70","70","35110","33080"
"New entrant CS","2022","SEO/HEO","Northern Ireland","40-49","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","20-29","130","130","32700","33080"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","30-39","140","140","34630","33080"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","40-49","80","80","34130","33080"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northumberland, and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - East and North East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - South","20-29","120","120","35790","35050"
"New entrant CS","2022","SEO/HEO","Outer London - South","30-39","80","70","38270","37610"
"New entrant CS","2022","SEO/HEO","Outer London - South","40-49","60","50","38550","37610"
"New entrant CS","2022","SEO/HEO","Outer London - South","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - South","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","20-29","70","70","33650","32330"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","30-39","70","60","36520","35050"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","40-49","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Overseas","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","20-29","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","South Yorkshire","20-29","70","70","32740","31990"
"New entrant CS","2022","SEO/HEO","South Yorkshire","30-39","70","70","35940","36500"
"New entrant CS","2022","SEO/HEO","South Yorkshire","40-49","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Southern Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","20-29","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","30-39","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","40-49","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","20-29","50","50","30590","29360"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","30-39","50","50","33370","32320"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","40-49","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","20-29","100","90","30180","28000"
"New entrant CS","2022","SEO/HEO","Unknown","30-39","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Central Scotland","20-29","220","220","34130","32000"
"New entrant CS","2022","SEO/HEO","West Central Scotland","30-39","270","260","35260","33080"
"New entrant CS","2022","SEO/HEO","West Central Scotland","40-49","180","180","36270","33080"
"New entrant CS","2022","SEO/HEO","West Central Scotland","50-59","100","100","35480","33370"
"New entrant CS","2022","SEO/HEO","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Central Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Midlands","20-29","230","220","32430","31000"
"New entrant CS","2022","SEO/HEO","West Midlands","30-39","230","220","34430","33080"
"New entrant CS","2022","SEO/HEO","West Midlands","40-49","140","130","35470","35970"
"New entrant CS","2022","SEO/HEO","West Midlands","50-59","70","60","35220","35900"
"New entrant CS","2022","SEO/HEO","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Midlands","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","20-29","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","30-39","50","50","35030","34960"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","40-49","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Yorkshire","20-29","270","250","32870","32790"
"New entrant CS","2022","SEO/HEO","West Yorkshire","30-39","210","190","34690","33370"
"New entrant CS","2022","SEO/HEO","West Yorkshire","40-49","120","100","35090","35900"
"New entrant CS","2022","SEO/HEO","West Yorkshire","50-59","70","60","34300","33080"
"New entrant CS","2022","SEO/HEO","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","20-29","90","90","23880","23170"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30-39","70","70","28280","26310"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40-49","50","50","31860","28200"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","50-59","60","60","31840","29290"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","20-29","60","60","23870","23170"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","30-39","80","70","26170","24800"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","40-49","90","80","31060","28200"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","50-59","70","60","28480","26990"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","20-29","110","100","22090","23170"
"New entrant CS","2022","Unknown","East Anglia","30-39","100","90","24590","23170"
"New entrant CS","2022","Unknown","East Anglia","40-49","100","90","29770","28200"
"New entrant CS","2022","Unknown","East Anglia","50-59","100","90","28010","26310"
"New entrant CS","2022","Unknown","East Anglia","60-64","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","20-29","70","70","22690","23170"
"New entrant CS","2022","Unknown","East Wales","30-39","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","20-29","70","70","24660","24800"
"New entrant CS","2022","Unknown","Essex","30-39","60","50","28020","24800"
"New entrant CS","2022","Unknown","Essex","40-49","60","50","32350","26310"
"New entrant CS","2022","Unknown","Essex","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","160","160","25870","24090"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","130","120","30520","28200"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","100","90","34600","31420"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","110","100","33060","28760"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","20-29","140","140","23170","23170"
"New entrant CS","2022","Unknown","Greater Manchester","30-39","100","100","26380","24800"
"New entrant CS","2022","Unknown","Greater Manchester","40-49","110","100","30460","28200"
"New entrant CS","2022","Unknown","Greater Manchester","50-59","100","90","29840","28200"
"New entrant CS","2022","Unknown","Greater Manchester","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","20-29","60","60","23310","23170"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","30-39","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","50-59","70","60","30270","28200"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","60-64","[c]","[c]","[c]","[c]"
