"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Lincolnshire","Female","Human Resources","40","30","[c]","[c]"
"In post","2022","Lincolnshire","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","No function","930","850","27820","27380"
"In post","2022","Lincolnshire","Female","Project Delivery","80","70","34280","33530"
"In post","2022","Lincolnshire","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Security","30","30","[c]","[c]"
"In post","2022","Lincolnshire","Female","Unknown","380","350","25570","21380"
"In post","2022","Lincolnshire","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Digital, Data & Technology","60","60","29880","27570"
"In post","2022","Lincolnshire","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Male","No function","760","730","29570","27570"
"In post","2022","Lincolnshire","Male","Project Delivery","140","140","37290","36720"
"In post","2022","Lincolnshire","Male","Property","50","40","[c]","[c]"
"In post","2022","Lincolnshire","Male","Security","80","80","25820","25830"
"In post","2022","Lincolnshire","Male","Unknown","300","290","28700","21830"
"In post","2022","Merseyside","Female","Analysis","70","60","41390","40180"
"In post","2022","Merseyside","Female","Commercial","160","160","40620","38880"
"In post","2022","Merseyside","Female","Communications","50","50","42100","39360"
"In post","2022","Merseyside","Female","Counter Fraud","500","450","31230","27570"
"In post","2022","Merseyside","Female","Debt","240","220","23780","21250"
"In post","2022","Merseyside","Female","Digital, Data & Technology","180","170","36150","33080"
"In post","2022","Merseyside","Female","Finance","190","170","30960","26820"
"In post","2022","Merseyside","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Female","Human Resources","310","290","33710","30190"
"In post","2022","Merseyside","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Female","Legal","260","230","37340","30820"
"In post","2022","Merseyside","Female","No function","6940","6120","27840","26670"
"In post","2022","Merseyside","Female","Project Delivery","380","360","40980","40180"
"In post","2022","Merseyside","Female","Property","100","90","33970","31000"
"In post","2022","Merseyside","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Female","Unknown","3400","3050","26460","24890"
"In post","2022","Merseyside","Male","Analysis","70","70","41380","40180"
"In post","2022","Merseyside","Male","Commercial","110","110","45110","38980"
"In post","2022","Merseyside","Male","Communications","40","40","[c]","[c]"
"In post","2022","Merseyside","Male","Counter Fraud","400","390","34410","30180"
"In post","2022","Merseyside","Male","Debt","160","150","23630","21250"
"In post","2022","Merseyside","Male","Digital, Data & Technology","300","300","36900","33300"
"In post","2022","Merseyside","Male","Finance","150","140","35930","33300"
"In post","2022","Merseyside","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Male","Human Resources","130","120","35610","31710"
"In post","2022","Merseyside","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Male","Legal","130","130","42900","48080"
"In post","2022","Merseyside","Male","No function","4180","4010","29840","27380"
"In post","2022","Merseyside","Male","Project Delivery","280","270","42900","40520"
"In post","2022","Merseyside","Male","Property","100","90","36530","32390"
"In post","2022","Merseyside","Male","Security","50","40","[c]","[c]"
"In post","2022","Merseyside","Male","Unknown","2330","2270","27530","24890"
"In post","2022","North Eastern Scotland","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","No function","530","470","30470","27570"
"In post","2022","North Eastern Scotland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Unknown","370","350","35000","31540"
"In post","2022","North Eastern Scotland","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","No function","450","440","43710","32170"
"In post","2022","North Eastern Scotland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Security","80","80","41340","44070"
"In post","2022","North Eastern Scotland","Male","Unknown","350","340","37440","33070"
"In post","2022","North Yorkshire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Female","Commercial","60","50","41140","40000"
"In post","2022","North Yorkshire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Female","Counter Fraud","30","30","[c]","[c]"
"In post","2022","North Yorkshire","Female","Digital, Data & Technology","80","70","36640","33310"
"In post","2022","North Yorkshire","Female","Finance","60","60","36690","34600"
"In post","2022","North Yorkshire","Female","Grants Management","90","80","26760","24920"
"In post","2022","North Yorkshire","Female","Human Resources","90","90","37930","33300"
"In post","2022","North Yorkshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Female","Legal","50","40","[c]","[c]"
"In post","2022","North Yorkshire","Female","No function","1120","1020","33030","29180"
"In post","2022","North Yorkshire","Female","Project Delivery","40","40","[c]","[c]"
"In post","2022","North Yorkshire","Female","Property","70","70","34800","33300"
"In post","2022","North Yorkshire","Female","Security","290","270","29630","26670"
"In post","2022","North Yorkshire","Female","Unknown","420","390","28520","22330"
"In post","2022","North Yorkshire","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Male","Counter Fraud","40","40","[c]","[c]"
"In post","2022","North Yorkshire","Male","Digital, Data & Technology","120","120","39530","37720"
"In post","2022","North Yorkshire","Male","Finance","60","60","41100","37350"
"In post","2022","North Yorkshire","Male","Grants Management","90","90","25920","24920"
"In post","2022","North Yorkshire","Male","Human Resources","40","40","[c]","[c]"
"In post","2022","North Yorkshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Male","No function","720","690","35120","30230"
"In post","2022","North Yorkshire","Male","Project Delivery","60","60","39590","39460"
"In post","2022","North Yorkshire","Male","Property","110","110","36200","33300"
"In post","2022","North Yorkshire","Male","Security","460","440","30560","28890"
"In post","2022","North Yorkshire","Male","Unknown","460","450","27300","22750"
"In post","2022","Northern Ireland","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Counter Fraud","220","200","32390","28920"
"In post","2022","Northern Ireland","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","No function","1060","960","30040","26820"
"In post","2022","Northern Ireland","Female","Project Delivery","40","40","[c]","[c]"
"In post","2022","Northern Ireland","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Female","Unknown","480","440","26690","24880"
"In post","2022","Northern Ireland","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Counter Fraud","230","230","33380","33080"
"In post","2022","Northern Ireland","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Digital, Data & Technology","50","50","[c]","[c]"
"In post","2022","Northern Ireland","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Male","No function","990","960","31290","26820"
"In post","2022","Northern Ireland","Male","Project Delivery","50","50","44480","40180"
"In post","2022","Northern Ireland","Male","Property","60","60","30360","29210"
"In post","2022","Northern Ireland","Male","Security","380","370","21880","20560"
"In post","2022","Northern Ireland","Male","Unknown","460","450","25860","24880"
"In post","2022","Northumberland, and Tyne and Wear","Female","Analysis","80","70","42110","36650"
"In post","2022","Northumberland, and Tyne and Wear","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Female","Communications","770","700","29620","26820"
"In post","2022","Northumberland, and Tyne and Wear","Female","Counter Fraud","520","480","31280","27570"
"In post","2022","Northumberland, and Tyne and Wear","Female","Debt","600","500","22490","21260"
"In post","2022","Northumberland, and Tyne and Wear","Female","Digital, Data & Technology","740","690","40290","35900"
"In post","2022","Northumberland, and Tyne and Wear","Female","Finance","360","330","36890","33370"
"In post","2022","Northumberland, and Tyne and Wear","Female","Grants Management","220","200","25190","21300"
"In post","2022","Northumberland, and Tyne and Wear","Female","Human Resources","540","490","30570","27570"
"In post","2022","Northumberland, and Tyne and Wear","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Female","Legal","180","160","36340","28570"
"In post","2022","Northumberland, and Tyne and Wear","Female","No function","8310","6960","26090","22080"
"In post","2022","Northumberland, and Tyne and Wear","Female","Project Delivery","640","600","40850","40180"
"In post","2022","Northumberland, and Tyne and Wear","Female","Property","130","120","32540","31900"
"In post","2022","Northumberland, and Tyne and Wear","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Female","Unknown","350","330","28040","25260"
"In post","2022","Northumberland, and Tyne and Wear","Male","Analysis","80","80","38660","35590"
"In post","2022","Northumberland, and Tyne and Wear","Male","Commercial","30","30","[c]","[c]"
