"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Outer London - South","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Transport","White","40","40","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions","Asian","110","100","30260","31060"
"In post","2021","Outer London - South","Department for Work and Pensions","Black","220","210","30680","31060"
"In post","2021","Outer London - South","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions","Mixed","30","30","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions","Undeclared","60","50","32090","31060"
"In post","2021","Outer London - South","Department for Work and Pensions","Unknown","60","60","30660","31060"
"In post","2021","Outer London - South","Department for Work and Pensions","White","350","320","30920","31060"
"In post","2021","Outer London - South","HM Land Registry","Asian","40","40","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Unknown","70","70","42980","37290"
"In post","2021","Outer London - South","HM Land Registry","White","210","190","42740","37290"
"In post","2021","Outer London - South","HM Revenue and Customs","Asian","290","270","35070","35100"
"In post","2021","Outer London - South","HM Revenue and Customs","Black","240","230","33990","32520"
"In post","2021","Outer London - South","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Revenue and Customs","Mixed","60","60","39710","36160"
"In post","2021","Outer London - South","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Revenue and Customs","Undeclared","140","130","38830","36160"
"In post","2021","Outer London - South","HM Revenue and Customs","Unknown","510","490","36590","36160"
"In post","2021","Outer London - South","HM Revenue and Customs","White","1130","1070","42230","36240"
"In post","2021","Outer London - South","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Treasury","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Home Office","Asian","1120","1040","34220","29370"
"In post","2021","Outer London - South","Home Office","Black","810","770","33500","29370"
"In post","2021","Outer London - South","Home Office","Chinese","40","30","[c]","[c]"
"In post","2021","Outer London - South","Home Office","Mixed","180","170","36150","35060"
"In post","2021","Outer London - South","Home Office","Other ethnicity","50","50","[c]","[c]"
"In post","2021","Outer London - South","Home Office","Undeclared","310","300","39310","35200"
"In post","2021","Outer London - South","Home Office","Unknown","250","250","40010","35050"
"In post","2021","Outer London - South","Home Office","White","2550","2430","42000","36620"
"In post","2021","Outer London - South","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice","Asian","120","110","31770","29420"
"In post","2021","Outer London - South","Ministry of Justice","Black","240","230","31940","28900"
"In post","2021","Outer London - South","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice","Mixed","60","60","31090","28400"
"In post","2021","Outer London - South","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice","Undeclared","50","50","31940","28960"
"In post","2021","Outer London - South","Ministry of Justice","Unknown","240","230","29240","27160"
"In post","2021","Outer London - South","Ministry of Justice","White","630","590","36910","31180"
"In post","2021","Outer London - South","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","White","60","60","42530","41170"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","White","60","60","44400","42880"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs","White","60","60","34180","31690"
"In post","2021","Outer London - West and North West","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Transport","White","70","60","32900","30780"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Asian","700","630","30730","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Black","320","310","30800","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Mixed","80","80","30100","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Other ethnicity","40","30","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Undeclared","100","80","30830","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","Unknown","110","110","31140","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions","White","370","350","31350","31060"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","Asian","250","230","40410","33100"
"In post","2021","Outer London - West and North West","Department of Health and Social Care","Black","110","110","35990","32330"
