"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Female","60","50","44860","42980"
"In post","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Male","80","80","46610","42980"
"In post","2022","Department for Transport (excl. agencies)","Commercial","Female","60","60","45640","42470"
"In post","2022","Department for Transport (excl. agencies)","Commercial","Male","80","80","49400","43360"
"In post","2022","Department for Transport (excl. agencies)","Communications","Female","50","50","48030","42890"
"In post","2022","Department for Transport (excl. agencies)","Communications","Male","40","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Digital, Data and Technology","Male","80","80","44660","42470"
"In post","2022","Department for Transport (excl. agencies)","Economics","Female","50","50","47020","53690"
"In post","2022","Department for Transport (excl. agencies)","Economics","Male","100","90","49100","54110"
"In post","2022","Department for Transport (excl. agencies)","Finance","Female","80","70","47600","46220"
"In post","2022","Department for Transport (excl. agencies)","Finance","Male","110","110","50870","54110"
"In post","2022","Department for Transport (excl. agencies)","Human Resources","Female","70","70","46900","46350"
"In post","2022","Department for Transport (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Operational Delivery","Female","70","70","35500","33350"
"In post","2022","Department for Transport (excl. agencies)","Operational Delivery","Male","130","120","38450","33390"
"In post","2022","Department for Transport (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Policy","Female","490","470","49100","48770"
"In post","2022","Department for Transport (excl. agencies)","Policy","Male","630","620","49460","49240"
"In post","2022","Department for Transport (excl. agencies)","Project Delivery","Female","190","180","49090","44070"
"In post","2022","Department for Transport (excl. agencies)","Project Delivery","Male","230","230","53490","54110"
"In post","2022","Department for Transport (excl. agencies)","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Science and Engineering","Male","50","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Security","Female","50","50","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Security","Male","80","80","45340","43360"
"In post","2022","Department for Transport (excl. agencies)","Social Research","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Statistics","Female","40","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Statistics","Male","40","40","[c]","[c]"
"In post","2022","Department for Transport (excl. agencies)","Unknown","Female","330","320","42950","34710"
"In post","2022","Department for Transport (excl. agencies)","Unknown","Male","360","350","55720","48770"
"In post","2022","Department for Work and Pensions (excl. agencies)","Commercial","Female","280","260","33930","31990"
"In post","2022","Department for Work and Pensions (excl. agencies)","Commercial","Male","200","190","35490","33150"
"In post","2022","Department for Work and Pensions (excl. agencies)","Communications","Female","50","40","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","Female","3420","2960","27670","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","Male","2150","2010","28350","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Female","1310","1230","40380","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Male","2600","2540","43310","38260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Economics","Male","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","Female","640","570","36430","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","Male","550","530","39700","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","Female","530","480","38900","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","Male","260","250","36640","32000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Female","290","260","36280","31990"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Male","160","160","36540","32670"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Female","45190","38670","26350","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","Male","22070","21200","26460","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","Female","5060","4440","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","Male","2670","2570","26650","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","Female","580","540","45130","39960"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","Male","460","440","45310","40310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","Female","940","800","34120","32260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","Male","510","480","36940","34190"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","Female","80","80","41220","37590"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","Male","110","100","45480","39540"
"In post","2022","Department for Work and Pensions (excl. agencies)","Psychology","Female","40","40","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","Female","210","190","36430","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","Male","260","250","41570","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","Female","90","80","46470","40700"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","Male","100","100","44060","37460"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","290","270","34070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","230","220","35500","31060"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Female","220","210","47820","46000"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","Male","150","150","47610","42680"
