"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Causeway Coast and Glens","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Female","Declared non-disabled","150","140","29000","26780"
"In post","2022","Central Bedfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Male","Declared non-disabled","160","160","32640","30680"
"In post","2022","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Male","Unknown","40","40","[c]","[c]"
"In post","2022","Central Hampshire","Female","Declared disabled","190","180","32670","30610"
"In post","2022","Central Hampshire","Female","Declared non-disabled","1480","1400","34780","33000"
"In post","2022","Central Hampshire","Female","Undeclared","90","90","31700","30220"
"In post","2022","Central Hampshire","Female","Unknown","180","170","36440","33000"
"In post","2022","Central Hampshire","Male","Declared disabled","170","160","35040","33300"
"In post","2022","Central Hampshire","Male","Declared non-disabled","1870","1830","40140","38070"
"In post","2022","Central Hampshire","Male","Undeclared","140","130","32160","32870"
"In post","2022","Central Hampshire","Male","Unknown","200","200","37940","33300"
"In post","2022","Central Valleys","Female","Declared disabled","210","180","27390","27570"
"In post","2022","Central Valleys","Female","Declared non-disabled","1310","1180","31470","27570"
"In post","2022","Central Valleys","Female","Undeclared","70","60","31400","27570"
"In post","2022","Central Valleys","Female","Unknown","110","100","33230","27570"
"In post","2022","Central Valleys","Male","Declared disabled","120","120","28840","27570"
"In post","2022","Central Valleys","Male","Declared non-disabled","730","710","34180","27570"
"In post","2022","Central Valleys","Male","Undeclared","50","50","32780","27570"
"In post","2022","Central Valleys","Male","Unknown","90","90","34230","27570"
"In post","2022","Cheshire East","Female","Declared disabled","90","80","31000","27570"
"In post","2022","Cheshire East","Female","Declared non-disabled","530","490","30140","26670"
"In post","2022","Cheshire East","Female","Undeclared","50","40","[c]","[c]"
"In post","2022","Cheshire East","Female","Unknown","80","70","28200","24260"
"In post","2022","Cheshire East","Male","Declared disabled","50","40","[c]","[c]"
"In post","2022","Cheshire East","Male","Declared non-disabled","340","330","30380","27110"
"In post","2022","Cheshire East","Male","Undeclared","40","40","[c]","[c]"
"In post","2022","Cheshire East","Male","Unknown","60","60","29200","26350"
"In post","2022","Cheshire West and Chester","Female","Declared disabled","60","50","27360","27570"
"In post","2022","Cheshire West and Chester","Female","Declared non-disabled","230","200","28370","27570"
"In post","2022","Cheshire West and Chester","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Male","Declared disabled","30","30","[c]","[c]"
"In post","2022","Cheshire West and Chester","Male","Declared non-disabled","120","120","28800","26750"
"In post","2022","Cheshire West and Chester","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Female","Declared disabled","70","70","29140","27470"
"In post","2022","Chorley and West Lancashire","Female","Declared non-disabled","480","440","29500","27380"
"In post","2022","Chorley and West Lancashire","Female","Undeclared","60","50","30320","30810"
"In post","2022","Chorley and West Lancashire","Female","Unknown","90","90","26940","25580"
"In post","2022","Chorley and West Lancashire","Male","Declared disabled","60","60","30760","31650"
"In post","2022","Chorley and West Lancashire","Male","Declared non-disabled","450","420","31580","27570"
"In post","2022","Chorley and West Lancashire","Male","Undeclared","110","90","31500","31650"
"In post","2022","Chorley and West Lancashire","Male","Unknown","110","100","29550","27120"
"In post","2022","City of Edinburgh","Female","Declared disabled","660","620","37560","32000"
"In post","2022","City of Edinburgh","Female","Declared non-disabled","4020","3790","39790","34600"
"In post","2022","City of Edinburgh","Female","Undeclared","170","160","38010","33370"
"In post","2022","City of Edinburgh","Female","Unknown","2390","2240","37520","32990"
"In post","2022","City of Edinburgh","Male","Declared disabled","550","530","37090","33370"
"In post","2022","City of Edinburgh","Male","Declared non-disabled","3340","3270","40750","36130"
"In post","2022","City of Edinburgh","Male","Undeclared","170","160","37340","31600"
"In post","2022","City of Edinburgh","Male","Unknown","2400","2320","37140","34040"
"In post","2022","Clackmannanshire and Fife","Female","Declared disabled","90","80","29220","27570"
"In post","2022","Clackmannanshire and Fife","Female","Declared non-disabled","360","330","28120","27570"
"In post","2022","Clackmannanshire and Fife","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Female","Unknown","200","180","29130","26900"
"In post","2022","Clackmannanshire and Fife","Male","Declared disabled","70","60","33620","33300"
"In post","2022","Clackmannanshire and Fife","Male","Declared non-disabled","300","290","32750","30870"
"In post","2022","Clackmannanshire and Fife","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Male","Unknown","280","260","32640","35000"
"In post","2022","Conwy and Denbighshire","Female","Declared disabled","70","60","30250","27570"
"In post","2022","Conwy and Denbighshire","Female","Declared non-disabled","370","340","35640","31420"
"In post","2022","Conwy and Denbighshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Female","Unknown","30","30","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Male","Declared non-disabled","210","200","37700","33190"
"In post","2022","Conwy and Denbighshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Female","Declared disabled","160","140","26620","27570"
"In post","2022","Cornwall and Isles of Scilly","Female","Declared non-disabled","700","620","27240","27570"
"In post","2022","Cornwall and Isles of Scilly","Female","Undeclared","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Female","Unknown","80","70","29480","23890"
"In post","2022","Cornwall and Isles of Scilly","Male","Declared disabled","90","90","26910","26780"
"In post","2022","Cornwall and Isles of Scilly","Male","Declared non-disabled","550","530","28640","26750"
"In post","2022","Cornwall and Isles of Scilly","Male","Undeclared","60","60","28280","25190"
"In post","2022","Cornwall and Isles of Scilly","Male","Unknown","90","90","28220","24500"
"In post","2022","Coventry","Female","Declared disabled","180","160","32570","29550"
"In post","2022","Coventry","Female","Declared non-disabled","1050","970","36640","32690"
"In post","2022","Coventry","Female","Undeclared","40","40","[c]","[c]"
"In post","2022","Coventry","Female","Unknown","290","280","35690","32870"
"In post","2022","Coventry","Male","Declared disabled","100","90","34990","30200"
"In post","2022","Coventry","Male","Declared non-disabled","650","640","39840","36530"
"In post","2022","Coventry","Male","Undeclared","30","30","[c]","[c]"
"In post","2022","Coventry","Male","Unknown","220","210","37340","36200"
"In post","2022","Croydon","Female","Declared disabled","600","550","36280","31600"
"In post","2022","Croydon","Female","Declared non-disabled","4020","3720","38400","35050"
"In post","2022","Croydon","Female","Undeclared","300","270","38120","33440"
"In post","2022","Croydon","Female","Unknown","940","910","37420","33960"
"In post","2022","Croydon","Male","Declared disabled","430","410","41150","37610"
"In post","2022","Croydon","Male","Declared non-disabled","3080","3030","41890","37700"
"In post","2022","Croydon","Male","Undeclared","270","260","42900","37930"
"In post","2022","Croydon","Male","Unknown","910","900","40830","37550"
"In post","2022","Darlington","Female","Declared disabled","110","100","33210","30090"
"In post","2022","Darlington","Female","Declared non-disabled","540","500","36560","31420"
"In post","2022","Darlington","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Darlington","Female","Unknown","150","140","35030","30320"
"In post","2022","Darlington","Male","Declared disabled","50","40","[c]","[c]"
"In post","2022","Darlington","Male","Declared non-disabled","290","290","38970","36500"
"In post","2022","Darlington","Male","Undeclared","50","50","[c]","[c]"
"In post","2022","Darlington","Male","Unknown","110","110","35730","30320"
"In post","2022","Derby","Female","Declared disabled","120","100","26090","22510"
"In post","2022","Derby","Female","Declared non-disabled","520","440","26050","23170"
"In post","2022","Derby","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Derby","Female","Unknown","60","50","25880","25000"
"In post","2022","Derby","Male","Declared disabled","60","60","24830","21260"
"In post","2022","Derby","Male","Declared non-disabled","250","250","30270","27570"
"In post","2022","Derby","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Male","Unknown","60","50","29880","27570"
"In post","2022","Derry City and Strabane","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Male","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Female","Declared disabled","340","290","28220","26340"
"In post","2022","Devon CC","Female","Declared non-disabled","2090","1820","31670","27570"
"In post","2022","Devon CC","Female","Undeclared","110","90","26980","25480"
"In post","2022","Devon CC","Female","Unknown","220","200","27820","23140"
"In post","2022","Devon CC","Male","Declared disabled","280","260","31010","27570"
"In post","2022","Devon CC","Male","Declared non-disabled","2300","2210","35470","32510"
"In post","2022","Devon CC","Male","Undeclared","150","140","30120","28140"
"In post","2022","Devon CC","Male","Unknown","200","190","29680","25000"
"In post","2022","Dorset","Female","Declared disabled","140","120","28770","27130"
"In post","2022","Dorset","Female","Declared non-disabled","690","630","28680","26930"
"In post","2022","Dorset","Female","Undeclared","60","50","28970","26900"
"In post","2022","Dorset","Female","Unknown","120","110","29480","24920"
"In post","2022","Dorset","Male","Declared disabled","120","120","30940","31180"
"In post","2022","Dorset","Male","Declared non-disabled","770","750","30690","28550"
"In post","2022","Dorset","Male","Undeclared","140","130","32120","31650"
"In post","2022","Dorset","Male","Unknown","160","160","29530","25100"
"In post","2022","Dudley","Female","Declared disabled","120","100","25300","25410"
"In post","2022","Dudley","Female","Declared non-disabled","600","490","25360","25860"
"In post","2022","Dudley","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Dudley","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Male","Declared disabled","60","50","25790","21260"
"In post","2022","Dudley","Male","Declared non-disabled","230","210","26860","27570"
"In post","2022","Dudley","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Female","Declared non-disabled","160","150","29060","27570"
"In post","2022","Dumfries and Galloway","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Female","Unknown","80","70","27840","26900"
