"Status","Year","Function_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Eastern Scotland","Declared disabled","30","30","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Declared non-disabled","320","300","40230","37530"
"In post","2021","Project Delivery","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Unknown","50","50","39140","33300"
"In post","2021","Project Delivery","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","Declared non-disabled","120","110","40110","38630"
"In post","2021","Project Delivery","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","Unknown","50","40","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","980","940","37270","35400"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","7400","7160","38980","37320"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","660","640","41880","40580"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1140","1100","38710","37320"
"In post","2021","Project Delivery","Greater Manchester","Declared disabled","50","50","38450","35730"
"In post","2021","Project Delivery","Greater Manchester","Declared non-disabled","390","370","42300","38630"
"In post","2021","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","Unknown","100","100","39100","38630"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Declared disabled","160","160","35510","33300"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Declared non-disabled","1130","1100","38060","36410"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Undeclared","120","120","36930","36250"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Unknown","190","190","36120","35480"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","130","130","25660","24570"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","Declared non-disabled","90","90","32570","30160"
"In post","2021","Project Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","Declared disabled","80","70","51800","52920"
"In post","2021","Project Delivery","Inner London - East","Declared non-disabled","690","660","53830","52830"
"In post","2021","Project Delivery","Inner London - East","Undeclared","30","30","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","Unknown","210","200","53390","47920"
"In post","2021","Project Delivery","Inner London - West","Declared disabled","340","330","49160","44840"
"In post","2021","Project Delivery","Inner London - West","Declared non-disabled","2440","2380","53720","53460"
"In post","2021","Project Delivery","Inner London - West","Undeclared","210","200","50130","52850"
"In post","2021","Project Delivery","Inner London - West","Unknown","850","830","50480","52100"
"In post","2021","Project Delivery","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Declared non-disabled","50","50","34720","29360"
"In post","2021","Project Delivery","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Declared disabled","50","40","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Declared non-disabled","320","300","38580","38630"
"In post","2021","Project Delivery","Lancashire","Undeclared","30","30","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Unknown","60","60","35030","31810"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Declared disabled","40","40","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Declared non-disabled","230","230","34600","33300"
"In post","2021","Project Delivery","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Declared disabled","70","70","38170","35000"
"In post","2021","Project Delivery","Merseyside","Declared non-disabled","400","390","39590","38630"
"In post","2021","Project Delivery","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Unknown","130","120","37770","35000"
"In post","2021","Project Delivery","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Declared non-disabled","130","120","36280","33740"
"In post","2021","Project Delivery","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Declared disabled","90","80","38500","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Declared non-disabled","690","650","40450","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Undeclared","50","50","38120","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Unknown","240","230","38440","38630"
"In post","2021","Project Delivery","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Declared non-disabled","110","100","56290","59160"
"In post","2021","Project Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Unknown","40","40","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Declared disabled","50","50","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Declared non-disabled","390","390","55590","55620"
"In post","2021","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Unknown","180","180","56410","55620"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Declared disabled","50","50","33910","32660"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Declared non-disabled","310","300","38790","34440"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Undeclared","70","60","31070","28110"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Unknown","60","60","35220","32400"
"In post","2021","Project Delivery","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Declared non-disabled","90","90","42070","40300"
"In post","2021","Project Delivery","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","Declared disabled","70","70","35380","33930"
"In post","2021","Project Delivery","Southern Scotland","Declared non-disabled","550","520","36370","33930"
"In post","2021","Project Delivery","Southern Scotland","Undeclared","30","30","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","Unknown","200","190","34440","32690"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Declared non-disabled","80","80","37850","33930"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Declared disabled","30","30","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Declared non-disabled","300","290","37100","33740"
"In post","2021","Project Delivery","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Unknown","50","50","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Declared non-disabled","240","240","43860","40000"
"In post","2021","Project Delivery","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Unknown","60","60","42460","38630"
"In post","2021","Project Delivery","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
