"Status","Year","Parent_department","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Estyn","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Project Delivery","90","80","65090","75480"
"In post","2022","Estyn","White","Property","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","White","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","No function","50","50","33060","29720"
"In post","2022","Food Standards Agency","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","No function","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","No function","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","No function","70","70","38410","37350"
"In post","2022","Food Standards Agency","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","White","Analysis","40","30","[c]","[c]"
"In post","2022","Food Standards Agency","White","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","White","Communications","50","40","[c]","[c]"
"In post","2022","Food Standards Agency","White","Counter Fraud","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","White","Digital, Data & Technology","50","50","45320","40960"
"In post","2022","Food Standards Agency","White","Finance","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","White","Human Resources","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","White","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","White","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","White","No function","840","810","36130","30810"
"In post","2022","Food Standards Agency","White","Project Delivery","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","White","Property","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","White","Security","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","No function","260","250","41960","35720"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Project Delivery","100","100","48260","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Black","Human Resources","[c]","[c]","[c]","[c]"
