"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Staffordshire CC","Shropshire and Staffordshire","90","90","[c]","[c]"
"Leaver CS","2021","20-29","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Suffolk","East Anglia","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Swansea","West Wales and The Valleys","80","80","21680","21590"
"Leaver CS","2021","20-29","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Torbay","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tower Hamlets","Inner London - East","140","130","32360","27400"
"Leaver CS","2021","20-29","Tyneside","Northumberland and Tyne and Wear","140","130","22310","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","200","200","28450","28000"
"Leaver CS","2021","20-29","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","20-29","West Surrey","Surrey, East and West Sussex","50","50","[c]","[c]"
"Leaver CS","2021","20-29","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Westminster","Inner London - West","870","800","29640","27760"
"Leaver CS","2021","20-29","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","21490","19630"
"Leaver CS","2021","20-29","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Worcestershire","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"Leaver CS","2021","20-29","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Barnet","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","34640","33810"
"Leaver CS","2021","30-39","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bexley and Greenwich","Outer London - East and North East","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Birmingham","West Midlands","90","80","32600","28250"
"Leaver CS","2021","30-39","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","30800","27570"
"Leaver CS","2021","30-39","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cambridgeshire CC","East Anglia","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Camden and City of London","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Cardiff and Vale of Glamorgan","East Wales","90","80","[c]","[c]"
"Leaver CS","2021","30-39","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","City of Edinburgh","Eastern Scotland","90","80","33870","30650"
"Leaver CS","2021","30-39","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Croydon","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon CC","Devon","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Durham CC","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Flintshire and Wrexham","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Glasgow City","West Central Scotland","60","60","29360","26440"
"Leaver CS","2021","30-39","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hertfordshire","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Hounslow and Richmond upon Thames","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lambeth","Inner London - East","70","70","42830","40380"
"Leaver CS","2021","30-39","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leeds","West Yorkshire","100","90","31970","27570"
"Leaver CS","2021","30-39","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Liverpool","Merseyside","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Manchester","Greater Manchester","80","80","31850","28590"
"Leaver CS","2021","30-39","Medway","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Monmouthshire and Newport","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","30-39","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Nottingham","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Sheffield","South Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver CS","2021","30-39","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Staffordshire CC","Shropshire and Staffordshire","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Suffolk","East Anglia","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Swansea","West Wales and The Valleys","70","60","23960","21590"
"Leaver CS","2021","30-39","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Thurrock","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tower Hamlets","Inner London - East","110","110","48520","43920"
"Leaver CS","2021","30-39","Tyneside","Northumberland and Tyne and Wear","100","90","23660","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","130","130","39400","32000"
"Leaver CS","2021","30-39","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Warrington","Cheshire","[c]","[c]","[c]","[c]"
