"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Declared non-disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","60","60","40890","38750"
"Leaver Dept.","2021","50-59","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","100","90","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Cabinet Office","50","50","34440","31080"
