"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","AA/AO","170","160","20810","21010"
"Leaver CS","2021","30-39","North West (England)","EO","90","80","25870","27570"
"Leaver CS","2021","30-39","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","30-39","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","AA/AO","170","150","22580","21010"
"Leaver CS","2021","30-39","Scotland","EO","100","90","28780","27570"
"Leaver CS","2021","30-39","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland","SEO/HEO","60","60","36880","35240"
"Leaver CS","2021","30-39","South East (England)","AA/AO","210","190","22550","21010"
"Leaver CS","2021","30-39","South East (England)","EO","70","70","27320","26890"
"Leaver CS","2021","30-39","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South East (England)","SEO/HEO","70","70","35730","35580"
"Leaver CS","2021","30-39","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","AA/AO","130","110","20810","20920"
"Leaver CS","2021","30-39","South West (England)","EO","60","50","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South West (England)","SEO/HEO","120","120","35240","36110"
"Leaver CS","2021","30-39","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","90","90","[c]","[c]"
"Leaver CS","2021","30-39","Wales","AA/AO","160","140","20650","21030"
"Leaver CS","2021","30-39","Wales","EO","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","AA/AO","130","120","20560","20650"
"Leaver CS","2021","30-39","West Midlands (England)","EO","50","50","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","AA/AO","130","120","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","EO","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","AA/AO","100","90","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","EO","70","60","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","40-49","East of England","EO","50","50","[c]","[c]"
"Leaver CS","2021","40-49","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA/AO","100","90","23240","23310"
"Leaver CS","2021","40-49","London","EO","120","110","29320","30330"
"Leaver CS","2021","40-49","London","G6/G7","200","180","61260","59720"
"Leaver CS","2021","40-49","London","SCS","80","70","95990","92640"
"Leaver CS","2021","40-49","London","SEO/HEO","160","150","38230","38160"
"Leaver CS","2021","40-49","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","AA/AO","120","100","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","EO","40","30","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","AA/AO","160","140","20880","21010"
"Leaver CS","2021","40-49","North West (England)","EO","60","60","26000","27230"
"Leaver CS","2021","40-49","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","AA/AO","140","120","21590","21010"
"Leaver CS","2021","40-49","Scotland","EO","60","60","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","AA/AO","160","150","21730","21010"
"Leaver CS","2021","40-49","South East (England)","EO","100","90","28650","27570"
"Leaver CS","2021","40-49","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","SEO/HEO","70","60","36980","36460"
"Leaver CS","2021","40-49","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","AA/AO","90","80","20910","20980"
"Leaver CS","2021","40-49","South West (England)","EO","60","50","27080","26890"
"Leaver CS","2021","40-49","South West (England)","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","SEO/HEO","80","70","35650","33840"
"Leaver CS","2021","40-49","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","40-49","Wales","AA/AO","110","100","20740","21170"
"Leaver CS","2021","40-49","Wales","EO","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","AA/AO","130","110","20770","20690"
"Leaver CS","2021","40-49","West Midlands (England)","EO","40","40","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","AA/AO","130","110","20980","21010"
"Leaver CS","2021","40-49","Yorkshire and The Humber","EO","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","AA/AO","170","150","20150","20180"
"Leaver CS","2021","50-59","East Midlands (England)","EO","120","110","27290","27570"
"Leaver CS","2021","50-59","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","SEO/HEO","100","90","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East of England","AA/AO","160","140","22070","21130"
"Leaver CS","2021","50-59","East of England","EO","130","120","27680","27370"
"Leaver CS","2021","50-59","East of England","G6/G7","50","40","[c]","[c]"
"Leaver CS","2021","50-59","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East of England","SEO/HEO","130","120","36830","35610"
"Leaver CS","2021","50-59","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA/AO","180","160","23550","23500"
"Leaver CS","2021","50-59","London","EO","180","170","29840","30330"
"Leaver CS","2021","50-59","London","G6/G7","250","230","64320","62860"
"Leaver CS","2021","50-59","London","SCS","80","70","107320","99950"
"Leaver CS","2021","50-59","London","SEO/HEO","230","220","39510","38980"
"Leaver CS","2021","50-59","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","AA/AO","190","150","20510","21010"
"Leaver CS","2021","50-59","North East (England)","EO","90","70","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","AA/AO","280","230","20720","21010"
"Leaver CS","2021","50-59","North West (England)","EO","170","150","26720","27240"
"Leaver CS","2021","50-59","North West (England)","G6/G7","80","80","60400","58230"
"Leaver CS","2021","50-59","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","SEO/HEO","110","100","36600","35060"
"Leaver CS","2021","50-59","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","AA/AO","220","190","23530","21010"
"Leaver CS","2021","50-59","Scotland","EO","140","130","30250","29040"
"Leaver CS","2021","50-59","Scotland","G6/G7","60","60","64100","61010"
"Leaver CS","2021","50-59","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","SEO/HEO","120","110","39980","39500"
"Leaver CS","2021","50-59","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South East (England)","AA/AO","240","210","22220","20920"
"Leaver CS","2021","50-59","South East (England)","EO","160","150","28450","27570"
"Leaver CS","2021","50-59","South East (England)","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","50-59","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South East (England)","SEO/HEO","120","110","38340","38100"
"Leaver CS","2021","50-59","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West (England)","AA/AO","160","150","20770","20920"
"Leaver CS","2021","50-59","South West (England)","EO","100","90","27130","27130"
"Leaver CS","2021","50-59","South West (England)","G6/G7","60","60","[c]","[c]"
"Leaver CS","2021","50-59","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West (England)","SEO/HEO","170","160","37810","38450"
"Leaver CS","2021","50-59","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","100","100","[c]","[c]"
"Leaver CS","2021","50-59","Wales","AA/AO","240","190","20630","20920"
"Leaver CS","2021","50-59","Wales","EO","120","110","28080","27570"
"Leaver CS","2021","50-59","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wales","SEO/HEO","90","90","[c]","[c]"
"Leaver CS","2021","50-59","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Midlands (England)","AA/AO","170","150","21160","20640"
"Leaver CS","2021","50-59","West Midlands (England)","EO","110","90","27150","27570"
"Leaver CS","2021","50-59","West Midlands (England)","G6/G7","40","40","[c]","[c]"
"Leaver CS","2021","50-59","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
