"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","West Kent","40","30","[c]","[c]"
"In post","2022","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","40","40","[c]","[c]"
"In post","2022","Undeclared","West Surrey","100","100","36030","32560"
"In post","2022","Undeclared","West Sussex (North East)","110","100","32300","28350"
"In post","2022","Undeclared","West Sussex (South West)","60","50","32850","28920"
"In post","2022","Undeclared","Westminster","1900","1850","49260","46070"
"In post","2022","Undeclared","Wiltshire","440","430","40090","38070"
"In post","2022","Undeclared","Wirral","100","90","26500","24100"
"In post","2022","Undeclared","Wolverhampton","40","40","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","70","70","31650","28880"
"In post","2022","Undeclared","York","110","110","34970","33300"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","430","400","32930","29900"
"In post","2022","Unknown","Angus and Dundee City","370","350","26140","23230"
"In post","2022","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","60","60","31700","31060"
"In post","2022","Unknown","Barnet","100","90","35010","31060"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","310","290","26270","24800"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","930","900","34730","31600"
"In post","2022","Unknown","Bedford","130","120","29500","28140"
"In post","2022","Unknown","Belfast","700","670","27770","24880"
"In post","2022","Unknown","Berkshire","460","440","32880","29290"
"In post","2022","Unknown","Bexley and Greenwich","270","270","30190","30460"
"In post","2022","Unknown","Birmingham","2150","2040","29910","26820"
"In post","2022","Unknown","Blackburn with Darwen","50","50","[c]","[c]"
"In post","2022","Unknown","Blackpool","430","410","30670","27570"
"In post","2022","Unknown","Bournemouth, Christchurch and Poole","60","60","27260","24800"
"In post","2022","Unknown","Bradford","470","420","24260","21250"
"In post","2022","Unknown","Breckland and South Norfolk","40","40","[c]","[c]"
"In post","2022","Unknown","Brent","90","80","31530","30600"
"In post","2022","Unknown","Bridgend and Neath Port Talbot","60","60","26260","24800"
"In post","2022","Unknown","Brighton and Hove","80","70","30640","27570"
"In post","2022","Unknown","Bristol, City of","840","790","33190","28920"
"In post","2022","Unknown","Bromley","50","40","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","140","130","32880","30210"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Calderdale and Kirklees","100","90","27420","27570"
"In post","2022","Unknown","Cambridgeshire CC","330","330","31220","27260"
"In post","2022","Unknown","Camden and City of London","250","240","31430","24310"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","1550","1470","29110","26590"
"In post","2022","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","400","390","36870","32870"
"In post","2022","Unknown","Central Valleys","200","200","32840","27570"
"In post","2022","Unknown","Cheshire East","170","160","26860","24260"
"In post","2022","Unknown","Cheshire West and Chester","50","40","[c]","[c]"
"In post","2022","Unknown","Chorley and West Lancashire","190","180","26670","25610"
"In post","2022","Unknown","City of Edinburgh","3100","2960","34770","31280"
"In post","2022","Unknown","Clackmannanshire and Fife","350","320","29270","26900"
"In post","2022","Unknown","Conwy and Denbighshire","40","40","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","160","150","26850","23280"
"In post","2022","Unknown","Coventry","250","240","35920","30320"
"In post","2022","Unknown","Croydon","1520","1490","39120","35050"
"In post","2022","Unknown","Darlington","130","120","36780","30340"
"In post","2022","Unknown","Derby","140","120","27030","26130"
"In post","2022","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","520","480","28510","25000"
"In post","2022","Unknown","Dorset","200","190","26980","23140"
"In post","2022","Unknown","Dudley","100","90","24690","21260"
"In post","2022","Unknown","Dumfries and Galloway","110","100","29780","29270"
"In post","2022","Unknown","Durham","690","650","25400","23140"
"In post","2022","Unknown","Ealing","50","40","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","110","100","25680","23630"
"In post","2022","Unknown","East Cumbria","120","120","26440","22200"
"In post","2022","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","490","470","29570","26900"
"In post","2022","Unknown","East Kent","470","440","26680","24880"
"In post","2022","Unknown","East Lancashire","50","50","26990","26750"
"In post","2022","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","110","100","29170","27570"
"In post","2022","Unknown","East Riding of Yorkshire","190","180","27030","24920"
"In post","2022","Unknown","East Surrey","140","130","32360","31020"
"In post","2022","Unknown","East Sussex CC","180","160","27440","26230"
"In post","2022","Unknown","Enfield","40","30","[c]","[c]"
"In post","2022","Unknown","Essex Haven Gateway","80","70","30050","25000"
"In post","2022","Unknown","Essex Thames Gateway","80","70","25840","24250"
"In post","2022","Unknown","Falkirk","530","470","29120","27570"
"In post","2022","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Flintshire and Wrexham","200","190","26050","24260"
"In post","2022","Unknown","Glasgow City","2420","2310","32070","27370"
"In post","2022","Unknown","Gloucestershire CC","170","160","29770","27130"
"In post","2022","Unknown","Greater Manchester North East","120","110","26720","27380"
"In post","2022","Unknown","Greater Manchester North West","180","170","26240","25700"
"In post","2022","Unknown","Greater Manchester South East","90","80","26490","26310"
"In post","2022","Unknown","Greater Manchester South West","1600","1540","31300","26820"
"In post","2022","Unknown","Gwent Valleys","70","60","26610","27570"
"In post","2022","Unknown","Gwynedd","70","60","23610","21260"
"In post","2022","Unknown","Hackney and Newham","1150","1090","39630","37610"
"In post","2022","Unknown","Haringey and Islington","270","250","30870","31060"
"In post","2022","Unknown","Harrow and Hillingdon","240","230","30930","28650"
"In post","2022","Unknown","Hartlepool and Stockton-on-Tees","120","110","27100","27570"
"In post","2022","Unknown","Heart of Essex","190","180","27770","26140"
"In post","2022","Unknown","Herefordshire, County of","60","60","27110","22630"
"In post","2022","Unknown","Hertfordshire CC","250","250","32400","29290"
"In post","2022","Unknown","Hounslow and Richmond upon Thames","440","430","31430","31020"
"In post","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","230","200","29550","27080"
"In post","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","170","160","29810","27230"
"In post","2022","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Isle of Wight","50","50","27850","26910"
"In post","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","110","110","32280","31060"
"In post","2022","Unknown","Kent Thames Gateway","210","200","28790","28760"
"In post","2022","Unknown","Kingston upon Hull, City of","190","180","26570","24880"
"In post","2022","Unknown","Lambeth","300","290","40770","36200"
"In post","2022","Unknown","Lancaster and Wyre","100","100","27120","25700"
"In post","2022","Unknown","Leeds","2660","2570","33050","27570"
"In post","2022","Unknown","Leicester","320","290","25810","23140"
"In post","2022","Unknown","Leicestershire CC and Rutland","200","190","25590","23140"
"In post","2022","Unknown","Lewisham and Southwark","170","160","37000","32790"
"In post","2022","Unknown","Lincolnshire CC","170","160","27800","26130"
"In post","2022","Unknown","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2022","Unknown","Liverpool","1750","1650","27970","24880"
"In post","2022","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","40","30","[c]","[c]"
"In post","2022","Unknown","Luton","60","50","27750","27570"
"In post","2022","Unknown","Manchester","1320","1270","32380","27570"
"In post","2022","Unknown","Medway","170","170","29650","28140"
"In post","2022","Unknown","Merton, Kingston upon Thames and Sutton","90","90","30120","30470"
"In post","2022","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mid Kent","90","90","31340","28450"
"In post","2022","Unknown","Mid Lancashire","680","620","26670","22600"
"In post","2022","Unknown","Milton Keynes","220","210","29770","27570"
"In post","2022","Unknown","Monmouthshire and Newport","1070","1010","33840","30210"
"In post","2022","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","90","80","25610","24090"
"In post","2022","Unknown","North and West Norfolk","70","70","26670","25440"
"In post","2022","Unknown","North Hampshire","100","90","39330","30450"
"In post","2022","Unknown","North Lanarkshire","560","520","27390","25420"
"In post","2022","Unknown","North Northamptonshire","70","70","25870","24450"
"In post","2022","Unknown","North Nottinghamshire","140","130","26750","25710"
"In post","2022","Unknown","North Yorkshire CC","190","190","31900","27570"
"In post","2022","Unknown","Northumberland","40","40","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","190","180","31340","26110"
"In post","2022","Unknown","Nottingham","1470","1400","29710","26820"
"In post","2022","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","520","520","49310","47170"
"In post","2022","Unknown","Oxfordshire CC","270","260","31330","28140"
"In post","2022","Unknown","Perth and Kinross, and Stirling","550","520","30520","29550"
"In post","2022","Unknown","Peterborough","110","100","31480","26980"
"In post","2022","Unknown","Plymouth","470","450","27760","24950"
"In post","2022","Unknown","Portsmouth","420","390","29730","24880"
"In post","2022","Unknown","Powys","30","30","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","120","110","30900","31060"
"In post","2022","Unknown","Sandwell","60","50","26710","27570"
"In post","2022","Unknown","Scottish Borders","130","120","28260","25930"
"In post","2022","Unknown","Sefton","720","680","28290","24890"
"In post","2022","Unknown","Sheffield","700","670","34730","29360"
"In post","2022","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","90","80","30320","26750"
"In post","2022","Unknown","Solihull","110","110","29660","24880"
"In post","2022","Unknown","Somerset CC","330","320","32120","29290"
"In post","2022","Unknown","South and West Derbyshire","120","100","34710","29370"
"In post","2022","Unknown","South Ayrshire","50","50","[c]","[c]"
"In post","2022","Unknown","South Hampshire","520","430","28450","24250"
"In post","2022","Unknown","South Lanarkshire","1040","960","28300","23780"
"In post","2022","Unknown","South Nottinghamshire","100","100","32930","26700"
"In post","2022","Unknown","South Teesside","70","70","25360","23170"
"In post","2022","Unknown","South West Wales","100","90","28040","25990"
"In post","2022","Unknown","Southampton","110","100","31310","26560"
"In post","2022","Unknown","Southend-on-Sea","180","160","32970","29360"
"In post","2022","Unknown","Staffordshire CC","440","420","28680","25700"
"In post","2022","Unknown","Stoke-on-Trent","120","110","27600","23170"
"In post","2022","Unknown","Suffolk CC","470","440","28050","25830"
"In post","2022","Unknown","Sunderland","560","490","24490","21260"
"In post","2022","Unknown","Swansea","1110","1020","26390","21840"
"In post","2022","Unknown","Swindon","60","60","33810","30360"
"In post","2022","Unknown","Telford and Wrekin","250","230","35570","28100"
"In post","2022","Unknown","Thurrock","50","50","[c]","[c]"
"In post","2022","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","690","680","46910","41750"
"In post","2022","Unknown","Tyneside","3000","2770","28910","26590"
"In post","2022","Unknown","Unknown","2220","2200","37060","32700"
"In post","2022","Unknown","Wakefield","180","170","27310","25070"
"In post","2022","Unknown","Walsall","40","30","[c]","[c]"
"In post","2022","Unknown","Wandsworth","170","170","30670","30520"
"In post","2022","Unknown","Warrington","260","250","31230","27850"
"In post","2022","Unknown","Warwickshire CC","80","70","27350","25230"
"In post","2022","Unknown","West Cumbria","280","260","25060","21300"
"In post","2022","Unknown","West Essex","40","30","[c]","[c]"
"In post","2022","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","50","50","33590","27750"
"In post","2022","Unknown","West Northamptonshire","120","110","26730","24800"
"In post","2022","Unknown","West Surrey","200","180","33430","29130"
"In post","2022","Unknown","West Sussex (North East)","150","130","28670","25770"
"In post","2022","Unknown","West Sussex (South West)","190","170","31670","27570"
"In post","2022","Unknown","Westminster","10600","10420","46720","41500"
"In post","2022","Unknown","Wiltshire","610","590","37710","32790"
"In post","2022","Unknown","Wirral","290","260","26050","22600"
"In post","2022","Unknown","Wolverhampton","110","100","30240","27570"
"In post","2022","Unknown","Worcestershire CC","300","280","27480","24730"
"In post","2022","Unknown","York","400","370","32530","26670"
"In post","2022","White","Aberdeen City and Aberdeenshire","1360","1270","37100","31540"
"In post","2022","White","Angus and Dundee City","1570","1480","27730","27230"
"In post","2022","White","Antrim and Newtownabbey","180","170","25240","20560"
"In post","2022","White","Ards and North Down","210","200","27450","21880"
"In post","2022","White","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","White","Barking & Dagenham and Havering","260","240","31620","31060"
"In post","2022","White","Barnet","770","720","42710","37770"
"In post","2022","White","Barnsley, Doncaster and Rotherham","2630","2350","27890","27570"
"In post","2022","White","Bath and North East Somerset, North Somerset and South Gloucestershire","11160","10670","38380","35430"
"In post","2022","White","Bedford","560","520","31260","28550"
"In post","2022","White","Belfast","2330","2190","31420","27370"
"In post","2022","White","Berkshire","1830","1750","35560","33000"
"In post","2022","White","Bexley and Greenwich","980","930","33000","31880"
"In post","2022","White","Birmingham","6000","5600","34460","30420"
"In post","2022","White","Blackburn with Darwen","280","250","28260","27570"
"In post","2022","White","Blackpool","4720","4330","29850","27570"
"In post","2022","White","Bournemouth, Christchurch and Poole","660","590","28280","27570"
"In post","2022","White","Bradford","1270","1110","27570","26820"
"In post","2022","White","Breckland and South Norfolk","450","420","29680","27250"
"In post","2022","White","Brent","160","150","35130","31060"
"In post","2022","White","Bridgend and Neath Port Talbot","680","600","28040","27570"
"In post","2022","White","Brighton and Hove","570","510","33390","27570"
"In post","2022","White","Bristol, City of","5030","4700","35750","32010"
"In post","2022","White","Bromley","290","260","31830","31060"
"In post","2022","White","Buckinghamshire","1270","1210","33480","30700"
"In post","2022","White","Caithness and Sutherland, and Ross and Cromarty","170","160","30470","27570"
"In post","2022","White","Calderdale and Kirklees","700","620","29000","27570"
"In post","2022","White","Cambridgeshire CC","2750","2610","33610","31650"
"In post","2022","White","Camden and City of London","950","910","46920","38370"
"In post","2022","White","Cardiff and Vale of Glamorgan","9330","8750","35440","30820"
