"Status","Year","Profession_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","Chancellor's other departments","Asian","30","30","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Chancellor's other departments","White","170","160","72730","65470"
"In post","2022","Other","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Charity Commission","White","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Business, Energy and Industrial Strategy","White","50","50","45850","42640"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Digital, Culture, Media and Sport","White","70","70","44390","34500"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Environment, Food and Rural Affairs","White","90","80","38820","33790"
"In post","2022","Other","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for International Trade","Unknown","50","50","[c]","[c]"
"In post","2022","Other","Department for International Trade","White","80","80","49680","44030"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Levelling Up, Housing and Communities","White","30","30","[c]","[c]"
"In post","2022","Other","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department for Transport","White","40","40","[c]","[c]"
"In post","2022","Other","Department for Work and Pensions","Asian","740","670","26590","27570"
"In post","2022","Other","Department for Work and Pensions","Black","320","310","28840","31060"
"In post","2022","Other","Department for Work and Pensions","Mixed","150","140","26800","27570"
"In post","2022","Other","Department for Work and Pensions","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Other","Department for Work and Pensions","Undeclared","320","290","26190","27570"
"In post","2022","Other","Department for Work and Pensions","Unknown","380","360","26530","27570"
"In post","2022","Other","Department for Work and Pensions","White","5780","5210","26380","27570"
"In post","2022","Other","Department of Health and Social Care","Asian","60","60","40200","33080"
"In post","2022","Other","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","White","210","200","53710","53100"
"In post","2022","Other","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","Unknown","70","70","58010","55620"
"In post","2022","Other","Foreign, Commonwealth and Development Office","White","190","190","67290","70380"
"In post","2022","Other","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","White","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Asian","50","40","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","Unknown","60","60","42640","40180"
"In post","2022","Other","HM Revenue and Customs","White","320","290","46270","40910"
"In post","2022","Other","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","White","[c]","[c]","[c]","[c]"
"In post","2022","Other","Home Office","Asian","260","250","33740","30820"
"In post","2022","Other","Home Office","Black","120","120","35030","30870"
"In post","2022","Other","Home Office","Mixed","40","40","[c]","[c]"
"In post","2022","Other","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Home Office","Undeclared","70","70","38160","35200"
"In post","2022","Other","Home Office","Unknown","150","150","33690","28650"
"In post","2022","Other","Home Office","White","1030","990","36330","30980"
"In post","2022","Other","Ministry of Defence","Asian","310","290","25810","22590"
"In post","2022","Other","Ministry of Defence","Black","180","180","26290","23340"
"In post","2022","Other","Ministry of Defence","Mixed","140","140","27300","25760"
"In post","2022","Other","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Ministry of Defence","Undeclared","690","670","28790","26670"
"In post","2022","Other","Ministry of Defence","Unknown","2800","2770","34590","32700"
"In post","2022","Other","Ministry of Defence","White","11990","11510","27410","22830"
"In post","2022","Other","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","White","210","200","29570","25880"
"In post","2022","Other","Office of Gas and Electricity Markets","Asian","70","60","39610","33240"
"In post","2022","Other","Office of Gas and Electricity Markets","Black","30","30","[c]","[c]"
