"Status","Year","Disability","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","White","190","170","50460","52730"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","White","100","100","50730","47670"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","White","50","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","White","180","170","45260","40050"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","White","180","160","45930","40780"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","White","370","310","30970","26380"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Asian","200","180","25280","24500"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Black","100","90","26630","25110"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Mixed","50","50","25130","24180"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Undeclared","140","100","27570","26890"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Unknown","160","130","30400","26360"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","White","2340","1930","26750","25560"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Asian","100","90","35190","29370"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","White","390","330","41580","34970"
"Leaver CS","2021","Declared non-disabled","ESTYN","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","White","140","80","44820","40960"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","White","140","100","33230","27130"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Asian","180","150","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Black","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","White","2420","2010","30790","26000"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","White","60","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Asian","100","80","27510","27760"
"Leaver CS","2021","Declared non-disabled","Home Office","Black","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Mixed","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","White","730","630","31170","25310"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
