"Status","Year","Profession_of_post","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","LGBO","Project Delivery","490","480","42800","40050"
"In post","2022","Project Delivery","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","LGBO","Unknown","70","70","44940","41950"
"In post","2022","Project Delivery","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","No function","40","40","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Project Delivery","1100","1040","44040","40580"
"In post","2022","Project Delivery","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Undeclared","Unknown","190","180","47130","42170"
"In post","2022","Project Delivery","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","No function","60","60","42580","39680"
"In post","2022","Project Delivery","Unknown","Project Delivery","2070","1960","42010","40180"
"In post","2022","Project Delivery","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Unknown","250","250","39870","35050"
"In post","2022","Property","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Finance","30","30","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Project Delivery","40","40","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Property","5180","4980","38430","33900"
"In post","2022","Property","Heterosexual / straight","Unknown","70","60","40960","38160"
"In post","2022","Property","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","No function","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Property","210","200","38370","33370"
"In post","2022","Property","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Property","690","650","38970","34770"
"In post","2022","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Property","1270","1210","35260","31900"
"In post","2022","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Heterosexual / straight","No function","1130","1090","35980","31180"
"In post","2022","Psychology","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","LGBO","No function","70","70","31490","29060"
"In post","2022","Psychology","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Undeclared","No function","80","80","34750","31180"
"In post","2022","Psychology","Unknown","No function","230","220","35900","34340"
"In post","2022","Psychology","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","Analysis","240","230","39010","36580"
"In post","2022","Science and Engineering","Heterosexual / straight","Commercial","100","100","40800","40680"
"In post","2022","Science and Engineering","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","Digital, Data & Technology","720","680","39000","39650"
"In post","2022","Science and Engineering","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","No function","3180","3020","39700","38070"
"In post","2022","Science and Engineering","Heterosexual / straight","Project Delivery","2660","2610","39150","37980"
"In post","2022","Science and Engineering","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Heterosexual / straight","Unknown","1500","1470","35680","33000"
"In post","2022","Science and Engineering","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Digital, Data & Technology","60","60","35320","37420"
"In post","2022","Science and Engineering","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","No function","250","240","35250","31660"
"In post","2022","Science and Engineering","LGBO","Project Delivery","90","90","34930","31690"
"In post","2022","Science and Engineering","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","LGBO","Unknown","50","40","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","Analysis","40","40","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","Digital, Data & Technology","190","170","39750","39650"
"In post","2022","Science and Engineering","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","No function","650","610","38880","34450"
"In post","2022","Science and Engineering","Undeclared","Project Delivery","430","410","41400","41230"
"In post","2022","Science and Engineering","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Undeclared","Unknown","230","230","38590","34200"
"In post","2022","Science and Engineering","Unknown","Analysis","410","390","36510","35900"
"In post","2022","Science and Engineering","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","No function","2590","2490","42440","40820"
"In post","2022","Science and Engineering","Unknown","Project Delivery","340","330","35080","32000"
"In post","2022","Science and Engineering","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","Unknown","160","160","32950","28000"
"In post","2022","Security","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Finance","220","210","41910","36650"
"In post","2022","Security","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"In post","2022","Security","Heterosexual / straight","Security","6050","5910","31290","27680"
"In post","2022","Security","Heterosexual / straight","Unknown","280","270","30870","28650"
"In post","2022","Security","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","No function","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Security","LGBO","Security","280","270","33380","31960"
"In post","2022","Security","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Security","Undeclared","Security","880","850","35100","38180"
"In post","2022","Security","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2022","Security","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Finance","60","60","41930","36650"
"In post","2022","Security","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Security","1310","1290","32610","29230"
"In post","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Heterosexual / straight","Analysis","790","750","42200","38340"
"In post","2022","Social Research","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Heterosexual / straight","Unknown","150","150","46640","44080"
"In post","2022","Social Research","LGBO","Analysis","100","100","39790","35920"
"In post","2022","Social Research","LGBO","No function","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Undeclared","Analysis","60","50","41040","38340"
"In post","2022","Social Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Unknown","Analysis","140","140","41430","38340"
"In post","2022","Social Research","Unknown","Unknown","50","50","38220","33650"
"In post","2022","Statistics","Heterosexual / straight","Analysis","1480","1420","44810","40520"
"In post","2022","Statistics","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
