"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Records of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","60","60","50070","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Female","Heterosexual / straight","370","340","37260","32330"
"Leaver CS","2021","Public Health England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Female","Undeclared","60","50","39500","35430"
"Leaver CS","2021","Public Health England","Female","Unknown","80","60","39800","34530"
"Leaver CS","2021","Public Health England","Male","Heterosexual / straight","150","140","45870","35610"
"Leaver CS","2021","Public Health England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Male","Unknown","140","140","35640","32400"
"Leaver CS","2021","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Female","Unknown","50","40","25600","24920"
"Leaver CS","2021","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Female","Undeclared","50","50","28260","22820"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Male","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Heterosexual / straight","60","50","42060","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Female","Unknown","60","60","37170","29190"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Heterosexual / straight","70","60","44090","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Male","Unknown","60","60","43920","35110"
"Leaver CS","2021","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Female","Unknown","50","40","26670","25870"
"Leaver CS","2021","Scottish Prison Service","Male","Heterosexual / straight","50","50","37640","33650"
"Leaver CS","2021","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Male","Unknown","100","90","32980","33650"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
