"Status","Year","Parent_department","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","SEO/HEO","Internal Audit","90","90","38070","36460"
"In post","2021","Ministry of Defence","SEO/HEO","Knowledge and Information Management","410","400","36490","36390"
"In post","2021","Ministry of Defence","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO/HEO","Medicine","620","560","38490","37890"
"In post","2021","Ministry of Defence","SEO/HEO","Operational Delivery","550","520","35490","33300"
"In post","2021","Ministry of Defence","SEO/HEO","Operational Research","260","250","35160","37320"
"In post","2021","Ministry of Defence","SEO/HEO","Other","3110","3020","35010","33310"
"In post","2021","Ministry of Defence","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO/HEO","Policy","560","550","40230","40580"
"In post","2021","Ministry of Defence","SEO/HEO","Project Delivery","4380","4250","37140","37320"
"In post","2021","Ministry of Defence","SEO/HEO","Property","1280","1250","36500","33760"
"In post","2021","Ministry of Defence","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO/HEO","Science and Engineering","3510","3430","36600","37320"
"In post","2021","Ministry of Defence","SEO/HEO","Security","370","370","43710","40580"
"In post","2021","Ministry of Defence","SEO/HEO","Statistics","90","90","40310","40580"
"In post","2021","Ministry of Defence","SEO/HEO","Unknown","770","750","37560","36460"
"In post","2021","Ministry of Defence","Unknown","Commercial","180","170","37820","34200"
"In post","2021","Ministry of Defence","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Finance","130","120","41100","39980"
"In post","2021","Ministry of Defence","Unknown","Human Resources","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Knowledge and Information Management","60","60","46980","42000"
"In post","2021","Ministry of Defence","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Operational Delivery","200","190","34910","32710"
"In post","2021","Ministry of Defence","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Other","2060","2060","38280","34660"
"In post","2021","Ministry of Defence","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Project Delivery","550","530","43170","40580"
"In post","2021","Ministry of Defence","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Science and Engineering","810","800","39340","37030"
"In post","2021","Ministry of Defence","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Operational Delivery","190","180","22210","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Operational Delivery","150","140","27470","27530"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Policy","120","110","28820","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Communications","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Economics","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Finance","60","60","59420","55050"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Operational Delivery","140","130","56520","57110"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Planning","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Planning Inspectors","340","300","57760","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Policy","580","570","57000","53230"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Project Delivery","50","50","54660","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6/G7","Statistics","50","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Policy","90","90","85700","76700"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Communications","50","50","36760","34200"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Digital, Data and Technology","60","60","38550","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Economics","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Finance","60","50","39140","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Human Resources","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Operational Delivery","300","290","35130","33960"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Planning","70","60","38620","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Policy","480","470","36130","35780"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Project Delivery","50","50","36250","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Statistics","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Commercial","60","50","22990","21710"
"In post","2021","Ministry of Justice","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Finance","50","50","20920","20100"
"In post","2021","Ministry of Justice","AA/AO","Human Resources","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Operational Delivery","40030","37130","24450","23240"
"In post","2021","Ministry of Justice","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Policy","180","170","22280","23060"
"In post","2021","Ministry of Justice","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA/AO","Psychology","60","50","21120","20890"
"In post","2021","Ministry of Justice","AA/AO","Security","60","60","29130","27510"
"In post","2021","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Commercial","90","90","27490","27380"
"In post","2021","Ministry of Justice","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Digital, Data and Technology","120","120","25460","26410"
"In post","2021","Ministry of Justice","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Finance","150","140","25780","26410"
"In post","2021","Ministry of Justice","EO","Human Resources","110","110","26650","26410"
"In post","2021","Ministry of Justice","EO","Intelligence Analysis","350","340","28720","27380"
"In post","2021","Ministry of Justice","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Legal","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Operational Delivery","8610","8180","28480","27380"
"In post","2021","Ministry of Justice","EO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Policy","240","230","28990","28960"
"In post","2021","Ministry of Justice","EO","Project Delivery","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Property","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Psychology","390","380","26440","26330"
"In post","2021","Ministry of Justice","EO","Security","160","160","31520","29740"
"In post","2021","Ministry of Justice","EO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G6/G7","Commercial","180","170","70530","69760"
"In post","2021","Ministry of Justice","G6/G7","Communications","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","G6/G7","Digital, Data and Technology","420","410","61010","60000"
"In post","2021","Ministry of Justice","G6/G7","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G6/G7","Finance","190","180","60500","58130"
"In post","2021","Ministry of Justice","G6/G7","Human Resources","180","180","61360","60560"
