"Status","Year","Region_ITL2","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Highlands and Islands","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Legal","Scottish Government","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","No function","Department for Transport","80","70","32210","31780"
"In post","2022","Highlands and Islands","No function","Department for Work and Pensions","330","300","27570","27570"
"In post","2022","Highlands and Islands","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","No function","Scottish Government","260","220","28630","26900"
"In post","2022","Highlands and Islands","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Highlands and Islands","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Security","Ministry of Defence","50","50","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Unknown","Ministry of Defence","240","230","24710","21170"
"In post","2022","Highlands and Islands","Unknown","Scottish Government","740","710","32500","30040"
"In post","2022","Inner London - East","Analysis","Competition and Markets Authority","130","120","62170","56360"
"In post","2022","Inner London - East","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Analysis","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","Inner London - East","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Analysis","HM Revenue and Customs","180","170","47510","43430"
"In post","2022","Inner London - East","Analysis","Ministry of Justice","380","370","48760","44200"
"In post","2022","Inner London - East","Analysis","Office of Gas and Electricity Markets","120","120","46210","39080"
"In post","2022","Inner London - East","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Cabinet Office","100","100","57790","54700"
"In post","2022","Inner London - East","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2022","Inner London - East","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Ministry of Justice","50","50","[c]","[c]"
"In post","2022","Inner London - East","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Commercial","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Competition and Markets Authority","30","30","[c]","[c]"
"In post","2022","Inner London - East","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Department of Health and Social Care","90","90","46100","40650"
"In post","2022","Inner London - East","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2022","Inner London - East","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Communications","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"In post","2022","Inner London - East","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","Department for Work and Pensions","170","150","28210","25110"
"In post","2022","Inner London - East","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Counter Fraud","HM Revenue and Customs","1350","1300","39100","37610"
"In post","2022","Inner London - East","Counter Fraud","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Debt","HM Revenue and Customs","260","230","29290","26400"
"In post","2022","Inner London - East","Digital, Data & Technology","Cabinet Office","760","740","52770","54700"
"In post","2022","Inner London - East","Digital, Data & Technology","Competition and Markets Authority","70","70","57770","58030"
"In post","2022","Inner London - East","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","Department of Health and Social Care","150","140","45880","41010"
"In post","2022","Inner London - East","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","HM Revenue and Customs","230","230","50210","43810"
"In post","2022","Inner London - East","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","Ministry of Justice","180","180","49580","47590"
"In post","2022","Inner London - East","Digital, Data & Technology","National Crime Agency","100","90","49290","48900"
"In post","2022","Inner London - East","Digital, Data & Technology","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"In post","2022","Inner London - East","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Department of Health and Social Care","50","50","[c]","[c]"
"In post","2022","Inner London - East","Finance","HM Revenue and Customs","260","240","44100","40880"
"In post","2022","Inner London - East","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Ministry of Justice","210","200","47790","43120"
"In post","2022","Inner London - East","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Cabinet Office","90","90","51890","48470"
"In post","2022","Inner London - East","Human Resources","Competition and Markets Authority","40","40","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Department of Health and Social Care","130","120","40420","32640"
"In post","2022","Inner London - East","Human Resources","HM Revenue and Customs","140","130","49050","43810"
"In post","2022","Inner London - East","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","National Crime Agency","50","50","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Legal","Competition and Markets Authority","160","150","67960","71370"
"In post","2022","Inner London - East","Legal","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Inner London - East","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Legal","HM Revenue and Customs","420","400","52240","58600"
"In post","2022","Inner London - East","Legal","National Crime Agency","50","50","55400","60960"
"In post","2022","Inner London - East","Legal","Office of Gas and Electricity Markets","60","60","65050","66310"
"In post","2022","Inner London - East","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","Cabinet Office","80","80","46570","40600"
"In post","2022","Inner London - East","No function","Department for Business, Energy and Industrial Strategy","130","120","39590","32570"
"In post","2022","Inner London - East","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","Department for Transport","120","100","32720","33390"
"In post","2022","Inner London - East","No function","Department for Work and Pensions","2550","2390","31280","31060"
"In post","2022","Inner London - East","No function","Department of Health and Social Care","1170","1110","51150","41980"
"In post","2022","Inner London - East","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","HM Revenue and Customs","1510","1440","42340","37930"
"In post","2022","Inner London - East","No function","Ministry of Justice","2850","2730","33660","32090"
"In post","2022","Inner London - East","No function","National Crime Agency","1240","1210","44080","40170"
"In post","2022","Inner London - East","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","No function","Office of Gas and Electricity Markets","450","450","46250","38550"
