"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wilton Park","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","White","Female","60","50","32940","28640"
"In post","2021","Wilton Park","White","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Accountant in Bankruptcy","White","Female","50","40","32570","30040"
"In post","2022","Accountant in Bankruptcy","White","Male","40","30","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Asian","Female","30","30","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Female","70","60","27660","24250"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Male","60","60","29040","24520"
"In post","2022","Advisory, Conciliation and Arbitration Service","White","Female","440","400","32710","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","White","Male","290","270","35980","34500"
"In post","2022","Animal and Plant Health Agency","Asian","Female","50","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Asian","Male","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Undeclared","Female","70","70","33110","29640"
"In post","2022","Animal and Plant Health Agency","Undeclared","Male","90","90","32510","30400"
"In post","2022","Animal and Plant Health Agency","Unknown","Female","140","130","28470","24920"
"In post","2022","Animal and Plant Health Agency","Unknown","Male","100","90","28940","25540"
"In post","2022","Animal and Plant Health Agency","White","Female","1420","1330","29680","26520"
"In post","2022","Animal and Plant Health Agency","White","Male","920","890","32170","29180"
"In post","2022","Attorney General's Office","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","White","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","White","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Asian","Female","300","290","43690","40600"
"In post","2022","Cabinet Office (excl. agencies)","Asian","Male","210","210","48050","43890"
"In post","2022","Cabinet Office (excl. agencies)","Black","Female","160","160","40370","35880"
"In post","2022","Cabinet Office (excl. agencies)","Black","Male","90","90","45490","40600"
"In post","2022","Cabinet Office (excl. agencies)","Mixed","Female","130","130","43620","40600"
"In post","2022","Cabinet Office (excl. agencies)","Mixed","Male","90","90","50140","51100"
"In post","2022","Cabinet Office (excl. agencies)","Other ethnicity","Female","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Undeclared","Female","80","80","44520","40600"
"In post","2022","Cabinet Office (excl. agencies)","Undeclared","Male","150","150","47400","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Female","2210","2180","44130","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Male","1930","1920","49560","37300"
"In post","2022","Cabinet Office (excl. agencies)","White","Female","2410","2310","45850","40600"
"In post","2022","Cabinet Office (excl. agencies)","White","Male","2090","2070","51180","49700"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","Female","300","280","32190","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","White","Male","300","290","35840","30660"
"In post","2022","Charity Commission","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","Female","70","70","31770","28010"
"In post","2022","Charity Commission","Unknown","Male","60","50","35200","29160"
"In post","2022","Charity Commission","White","Female","200","190","34090","29160"
"In post","2022","Charity Commission","White","Male","120","110","33670","29160"
"In post","2022","Companies House","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Undeclared","Male","50","50","34160","35570"
"In post","2022","Companies House","Unknown","Female","40","40","[c]","[c]"
"In post","2022","Companies House","Unknown","Male","60","60","28150","24500"
"In post","2022","Companies House","White","Female","560","490","29590","24500"
"In post","2022","Companies House","White","Male","380","380","33640","30660"
"In post","2022","Competition and Markets Authority","Asian","Female","60","60","43930","36910"
"In post","2022","Competition and Markets Authority","Asian","Male","50","50","55330","56360"
"In post","2022","Competition and Markets Authority","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","White","Female","290","270","62920","59000"
"In post","2022","Competition and Markets Authority","White","Male","290","290","66730","60490"
"In post","2022","Criminal Injuries Compensation Authority","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Female","30","30","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","Male","30","30","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","White","Female","130","120","28790","25120"
"In post","2022","Criminal Injuries Compensation Authority","White","Male","100","100","27150","25120"
"In post","2022","Crown Commercial Service","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Black","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","Female","40","40","[c]","[c]"
"In post","2022","Crown Commercial Service","Unknown","Male","50","50","35500","30940"
"In post","2022","Crown Commercial Service","White","Female","340","330","38330","38330"
"In post","2022","Crown Commercial Service","White","Male","280","280","41880","38980"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","Female","40","30","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Black","Male","[c]","[c]","[c]","[c]"
