"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Lancashire","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","20-29","60","60","23490","23170"
"New entrant CS","2022","Lancashire","Unknown","30-39","70","70","26110","24800"
"New entrant CS","2022","Lancashire","Unknown","40-49","60","50","31630","28200"
"New entrant CS","2022","Lancashire","Unknown","50-59","50","50","31350","28200"
"New entrant CS","2022","Lancashire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","20-29","320","310","21650","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","30-39","120","120","22010","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","40-49","80","70","21440","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","50-59","80","70","21390","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","40-49","60","50","30320","28200"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","50-59","60","60","30360","28200"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","20-29","90","90","22510","23140"
"New entrant CS","2022","Lincolnshire","AA/AO","30-39","50","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","20-29","590","580","21110","21250"
"New entrant CS","2022","Merseyside","AA/AO","30-39","270","260","21130","21250"
"New entrant CS","2022","Merseyside","AA/AO","40-49","150","140","21170","21250"
"New entrant CS","2022","Merseyside","AA/AO","50-59","150","140","21190","21250"
"New entrant CS","2022","Merseyside","AA/AO","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","20-29","330","330","26150","26590"
"New entrant CS","2022","Merseyside","EO","30-39","250","240","26410","26590"
"New entrant CS","2022","Merseyside","EO","40-49","110","110","26600","27570"
"New entrant CS","2022","Merseyside","EO","50-59","90","90","26660","27130"
"New entrant CS","2022","Merseyside","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SEO/HEO","20-29","110","110","32740","33080"
"New entrant CS","2022","Merseyside","SEO/HEO","30-39","110","110","33990","33080"
"New entrant CS","2022","Merseyside","SEO/HEO","40-49","70","70","35220","33080"
"New entrant CS","2022","Merseyside","SEO/HEO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","20-29","90","80","23510","23170"
"New entrant CS","2022","Merseyside","Unknown","30-39","110","110","25830","24800"
"New entrant CS","2022","Merseyside","Unknown","40-49","110","100","30610","26310"
"New entrant CS","2022","Merseyside","Unknown","50-59","90","80","28140","25890"
"New entrant CS","2022","Merseyside","Unknown","60-64","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","20-29","40","40","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","EO","30-39","30","30","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","AA/AO","20-29","60","60","21640","21300"
"New entrant CS","2022","North Yorkshire","AA/AO","30-39","40","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","EO","20-29","70","70","25610","26370"
"New entrant CS","2022","North Yorkshire","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","G6/G7","40-49","30","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SEO/HEO","20-29","60","60","31960","30990"
"New entrant CS","2022","North Yorkshire","SEO/HEO","30-39","60","50","33690","33000"
"New entrant CS","2022","North Yorkshire","SEO/HEO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SEO/HEO","50-59","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","20-29","120","120","21160","21250"
"New entrant CS","2022","Northern Ireland","AA/AO","30-39","60","60","21130","21250"
"New entrant CS","2022","Northern Ireland","AA/AO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","20-29","70","70","26130","26590"
"New entrant CS","2022","Northern Ireland","EO","30-39","50","50","26230","26590"
"New entrant CS","2022","Northern Ireland","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","20-29","60","60","33290","33080"
"New entrant CS","2022","Northern Ireland","SEO/HEO","30-39","70","70","35110","33080"
"New entrant CS","2022","Northern Ireland","SEO/HEO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","16-19","30","30","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","20-29","630","620","21240","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","30-39","320","300","21240","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","40-49","220","210","21250","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","50-59","210","200","21230","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","60-64","50","50","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","20-29","320","320","26490","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","30-39","210","210","26730","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","40-49","110","100","26650","26590"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","50-59","90","90","27080","27570"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6/G7","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6/G7","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","20-29","130","130","32700","33080"
