"Status","Year","Profession_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","Scotland","80","80","26940","25190"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","South East (England)","440","420","30810","27960"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","South West (England)","540","500","26400","24920"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","Wales","250","230","24940","21050"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","330","300","25810","24920"
"In post","2021","Operational Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","370","350","26910","25190"
"In post","2021","Operational Delivery","Department for International Trade","London","100","100","37130","32120"
"In post","2021","Operational Delivery","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for Transport","East Midlands (England)","310","290","28560","26780"
"In post","2021","Operational Delivery","Department for Transport","East of England","360","340","29620","26780"
"In post","2021","Operational Delivery","Department for Transport","London","420","400","33180","30780"
"In post","2021","Operational Delivery","Department for Transport","North East (England)","280","260","26990","26580"
"In post","2021","Operational Delivery","Department for Transport","North West (England)","430","400","28810","26780"
"In post","2021","Operational Delivery","Department for Transport","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Operational Delivery","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department for Transport","Scotland","440","410","31800","27680"
"In post","2021","Operational Delivery","Department for Transport","South East (England)","790","750","31860","27810"
"In post","2021","Operational Delivery","Department for Transport","South West (England)","460","440","29630","26780"
"In post","2021","Operational Delivery","Department for Transport","Wales","4910","4230","22340","21590"
"In post","2021","Operational Delivery","Department for Transport","West Midlands (England)","380","360","28040","26780"
"In post","2021","Operational Delivery","Department for Transport","Yorkshire and The Humber","490","460","29040","26780"
"In post","2021","Operational Delivery","Department for Work and Pensions","East Midlands (England)","130","110","40740","31660"
"In post","2021","Operational Delivery","Department for Work and Pensions","East of England","130","120","44120","44820"
"In post","2021","Operational Delivery","Department for Work and Pensions","London","130","130","46770","44610"
"In post","2021","Operational Delivery","Department for Work and Pensions","North East (England)","70","70","42270","43830"
"In post","2021","Operational Delivery","Department for Work and Pensions","North West (England)","530","500","39330","31710"
"In post","2021","Operational Delivery","Department for Work and Pensions","Scotland","220","210","59800","53290"
"In post","2021","Operational Delivery","Department for Work and Pensions","South East (England)","90","80","41880","41480"
"In post","2021","Operational Delivery","Department for Work and Pensions","South West (England)","80","70","44850","46110"
"In post","2021","Operational Delivery","Department for Work and Pensions","Wales","100","90","40810","43830"
"In post","2021","Operational Delivery","Department for Work and Pensions","West Midlands (England)","80","80","43770","46320"
"In post","2021","Operational Delivery","Department for Work and Pensions","Yorkshire and The Humber","180","170","40720","41480"
"In post","2021","Operational Delivery","Department of Health and Social Care","East Midlands (England)","80","80","33520","28590"
"In post","2021","Operational Delivery","Department of Health and Social Care","East of England","270","250","38940","33100"
"In post","2021","Operational Delivery","Department of Health and Social Care","London","1700","1570","43700","40070"
"In post","2021","Operational Delivery","Department of Health and Social Care","North East (England)","80","80","39500","36690"
"In post","2021","Operational Delivery","Department of Health and Social Care","North West (England)","250","230","31960","23850"
"In post","2021","Operational Delivery","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department of Health and Social Care","South East (England)","210","180","37300","31400"
"In post","2021","Operational Delivery","Department of Health and Social Care","South West (England)","450","410","36500","30020"
"In post","2021","Operational Delivery","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Department of Health and Social Care","West Midlands (England)","190","170","34620","28590"
"In post","2021","Operational Delivery","Department of Health and Social Care","Yorkshire and The Humber","200","170","35870","31370"
"In post","2021","Operational Delivery","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","East of England","60","60","27660","26750"
"In post","2021","Operational Delivery","Food Standards Agency","London","130","130","38070","32830"
"In post","2021","Operational Delivery","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","North West (England)","50","40","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","South West (England)","50","50","[c]","[c]"
"In post","2021","Operational Delivery","Food Standards Agency","Wales","60","60","31530","28620"
"In post","2021","Operational Delivery","Food Standards Agency","West Midlands (England)","70","70","30870","26750"
"In post","2021","Operational Delivery","Food Standards Agency","Yorkshire and The Humber","110","110","32260","28800"
"In post","2021","Operational Delivery","Foreign, Commonwealth and Development Office","London","210","200","38190","33680"
"In post","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Scotland","190","180","32340","26120"
"In post","2021","Operational Delivery","Foreign, Commonwealth and Development Office","South East (England)","220","210","28370","24750"
"In post","2021","Operational Delivery","HM Land Registry","East Midlands (England)","690","630","28260","27130"
"In post","2021","Operational Delivery","HM Land Registry","East of England","240","220","29040","27130"
"In post","2021","Operational Delivery","HM Land Registry","London","200","190","33880","30600"
"In post","2021","Operational Delivery","HM Land Registry","North East (England)","660","600","27280","27130"
"In post","2021","Operational Delivery","HM Land Registry","North West (England)","790","710","27940","27130"
"In post","2021","Operational Delivery","HM Land Registry","South West (England)","890","780","28040","27130"
"In post","2021","Operational Delivery","HM Land Registry","Wales","670","600","28140","27130"
"In post","2021","Operational Delivery","HM Land Registry","West Midlands (England)","530","480","27770","27130"
"In post","2021","Operational Delivery","HM Land Registry","Yorkshire and The Humber","310","280","27880","27130"
"In post","2021","Operational Delivery","HM Revenue and Customs","East Midlands (England)","1400","1260","27300","25560"
"In post","2021","Operational Delivery","HM Revenue and Customs","East of England","490","440","26630","25560"
"In post","2021","Operational Delivery","HM Revenue and Customs","London","1770","1630","32890","29570"
"In post","2021","Operational Delivery","HM Revenue and Customs","North East (England)","6500","5470","23780","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","North West (England)","5890","5260","25850","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","Northern Ireland","1020","920","25020","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","Scotland","4320","3820","24190","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","South East (England)","1060","910","25070","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","South West (England)","630","570","25740","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","Wales","1950","1740","25460","21440"
"In post","2021","Operational Delivery","HM Revenue and Customs","West Midlands (England)","1370","1240","26810","25560"
"In post","2021","Operational Delivery","HM Revenue and Customs","Yorkshire and The Humber","1890","1680","26390","25560"
"In post","2021","Operational Delivery","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","HM Treasury","London","190","190","37660","30030"
"In post","2021","Operational Delivery","Home Office","East Midlands (England)","170","160","27270","25410"
"In post","2021","Operational Delivery","Home Office","East of England","1760","1590","25950","25190"
