"Status","Year","Function_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Grants Management","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","York","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Berkshire","40","40","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Devon CC","40","30","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","East Cumbria","50","40","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Tyneside","60","50","32070","30360"
"In post","2022","Grants Management","SEO/HEO","West Cumbria","40","40","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","York","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","100","80","21430","21170"
"In post","2022","Human Resources","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Cheshire East","100","90","21330","21170"
"In post","2022","Human Resources","AA/AO","City of Edinburgh","40","40","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Glasgow City","310","290","21570","21380"
"In post","2022","Human Resources","AA/AO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Lancaster and Wyre","80","70","21230","21170"
"In post","2022","Human Resources","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Liverpool","60","50","21520","21250"
"In post","2022","Human Resources","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","North Lanarkshire","60","50","21850","22080"
"In post","2022","Human Resources","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Swansea","30","30","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Tyneside","240","220","21200","21050"
"In post","2022","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","West Sussex (South West)","40","30","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Westminster","60","60","24410","24210"
"In post","2022","Human Resources","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","York","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","90","90","24650","26100"
"In post","2022","Human Resources","EO","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Birmingham","40","40","[c]","[c]"
"In post","2022","Human Resources","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Blackpool","30","30","[c]","[c]"
"In post","2022","Human Resources","EO","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Cardiff and Vale of Glamorgan","50","40","[c]","[c]"
"In post","2022","Human Resources","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","City of Edinburgh","50","50","29580","29230"
"In post","2022","Human Resources","EO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Glasgow City","100","90","26810","26670"
"In post","2022","Human Resources","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Greater Manchester South West","70","70","26540","26820"
"In post","2022","Human Resources","EO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Lambeth","40","40","[c]","[c]"
"In post","2022","Human Resources","EO","Lancaster and Wyre","90","80","27140","26670"
