"Status","Year","Parent_department","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Heterosexual / straight","240","230","27060","26750"
"In post","2022","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Undeclared","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Unknown","160","140","27210","26750"
"In post","2022","Food Standards Agency","G6/G7","Heterosexual / straight","190","190","55910","55300"
"In post","2022","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Heterosexual / straight","570","560","35660","37350"
"In post","2022","Food Standards Agency","SEO/HEO","LGBO","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","SEO/HEO","Undeclared","70","70","36440","37350"
"In post","2022","Food Standards Agency","SEO/HEO","Unknown","50","50","35210","33460"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","370","360","25680","25000"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","AA/AO","Unknown","90","80","26000","25220"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","650","630","29660","29300"
"In post","2022","Foreign, Commonwealth and Development Office","EO","LGBO","30","30","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Undeclared","50","50","30990","30540"
"In post","2022","Foreign, Commonwealth and Development Office","EO","Unknown","120","120","28700","28270"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","2120","2060","60210","58470"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","LGBO","170","170","58710","56890"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","250","240","60900","60030"
"In post","2022","Foreign, Commonwealth and Development Office","G6/G7","Unknown","690","670","57620","55620"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Heterosexual / straight","420","410","86550","77970"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Undeclared","40","40","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","SCS","Unknown","60","60","85740","78010"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","2140","2100","38120","37560"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","150","140","37170","37340"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","250","250","38260","37560"
"In post","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","490","480","37990","38600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","60","60","21620","21600"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","AA/AO","Heterosexual / straight","900","840","22690","22600"
"In post","2022","HM Land Registry","AA/AO","LGBO","70","70","22590","22600"
"In post","2022","HM Land Registry","AA/AO","Undeclared","60","50","23000","22600"
"In post","2022","HM Land Registry","AA/AO","Unknown","710","670","22680","22600"
"In post","2022","HM Land Registry","EO","Heterosexual / straight","1380","1220","27440","27130"
"In post","2022","HM Land Registry","EO","LGBO","50","40","[c]","[c]"
"In post","2022","HM Land Registry","EO","Undeclared","270","240","27420","27130"
"In post","2022","HM Land Registry","EO","Unknown","660","600","27540","27130"
"In post","2022","HM Land Registry","G6/G7","Heterosexual / straight","220","210","61690","60520"
"In post","2022","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","G6/G7","Unknown","50","50","61390","60520"
"In post","2022","HM Land Registry","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Heterosexual / straight","1440","1300","37500","37290"
"In post","2022","HM Land Registry","SEO/HEO","LGBO","50","50","37280","33840"
"In post","2022","HM Land Registry","SEO/HEO","Undeclared","290","250","37050","33840"
"In post","2022","HM Land Registry","SEO/HEO","Unknown","410","370","36940","33840"
"In post","2022","HM Revenue and Customs","AA/AO","Heterosexual / straight","9880","8630","21710","21250"
"In post","2022","HM Revenue and Customs","AA/AO","LGBO","700","660","21580","21250"
"In post","2022","HM Revenue and Customs","AA/AO","Undeclared","1210","1030","22000","22040"
"In post","2022","HM Revenue and Customs","AA/AO","Unknown","8510","7410","21670","21250"
"In post","2022","HM Revenue and Customs","EO","Heterosexual / straight","9570","8880","27420","26820"
"In post","2022","HM Revenue and Customs","EO","LGBO","700","680","27160","26820"
"In post","2022","HM Revenue and Customs","EO","Undeclared","1050","960","27970","26820"
"In post","2022","HM Revenue and Customs","EO","Unknown","5430","5120","27350","26820"
"In post","2022","HM Revenue and Customs","G6/G7","Heterosexual / straight","6020","5810","59820","55210"
"In post","2022","HM Revenue and Customs","G6/G7","LGBO","380","370","59690","55800"
"In post","2022","HM Revenue and Customs","G6/G7","Undeclared","730","690","60550","57150"
"In post","2022","HM Revenue and Customs","G6/G7","Unknown","1620","1560","60160","58440"
"In post","2022","HM Revenue and Customs","SCS","Heterosexual / straight","370","360","84440","78760"
"In post","2022","HM Revenue and Customs","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","SCS","Undeclared","40","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","SCS","Unknown","80","80","91090","80130"
"In post","2022","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","15960","15270","36620","33680"
"In post","2022","HM Revenue and Customs","SEO/HEO","LGBO","1010","990","36020","33370"
"In post","2022","HM Revenue and Customs","SEO/HEO","Undeclared","1930","1820","37110","35980"
"In post","2022","HM Revenue and Customs","SEO/HEO","Unknown","6150","5940","36270","33370"
"In post","2022","HM Treasury","AA/AO","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","EO","Heterosexual / straight","190","180","26790","26750"
"In post","2022","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","G6/G7","Heterosexual / straight","910","880","58220","55930"
"In post","2022","HM Treasury","G6/G7","LGBO","80","80","56430","53850"
"In post","2022","HM Treasury","G6/G7","Undeclared","120","120","57850","55530"
"In post","2022","HM Treasury","G6/G7","Unknown","80","80","68570","65000"
"In post","2022","HM Treasury","SCS","Heterosexual / straight","160","150","87140","78000"
"In post","2022","HM Treasury","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","SEO/HEO","Heterosexual / straight","790","770","35910","34020"
"In post","2022","HM Treasury","SEO/HEO","LGBO","90","90","34430","32320"
"In post","2022","HM Treasury","SEO/HEO","Undeclared","140","130","35910","34020"
"In post","2022","HM Treasury","SEO/HEO","Unknown","60","60","40780","40000"
"In post","2022","Home Office","AA/AO","Heterosexual / straight","5600","4920","22210","21680"
"In post","2022","Home Office","AA/AO","LGBO","200","180","21840","21680"
"In post","2022","Home Office","AA/AO","Undeclared","680","590","22560","21680"
"In post","2022","Home Office","AA/AO","Unknown","890","870","22000","21680"
"In post","2022","Home Office","EO","Heterosexual / straight","10760","9940","26860","25580"
"In post","2022","Home Office","EO","LGBO","460","440","26210","25220"
"In post","2022","Home Office","EO","Undeclared","1640","1480","27480","27370"
"In post","2022","Home Office","EO","Unknown","2070","1950","26950","24880"
"In post","2022","Home Office","G6/G7","Heterosexual / straight","2800","2730","60490","57680"
"In post","2022","Home Office","G6/G7","LGBO","170","160","60090","57460"
"In post","2022","Home Office","G6/G7","Undeclared","420","410","61050","57740"
"In post","2022","Home Office","G6/G7","Unknown","500","500","60140","57430"
"In post","2022","Home Office","SCS","Heterosexual / straight","240","240","89600","82710"
"In post","2022","Home Office","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","SEO/HEO","Heterosexual / straight","7450","7210","36280","35200"
"In post","2022","Home Office","SEO/HEO","LGBO","350","340","36000","35200"
"In post","2022","Home Office","SEO/HEO","Undeclared","1100","1060","36890","36620"
"In post","2022","Home Office","SEO/HEO","Unknown","930","920","37330","36340"
"In post","2022","Home Office","Unknown","Heterosexual / straight","160","160","[c]","[c]"
"In post","2022","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2022","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","AA/AO","Heterosexual / straight","11440","10960","22900","21170"
"In post","2022","Ministry of Defence","AA/AO","LGBO","370","370","23840","21170"
"In post","2022","Ministry of Defence","AA/AO","Undeclared","1520","1460","24060","21380"
"In post","2022","Ministry of Defence","AA/AO","Unknown","1960","1900","24040","21270"
"In post","2022","Ministry of Defence","EO","Heterosexual / straight","7560","7310","27010","26670"
"In post","2022","Ministry of Defence","EO","LGBO","290","280","27220","26670"
"In post","2022","Ministry of Defence","EO","Undeclared","1150","1110","28340","26930"
"In post","2022","Ministry of Defence","EO","Unknown","1100","1050","26440","26500"
"In post","2022","Ministry of Defence","G6/G7","Heterosexual / straight","4160","4020","59030","56500"
"In post","2022","Ministry of Defence","G6/G7","LGBO","150","140","57170","56500"
"In post","2022","Ministry of Defence","G6/G7","Undeclared","610","590","59690","56870"
"In post","2022","Ministry of Defence","G6/G7","Unknown","1860","1760","55000","52180"
"In post","2022","Ministry of Defence","SCS","Heterosexual / straight","370","360","92750","86700"
"In post","2022","Ministry of Defence","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence","SCS","Undeclared","60","50","90360","82550"
"In post","2022","Ministry of Defence","SCS","Unknown","40","30","[c]","[c]"
"In post","2022","Ministry of Defence","SEO/HEO","Heterosexual / straight","15110","14650","37140","36460"
"In post","2022","Ministry of Defence","SEO/HEO","LGBO","570","570","36010","35300"
"In post","2022","Ministry of Defence","SEO/HEO","Undeclared","2370","2290","38000","37640"
