"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Blackpool","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Yorkshire and The Humber","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","South West (England)","Heterosexual / straight","60","60","34500","27570"
"Leaver Dept.","2021","Bristol, City of","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","South West (England)","Unknown","80","70","37860","36520"
"Leaver Dept.","2021","Bromley","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Wales","Heterosexual / straight","100","90","33910","29240"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Wales","Unknown","130","120","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","South East (England)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Scotland","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Scotland","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","Heterosexual / straight","130","130","39480","33960"
"Leaver Dept.","2021","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Darlington","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","North East (England)","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Durham CC","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","North East (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","North West (England)","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Wales","Unknown","[c]","[c]","[c]","[c]"
