"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Female","150","120","26650","23050"
"Leaver CS","2021","Undeclared","Operational Delivery","Male","180","150","30740","27370"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Male","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Female","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Male","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","290","220","26580","26510"
"Leaver CS","2021","Undeclared","Unknown","Male","290","260","32220","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Female","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Female","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Male","90","80","41500","38450"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Male","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Female","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Female","1040","960","24630","21590"
"Leaver CS","2021","Unknown","Operational Delivery","Male","1070","1020","28140","23000"
"Leaver CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Female","90","90","31060","27600"
"Leaver CS","2021","Unknown","Other","Male","250","250","32620","30290"
"Leaver CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Female","130","130","39190","32960"
"Leaver CS","2021","Unknown","Policy","Male","150","150","44330","39250"
"Leaver CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Female","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Male","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Female","50","40","28300","24800"
"Leaver CS","2021","Unknown","Property","Male","70","60","29700","25500"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Female","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Male","60","60","27800","26480"
"Leaver CS","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","60","60","28190","25250"
"Leaver CS","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","1620","1350","30640","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1300","1150","35210","27570"
"Leaver CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Female","70","60","37960","35050"
"Leaver CS","2021","White","Commercial","Male","80","70","40760","40300"
"Leaver CS","2021","White","Communications","Female","70","60","38060","34490"
"Leaver CS","2021","White","Communications","Male","60","60","37350","32700"
"Leaver CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Female","80","70","39750","36740"
"Leaver CS","2021","White","Digital, Data and Technology","Male","170","160","42700","39040"
"Leaver CS","2021","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Male","40","40","[c]","[c]"
"Leaver CS","2021","White","Finance","Female","80","80","36940","32430"
"Leaver CS","2021","White","Finance","Male","80","80","47790","46810"
"Leaver CS","2021","White","Human Resources","Female","140","130","37070","32490"
"Leaver CS","2021","White","Human Resources","Male","80","80","42100","37250"
"Leaver CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Female","40","40","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Male","40","40","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Female","60","50","33100","28540"
"Leaver CS","2021","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Female","160","130","52370","51510"
"Leaver CS","2021","White","Legal","Male","120","100","55120","55240"
"Leaver CS","2021","White","Medicine","Female","130","100","48100","37890"
"Leaver CS","2021","White","Medicine","Male","50","50","73510","78770"
"Leaver CS","2021","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Female","2610","2220","26740","22020"
"Leaver CS","2021","White","Operational Delivery","Male","2560","2290","30560","26180"
"Leaver CS","2021","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","Female","420","380","26910","21580"
"Leaver CS","2021","White","Other","Male","560","540","31550","29200"
"Leaver CS","2021","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Policy","Female","220","210","47620","42360"
"Leaver CS","2021","White","Policy","Male","200","190","52270","49430"
"Leaver CS","2021","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","Female","140","130","38370","33300"
"Leaver CS","2021","White","Project Delivery","Male","180","170","46210","40660"
"Leaver CS","2021","White","Property","Female","80","60","31180","26500"
"Leaver CS","2021","White","Property","Male","180","170","34490","33250"
"Leaver CS","2021","White","Psychology","Female","60","50","[c]","[c]"
"Leaver CS","2021","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Science and Engineering","Female","190","170","32690","29750"
"Leaver CS","2021","White","Science and Engineering","Male","350","330","33800","29750"
"Leaver CS","2021","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Female","40","40","[c]","[c]"
"Leaver CS","2021","White","Security","Male","250","240","30380","27050"
"Leaver CS","2021","White","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Female","4710","3690","27780","26120"
"Leaver CS","2021","White","Unknown","Male","2960","2590","31290","27240"
"Leaver CS","2021","White","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","White","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","Female","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data and Technology","Male","80","70","41900","38450"
"Leaver CS","2022","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Delivery","Female","630","550","28100","27570"
"Leaver CS","2022","Asian","Operational Delivery","Male","470","440","28370","27570"
"Leaver CS","2022","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Other","Female","70","60","29020","27400"
"Leaver CS","2022","Asian","Other","Male","50","50","33420","27480"
"Leaver CS","2022","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
