"Status","Year","Region_ITL1","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wales","Tax","LGBO","80","70","31270","31810"
"In post","2021","Wales","Tax","Undeclared","90","90","34240","31810"
"In post","2021","Wales","Tax","Unknown","610","580","27560","25560"
"In post","2021","Wales","Unknown","Heterosexual / straight","3890","3520","26180","27570"
"In post","2021","Wales","Unknown","LGBO","270","260","25750","27570"
"In post","2021","Wales","Unknown","Undeclared","460","410","25360","27570"
"In post","2021","Wales","Unknown","Unknown","1470","1290","25840","27570"
"In post","2021","Wales","Veterinarian","Heterosexual / straight","60","50","45240","37910"
"In post","2021","Wales","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Commercial","Heterosexual / straight","180","170","39730","38000"
"In post","2021","West Midlands (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Commercial","Unknown","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Communications","Heterosexual / straight","110","100","38900","36500"
"In post","2021","West Midlands (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Counter Fraud","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Digital, Data and Technology","Heterosexual / straight","560","540","40580","37000"
"In post","2021","West Midlands (England)","Digital, Data and Technology","LGBO","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Digital, Data and Technology","Undeclared","70","60","41650","36960"
"In post","2021","West Midlands (England)","Digital, Data and Technology","Unknown","240","230","41540","38630"
"In post","2021","West Midlands (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Finance","Heterosexual / straight","360","340","40400","37100"
"In post","2021","West Midlands (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Finance","Undeclared","40","30","[c]","[c]"
"In post","2021","West Midlands (England)","Finance","Unknown","110","110","42570","38590"
"In post","2021","West Midlands (England)","Human Resources","Heterosexual / straight","250","240","39250","36720"
"In post","2021","West Midlands (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Human Resources","Unknown","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Inspector of Education and Training","Heterosexual / straight","90","90","65700","64500"
"In post","2021","West Midlands (England)","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Intelligence Analysis","Heterosexual / straight","70","70","31110","27770"
"In post","2021","West Midlands (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Internal Audit","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Knowledge and Information Management","Heterosexual / straight","80","80","33350","28870"
"In post","2021","West Midlands (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Legal","Heterosexual / straight","420","390","44610","46210"
"In post","2021","West Midlands (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Legal","Undeclared","50","40","[c]","[c]"
"In post","2021","West Midlands (England)","Legal","Unknown","170","160","44870","46530"
"In post","2021","West Midlands (England)","Medicine","Heterosexual / straight","120","110","57070","41720"
"In post","2021","West Midlands (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Medicine","Unknown","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Operational Delivery","Heterosexual / straight","9310","8710","28020","25360"
"In post","2021","West Midlands (England)","Operational Delivery","LGBO","510","490","27080","24250"
"In post","2021","West Midlands (England)","Operational Delivery","Undeclared","1120","1030","28080","26780"
"In post","2021","West Midlands (England)","Operational Delivery","Unknown","2640","2450","26760","24250"
"In post","2021","West Midlands (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other","Heterosexual / straight","920","880","25960","22080"
"In post","2021","West Midlands (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other","Undeclared","140","140","27430","25040"
"In post","2021","West Midlands (England)","Other","Unknown","80","80","25330","20920"
"In post","2021","West Midlands (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Policy","Heterosexual / straight","420","400","41250","36710"
"In post","2021","West Midlands (England)","Policy","LGBO","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Policy","Undeclared","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Policy","Unknown","130","120","40780","36500"
"In post","2021","West Midlands (England)","Project Delivery","Heterosexual / straight","550","530","39780","37470"
"In post","2021","West Midlands (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Project Delivery","Undeclared","50","50","39360","38630"
"In post","2021","West Midlands (England)","Project Delivery","Unknown","120","110","40730","38630"
"In post","2021","West Midlands (England)","Property","Heterosexual / straight","370","350","35110","33000"
"In post","2021","West Midlands (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Property","Undeclared","50","50","36750","33250"
"In post","2021","West Midlands (England)","Property","Unknown","90","80","35050","31100"
"In post","2021","West Midlands (England)","Psychology","Heterosexual / straight","90","90","33460","29750"
"In post","2021","West Midlands (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Science and Engineering","Heterosexual / straight","220","200","32690","29680"
"In post","2021","West Midlands (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Science and Engineering","Undeclared","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Science and Engineering","Unknown","80","80","37430","36030"
"In post","2021","West Midlands (England)","Security","Heterosexual / straight","260","250","29620","25560"
"In post","2021","West Midlands (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Security","Undeclared","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Security","Unknown","60","60","32550","31810"
"In post","2021","West Midlands (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Tax","Heterosexual / straight","750","720","35990","31810"
"In post","2021","West Midlands (England)","Tax","LGBO","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Tax","Undeclared","100","90","39440","35000"
"In post","2021","West Midlands (England)","Tax","Unknown","410","390","29740","25560"
"In post","2021","West Midlands (England)","Unknown","Heterosexual / straight","5060","4530","26900","27570"
"In post","2021","West Midlands (England)","Unknown","LGBO","260","240","26660","27570"
"In post","2021","West Midlands (England)","Unknown","Undeclared","630","550","25840","27570"
"In post","2021","West Midlands (England)","Unknown","Unknown","2250","1940","26420","27570"
"In post","2021","West Midlands (England)","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Commercial","Heterosexual / straight","260","250","40830","37240"
"In post","2021","Yorkshire and The Humber","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Commercial","Unknown","70","70","39760","36800"
"In post","2021","Yorkshire and The Humber","Communications","Heterosexual / straight","80","80","41110","37760"
"In post","2021","Yorkshire and The Humber","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Communications","Unknown","40","40","[c]","[c]"
