"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cambridgeshire CC","SEO/HEO","70","70","37220","36460"
"In post","2022","Finance","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","AA/AO","60","60","22670","22740"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","EO","60","60","27980","29430"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","G6/G7","50","50","[c]","[c]"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cardiff and Vale of Glamorgan","SEO/HEO","140","130","40630","38200"
"In post","2022","Finance","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Hampshire","EO","100","90","27060","26670"
"In post","2022","Finance","Central Hampshire","G6/G7","40","40","[c]","[c]"
"In post","2022","Finance","Central Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Hampshire","SEO/HEO","230","220","36990","33630"
"In post","2022","Finance","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","EO","30","30","[c]","[c]"
"In post","2022","Finance","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Central Valleys","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Finance","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","EO","30","30","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","City of Edinburgh","SEO/HEO","60","60","38060","37710"
"In post","2022","Finance","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Coventry","EO","40","40","[c]","[c]"
"In post","2022","Finance","Coventry","G6/G7","80","80","53790","50630"
"In post","2022","Finance","Coventry","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Coventry","SEO/HEO","140","140","34080","36500"
"In post","2022","Finance","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Croydon","EO","50","40","[c]","[c]"
"In post","2022","Finance","Croydon","G6/G7","70","70","64520","62120"
"In post","2022","Finance","Croydon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Croydon","SEO/HEO","100","100","41690","42100"
"In post","2022","Finance","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Darlington","G6/G7","30","30","[c]","[c]"
"In post","2022","Finance","Darlington","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Darlington","SEO/HEO","70","70","33960","35070"
"In post","2022","Finance","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Devon CC","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Finance","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","AA/AO","50","40","21020","21260"
"In post","2022","Finance","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Glasgow City","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","G6/G7","40","40","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","SEO/HEO","70","60","41190","40910"
"In post","2022","Finance","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","SEO/HEO","70","60","41240","39600"
"In post","2022","Finance","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leeds","EO","90","90","25460","26130"
"In post","2022","Finance","Leeds","G6/G7","160","150","56040","53030"
"In post","2022","Finance","Leeds","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leeds","SEO/HEO","290","280","35230","35310"
"In post","2022","Finance","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","EO","40","40","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","SEO/HEO","40","40","[c]","[c]"
