"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Undeclared","60","50","34290","30120"
"In post","2022","Male","Cumbria","Unknown","170","170","26930","23890"
"In post","2022","Male","Cumbria","White","730","710","31290","27570"
"In post","2022","Male","Derbyshire and Nottinghamshire","Asian","380","370","31460","27570"
"In post","2022","Male","Derbyshire and Nottinghamshire","Black","150","140","29200","26880"
"In post","2022","Male","Derbyshire and Nottinghamshire","Mixed","100","100","32530","27570"
"In post","2022","Male","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Undeclared","290","280","33100","30930"
"In post","2022","Male","Derbyshire and Nottinghamshire","Unknown","980","950","30680","26820"
"In post","2022","Male","Derbyshire and Nottinghamshire","White","4000","3860","33710","30050"
"In post","2022","Male","Devon","Asian","30","30","[c]","[c]"
"In post","2022","Male","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Mixed","50","50","[c]","[c]"
"In post","2022","Male","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Undeclared","280","260","35600","34310"
"In post","2022","Male","Devon","Unknown","540","520","30050","26830"
"In post","2022","Male","Devon","White","3850","3700","34190","31650"
"In post","2022","Male","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Undeclared","160","150","33570","31990"
"In post","2022","Male","Dorset and Somerset","Unknown","350","350","31030","27570"
"In post","2022","Male","Dorset and Somerset","White","2240","2160","31580","28750"
"In post","2022","Male","East Anglia","Asian","180","170","29870","26840"
"In post","2022","Male","East Anglia","Black","70","60","30520","28200"
"In post","2022","Male","East Anglia","Mixed","90","90","32530","27780"
"In post","2022","Male","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Undeclared","360","350","32530","30950"
"In post","2022","Male","East Anglia","Unknown","630","610","30310","26700"
"In post","2022","Male","East Anglia","White","4940","4770","32110","30120"
"In post","2022","Male","East Wales","Asian","230","220","32170","26820"
"In post","2022","Male","East Wales","Black","80","80","33110","30710"
"In post","2022","Male","East Wales","Mixed","120","120","35110","33080"
"In post","2022","Male","East Wales","Other ethnicity","50","40","[c]","[c]"
"In post","2022","Male","East Wales","Undeclared","400","380","36800","33370"
"In post","2022","Male","East Wales","Unknown","1450","1420","32340","27410"
"In post","2022","Male","East Wales","White","7230","7020","35750","30980"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Mixed","30","30","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Undeclared","120","110","30110","27570"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Unknown","230","220","26590","24920"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","White","1990","1890","29660","27380"
"In post","2022","Male","Eastern Scotland","Asian","120","110","33780","28920"
"In post","2022","Male","Eastern Scotland","Black","50","50","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Mixed","70","70","36960","28980"
"In post","2022","Male","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Undeclared","370","350","37980","35000"
"In post","2022","Male","Eastern Scotland","Unknown","2420","2320","33280","30840"
"In post","2022","Male","Eastern Scotland","White","6550","6370","37530","33300"
"In post","2022","Male","Essex","Asian","90","90","37100","29190"
"In post","2022","Male","Essex","Black","80","80","32700","29290"
"In post","2022","Male","Essex","Mixed","50","40","[c]","[c]"
"In post","2022","Male","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Undeclared","160","150","33140","30780"
"In post","2022","Male","Essex","Unknown","280","270","29610","26820"
"In post","2022","Male","Essex","White","1500","1430","32430","29290"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","410","400","36600","33370"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Black","260","260","34000","33300"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","230","230","35600","33000"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","60","60","38200","33680"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1100","1070","40490","38650"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1410","1380","35930","32500"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","White","12500","12210","39250","36690"
"In post","2022","Male","Greater Manchester","Asian","990","970","31160","27570"
"In post","2022","Male","Greater Manchester","Black","290","280","30900","27570"
"In post","2022","Male","Greater Manchester","Mixed","160","150","32610","27570"
"In post","2022","Male","Greater Manchester","Other ethnicity","50","50","34430","30160"
"In post","2022","Male","Greater Manchester","Undeclared","440","420","34320","31650"
"In post","2022","Male","Greater Manchester","Unknown","1740","1700","31970","27570"
"In post","2022","Male","Greater Manchester","White","6310","6120","34090","30320"
"In post","2022","Male","Hampshire and Isle of Wight","Asian","160","150","32710","27570"
"In post","2022","Male","Hampshire and Isle of Wight","Black","80","70","30100","27570"
"In post","2022","Male","Hampshire and Isle of Wight","Mixed","110","110","36580","32770"
"In post","2022","Male","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Undeclared","540","520","37850","35980"
"In post","2022","Male","Hampshire and Isle of Wight","Unknown","850","790","32880","28920"
"In post","2022","Male","Hampshire and Isle of Wight","White","6020","5750","34810","31700"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Asian","90","80","29020","26610"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Black","40","40","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Undeclared","80","80","30740","29130"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Unknown","200","190","27560","24430"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","White","1420","1380","30380","27570"
"In post","2022","Male","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Undeclared","40","40","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Unknown","120","110","29770","27360"
"In post","2022","Male","Highlands and Islands","White","800","770","30750","27570"
"In post","2022","Male","Inner London - East","Asian","1380","1350","39700","34500"
"In post","2022","Male","Inner London - East","Black","930","920","35330","31880"
"In post","2022","Male","Inner London - East","Mixed","240","240","40470","35100"
"In post","2022","Male","Inner London - East","Other ethnicity","130","130","45270","37610"
"In post","2022","Male","Inner London - East","Undeclared","470","450","43610","38190"
"In post","2022","Male","Inner London - East","Unknown","1260","1230","42690","37930"
"In post","2022","Male","Inner London - East","White","4280","4180","48680","43430"
"In post","2022","Male","Inner London - West","Asian","2550","2520","43000","38910"
"In post","2022","Male","Inner London - West","Black","1400","1390","38590","35010"
"In post","2022","Male","Inner London - West","Mixed","900","890","46080","41750"
"In post","2022","Male","Inner London - West","Other ethnicity","280","270","45100","40230"
"In post","2022","Male","Inner London - West","Undeclared","1270","1250","49450","46070"
"In post","2022","Male","Inner London - West","Unknown","5110","5070","47440","41750"
"In post","2022","Male","Inner London - West","White","16580","16380","51650","51830"
"In post","2022","Male","Kent","Asian","90","80","30010","29290"
"In post","2022","Male","Kent","Black","90","80","31310","29290"
"In post","2022","Male","Kent","Mixed","60","60","32110","29290"
"In post","2022","Male","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Undeclared","310","290","31350","29250"
"In post","2022","Male","Kent","Unknown","530","510","28660","26840"
"In post","2022","Male","Kent","White","3270","3140","31020","29290"
"In post","2022","Male","Lancashire","Asian","620","590","26650","24090"
"In post","2022","Male","Lancashire","Black","40","40","[c]","[c]"
"In post","2022","Male","Lancashire","Mixed","50","50","28590","27120"
"In post","2022","Male","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Undeclared","280","260","31470","27570"
"In post","2022","Male","Lancashire","Unknown","720","690","28240","26610"
"In post","2022","Male","Lancashire","White","4400","4190","31100","27570"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Asian","460","440","26710","25190"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Black","70","70","29130","27570"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Mixed","40","40","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Undeclared","150","140","29510","27570"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Unknown","300","290","26280","24880"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","White","1550","1500","30740","27570"
"In post","2022","Male","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lincolnshire","Undeclared","90","90","32910","31650"
"In post","2022","Male","Lincolnshire","Unknown","90","80","26350","26130"
"In post","2022","Male","Lincolnshire","White","1220","1170","30150","27570"
"In post","2022","Male","Merseyside","Asian","140","130","31990","27570"
"In post","2022","Male","Merseyside","Black","80","80","30420","27570"
"In post","2022","Male","Merseyside","Mixed","120","120","32080","26470"
"In post","2022","Male","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","Merseyside","Undeclared","370","350","32040","27570"
"In post","2022","Male","Merseyside","Unknown","1190","1160","28910","25700"
"In post","2022","Male","Merseyside","White","6500","6280","31020","27570"
"In post","2022","Male","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Eastern Scotland","Undeclared","40","40","[c]","[c]"
"In post","2022","Male","North Eastern Scotland","Unknown","210","200","35970","32170"
"In post","2022","Male","North Eastern Scotland","White","670","650","40260","34730"
"In post","2022","Male","North Yorkshire","Asian","40","40","[c]","[c]"
"In post","2022","Male","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Male","North Yorkshire","Undeclared","130","130","33450","29670"
