"Status","Year","Region_ITL1","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Midlands (England)","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Derbyshire and Nottinghamshire","250","210","25210","21010"
"Leaver CS","2021","East Midlands (England)","Unknown","Leicestershire, Rutland and Northamptonshire","300","260","24670","25600"
"Leaver CS","2021","East Midlands (England)","Unknown","Lincolnshire","110","90","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Corporate Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Inspector of Education and Training","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Medicine","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Operational Delivery","Bedfordshire and Hertfordshire","170","150","28700","23540"
"Leaver CS","2021","East of England","Operational Delivery","East Anglia","400","360","28170","21910"
"Leaver CS","2021","East of England","Operational Delivery","Essex","100","90","[c]","[c]"
"Leaver CS","2021","East of England","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other","East Anglia","50","40","[c]","[c]"
"Leaver CS","2021","East of England","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Science and Engineering","East Anglia","100","80","31000","29620"
"Leaver CS","2021","East of England","Science and Engineering","Essex","30","30","[c]","[c]"
"Leaver CS","2021","East of England","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Bedfordshire and Hertfordshire","250","220","27970","26910"
"Leaver CS","2021","East of England","Unknown","East Anglia","310","250","25020","26890"
"Leaver CS","2021","East of England","Unknown","Essex","170","140","27470","28570"
"Leaver CS","2021","East of England","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Inner London - West","100","100","42060","38540"
"Leaver CS","2021","London","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Digital, Data and Technology","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","London","Digital, Data and Technology","Inner London - West","70","70","48670","50200"
"Leaver CS","2021","London","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Economics","Inner London - West","60","60","[c]","[c]"
"Leaver CS","2021","London","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Finance","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2021","London","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Inner London - West","70","60","47910","40920"
"Leaver CS","2021","London","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","International Trade","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","London","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Inner London - West","150","130","57120","55000"
"Leaver CS","2021","London","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Operational Delivery","Inner London - East","350","330","39300","32900"
"Leaver CS","2021","London","Operational Delivery","Inner London - West","520","500","34140","26650"
"Leaver CS","2021","London","Operational Delivery","Outer London - East and North East","110","100","[c]","[c]"
"Leaver CS","2021","London","Operational Delivery","Outer London - South","110","90","29050","27370"
"Leaver CS","2021","London","Operational Delivery","Outer London - West and North West","170","150","29560","28450"
"Leaver CS","2021","London","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","London","Other","Inner London - West","130","130","35230","27760"
"Leaver CS","2021","London","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Policy","Inner London - West","590","570","47040","40940"
"Leaver CS","2021","London","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Science and Engineering","Outer London - West and North West","60","60","36180","32880"
