"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","870","840","30320","27990"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Department for Transport","50","50","32930","32520"
"In post","2022","Male","Highlands and Islands","Department for Work and Pensions","130","120","26120","27570"
"In post","2022","Male","Highlands and Islands","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Ministry of Defence","210","200","26280","21170"
"In post","2022","Male","Highlands and Islands","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Male","Highlands and Islands","Scottish Government","540","520","33200","31060"
"In post","2022","Male","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Cabinet Office","540","540","54990","54700"
"In post","2022","Male","Inner London - East","Competition and Markets Authority","400","390","64440","59450"
"In post","2022","Male","Inner London - East","Department for Business, Energy and Industrial Strategy","110","110","45870","43730"
"In post","2022","Male","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Department for Transport","100","80","32980","33390"
"In post","2022","Male","Inner London - East","Department for Work and Pensions","1050","1020","31640","31060"
"In post","2022","Male","Inner London - East","Department of Health and Social Care","590","570","51390","45500"
"In post","2022","Male","Inner London - East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","HM Revenue and Customs","2650","2580","45130","39050"
"In post","2022","Male","Inner London - East","Home Office","220","210","36150","29950"
"In post","2022","Male","Inner London - East","Ministry of Defence","50","50","[c]","[c]"
"In post","2022","Male","Inner London - East","Ministry of Justice","1630","1590","38900","35250"
"In post","2022","Male","Inner London - East","National Crime Agency","810","800","46700","43630"
"In post","2022","Male","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - East","Office of Gas and Electricity Markets","400","400","50060","46160"
"In post","2022","Male","Inner London - East","Office of Rail and Road","120","110","58900","55430"
"In post","2022","Male","Inner London - West","Attorney General's Departments","1720","1680","51120","51740"
"In post","2022","Male","Inner London - West","Cabinet Office","2560","2550","52770","50730"
"In post","2022","Male","Inner London - West","Chancellor's other departments","200","200","64400","56490"
"In post","2022","Male","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - West","Department for Business, Energy and Industrial Strategy","2780","2750","50550","53380"
"In post","2022","Male","Inner London - West","Department for Digital, Culture, Media and Sport","800","800","48360","51730"
"In post","2022","Male","Inner London - West","Department for Education","910","900","51680","53420"
"In post","2022","Male","Inner London - West","Department for Environment, Food and Rural Affairs","1270","1260","44930","39680"
"In post","2022","Male","Inner London - West","Department for International Trade","1270","1260","47370","41950"
"In post","2022","Male","Inner London - West","Department for Levelling Up, Housing and Communities","1120","1110","48630","53130"
"In post","2022","Male","Inner London - West","Department for Transport","1610","1590","51300","54110"
"In post","2022","Male","Inner London - West","Department for Work and Pensions","1220","1200","44790","39000"
"In post","2022","Male","Inner London - West","Department of Health and Social Care","1220","1210","51120","53360"
"In post","2022","Male","Inner London - West","Food Standards Agency","80","80","43290","40960"
"In post","2022","Male","Inner London - West","Foreign, Commonwealth and Development Office","1920","1910","51990","51500"
"In post","2022","Male","Inner London - West","HM Revenue and Customs","590","580","60620","62120"
"In post","2022","Male","Inner London - West","HM Treasury","1220","1200","50980","52500"
"In post","2022","Male","Inner London - West","Home Office","2050","2030","49140","42550"
"In post","2022","Male","Inner London - West","Ministry of Defence","1870","1840","45840","44500"
"In post","2022","Male","Inner London - West","Ministry of Justice","3020","2960","40860","35320"
"In post","2022","Male","Inner London - West","Northern Ireland Office","40","40","[c]","[c]"
"In post","2022","Male","Inner London - West","Office for Standards in Education, Children's Services and Skills","80","80","48640","42850"
"In post","2022","Male","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - West","UK Export Finance","260","260","56860","52500"
"In post","2022","Male","Inner London - West","UK Statistics Authority","150","150","47290","41340"
"In post","2022","Male","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Male","Inner London - West","Water Services Regulation Authority","40","40","[c]","[c]"
"In post","2022","Male","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Attorney General's Departments","50","50","44230","50520"
"In post","2022","Male","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","Male","Kent","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Department for Transport","170","160","31320","29730"
"In post","2022","Male","Kent","Department for Work and Pensions","590","570","29220","29290"
"In post","2022","Male","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","HM Revenue and Customs","140","130","34110","33080"
"In post","2022","Male","Kent","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","Home Office","1470","1390","27610","25310"
"In post","2022","Male","Kent","Ministry of Defence","250","250","35000","35300"
"In post","2022","Male","Kent","Ministry of Justice","1450","1400","31270","31420"
"In post","2022","Male","Kent","National Crime Agency","130","130","42000","41170"
"In post","2022","Male","Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Kent","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Attorney General's Departments","60","60","43580","48080"
"In post","2022","Male","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2022","Male","Lancashire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Department for Transport","80","80","28280","26830"
"In post","2022","Male","Lancashire","Department for Work and Pensions","3190","3080","29200","27570"
"In post","2022","Male","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","HM Land Registry","160","150","29850","27130"
"In post","2022","Male","Lancashire","HM Revenue and Customs","810","760","29940","26590"
"In post","2022","Male","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Ministry of Defence","220","210","31640","26670"
"In post","2022","Male","Lancashire","Ministry of Justice","1390","1300","30670","28860"
"In post","2022","Male","Lancashire","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Male","Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Lancashire","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","40","40","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Transport","130","120","32280","27930"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","590","570","25540","27570"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","HM Land Registry","140","130","29470","27130"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","120","110","30800","26820"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Home Office","130","120","28840","26340"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","110","110","28450","26930"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","1210","1170","28990","26100"
"In post","2022","Male","Leicestershire, Rutland and Northamptonshire","National Crime Agency","60","50","39650","38540"
