"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","40020","32030"
"Leaver CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared disabled","White","230","180","26220","21590"
"Leaver CS","2021","Wales","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Wales","Declared non-disabled","White","1040","890","30620","24570"
"Leaver CS","2021","Wales","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Undeclared","White","70","60","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","Undeclared","60","50","27160","21170"
"Leaver CS","2021","Wales","Unknown","Unknown","290","260","26970","21590"
"Leaver CS","2021","Wales","Unknown","White","140","120","29610","22560"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared disabled","White","200","170","25960","26120"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Asian","100","90","26940","21010"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Black","30","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Undeclared","30","20","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Declared non-disabled","White","840","710","30550","26490"
"Leaver CS","2021","West Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","White","50","50","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Unknown","Unknown","340","320","27810","21050"
"Leaver CS","2021","West Midlands (England)","Unknown","White","80","70","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared disabled","White","220","190","28700","26670"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Asian","70","60","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Declared non-disabled","White","1190","1010","30460","26750"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","White","90","70","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Unknown","440","370","29140","24880"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","White","90","70","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared disabled","White","230","200","27660","26780"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Asian","110","90","26440","25000"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Black","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Declared non-disabled","White","1080","960","29860","27570"
"Leaver CS","2022","East Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Undeclared","White","100","90","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Unknown","Unknown","410","370","24590","21260"
"Leaver CS","2022","East Midlands (England)","Unknown","White","70","60","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared disabled","White","270","240","29360","27350"
"Leaver CS","2022","East of England","Declared non-disabled","Asian","90","80","32360","27570"
"Leaver CS","2022","East of England","Declared non-disabled","Black","60","60","[c]","[c]"
"Leaver CS","2022","East of England","Declared non-disabled","Mixed","30","30","[c]","[c]"
"Leaver CS","2022","East of England","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Declared non-disabled","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","East of England","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Declared non-disabled","White","1440","1300","30890","27570"
"Leaver CS","2022","East of England","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Undeclared","White","110","90","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Unknown","Unknown","320","300","28120","26130"
"Leaver CS","2022","East of England","Unknown","White","130","120","39970","37850"
"Leaver CS","2022","London","Declared disabled","Asian","100","90","32950","31060"
"Leaver CS","2022","London","Declared disabled","Black","100","90","32930","30950"
"Leaver CS","2022","London","Declared disabled","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","London","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Declared disabled","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","London","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Declared disabled","White","480","410","39680","34020"
"Leaver CS","2022","London","Declared non-disabled","Asian","840","760","37790","31060"
"Leaver CS","2022","London","Declared non-disabled","Black","640","600","34260","31060"
"Leaver CS","2022","London","Declared non-disabled","Mixed","260","240","38340","31060"
"Leaver CS","2022","London","Declared non-disabled","Other ethnicity","80","70","36560","31060"
"Leaver CS","2022","London","Declared non-disabled","Undeclared","150","130","40640","34710"
"Leaver CS","2022","London","Declared non-disabled","Unknown","130","120","45970","36070"
"Leaver CS","2022","London","Declared non-disabled","White","3410","3090","44900","39030"
"Leaver CS","2022","London","Undeclared","Asian","40","30","[c]","[c]"
"Leaver CS","2022","London","Undeclared","Black","40","40","[c]","[c]"
"Leaver CS","2022","London","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Undeclared","Undeclared","130","120","44170","40760"
"Leaver CS","2022","London","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Undeclared","White","170","160","44570","39970"
"Leaver CS","2022","London","Unknown","Asian","150","140","38590","32640"
"Leaver CS","2022","London","Unknown","Black","70","70","37160","33330"
"Leaver CS","2022","London","Unknown","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","Undeclared","100","90","44820","40790"
"Leaver CS","2022","London","Unknown","Unknown","2110","1770","39530","31880"
"Leaver CS","2022","London","Unknown","White","440","360","48460","41650"
"Leaver CS","2022","North East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared disabled","White","250","200","26850","22010"
"Leaver CS","2022","North East (England)","Declared non-disabled","Asian","40","40","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
